,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.238889,115,H*,0,0,True
1,0.272222,115,HiF0,1,0,False
2,0.655555,115,!H*,2,2,True
3,0.838888,115,H-,3,2,False
4,1.227777,115,H*,4,4,True
5,1.299999,115,<,5,4,False
6,1.722221,115,H*,6,5,True
7,1.76111,115,HiF0,7,5,False
8,1.938888,115,!H-,8,5,False
9,2.616665,115,HiF0,9,7,False
10,2.649998,115,L+H*,10,7,True
11,3.088887,115,L+!H*,11,8,False
12,3.616664,115,L-H%,12,8,False
13,4.144444,115,H*,13,11,True
14,4.56111,115,L+H*,14,13,True
15,4.922221,115,L+H*,15,13,True
16,5.016665,115,L-L%,16,13,False
17,5.655554,115,H*,17,15,True
18,5.655554,115,HiF0,18,15,False
19,5.794443,115,!H-,19,15,False
20,6.166665,115,HiF0,20,16,False
21,6.17222,115,H*,21,16,True
22,6.827775,115,L+!H*,22,18,False
23,7.061108,115,L-L%,23,19,False
24,7.822221,115,H*,24,20,True
25,8.288888,115,H*,25,23,True
26,8.688887,115,H*,26,24,True
27,9.027776,115,H*,27,24,True
28,9.038887,115,HiF0,28,24,False
29,9.52222,115,L-H%,29,25,False
30,9.799998,115,H*,30,26,True
31,10.32222,115,H*,31,28,True
32,10.616664,115,H*,32,29,True
33,10.638886,115,HiF0,33,29,False
34,10.794442,115,L-L%,34,29,False
35,11.666665,115,H*,35,30,True
36,11.827776,115,HiF0,36,30,False
37,11.827776,115,<,37,30,False
38,11.988887,115,-X?,38,30,False
39,12.599998,115,L+H*,39,32,True
40,12.82222,115,HiF0,40,32,False
41,12.844443,115,<,41,32,False
42,13.083331,115,H+!H*,42,33,False
43,13.57222,115,!H*,43,33,True
44,14.161108,115,L+!H*,44,35,False
45,14.344442,115,L-,45,35,False
46,14.816666,115,H*,46,36,True
47,14.822221,115,HiF0,47,36,False
48,15.199999,115,L+!H*,48,38,False
49,15.377776,115,H-,49,38,False
50,15.766665,115,HiF0,50,40,False
51,15.811109,115,H*,51,40,True
52,16.338887,115,L-L%,52,42,False
53,17.038888,115,H*,53,43,True
54,17.038888,115,HiF0,54,43,False
55,17.21111,115,!H-,55,43,False
56,17.672221,115,L+H*,56,45,True
57,18.566665,115,L+!H*,57,46,False
58,18.57222,115,<,58,46,False
59,18.57222,115,HiF0,59,46,False
60,18.894442,115,!H*,60,48,True
61,19.311109,115,!H*,61,49,True
62,19.755553,115,X*?,62,51,False
63,20.022219,115,L-H%,63,51,False
64,20.444443,115,HiF0,64,53,False
65,20.488888,115,H*,65,53,True
66,20.555554,115,H-,66,53,False
67,21.083332,115,L+H*,67,55,True
68,21.227776,115,HiF0,68,55,False
69,21.255554,115,<,69,55,False
70,21.483331,115,*?,70,56,False
71,21.82222,115,!H*,71,56,True
72,22.011109,115,L-H%,72,56,False
73,22.227775,115,H*,73,57,True
74,22.237368,115,HiF0,74,57,False
75,22.588886,115,H+!H*,75,58,False
76,22.777775,115,L-L%,76,58,False
77,23.631812,115,H*,77,60,True
78,23.631812,115,HiF0,78,60,False
79,23.792923,115,-?,79,60,False
80,24.009589,115,*?,80,62,False
81,24.154033,115,!H*,81,62,True
82,24.587367,115,L-,82,63,False
83,24.826255,115,H*,83,64,True
84,24.837366,115,HiF0,84,64,False
85,25.309588,115,!H*,85,65,True
86,25.754033,115,H*,86,67,True
87,26.020699,115,L-L%,87,67,False
88,26.637367,115,L+H*,88,70,True
89,26.69848,115,HiF0,89,70,False
90,27.498478,115,L+!H*,90,73,False
91,27.637367,115,L-L%,91,73,False
92,28.200832,115,H*,92,74,True
93,28.206344,115,HiF0,93,74,False
94,28.531592,115,!H*,94,75,True
95,28.641846,115,!H-,95,75,False
96,28.927677,115,H*,96,77,True
97,29.112352,115,<,97,77,False
98,29.112352,115,HiF0,98,77,False
99,29.732528,115,!H*,99,79,True
100,30.061471,115,*?,100,80,False
101,30.524536,115,L+!H*,101,81,False
102,30.717479,115,L-,102,81,False
103,31.219135,115,L+H*,103,83,True
104,31.23016,115,HiF0,104,83,False
105,31.660149,115,L+!H*,105,85,False
106,31.720788,115,L-,106,85,False
