,break_time,x,break,wrd_id
0,0.216667,123,2-,0
1,0.394444,123,1-,1
2,0.55,123,0,2
3,0.644444,123,0,3
4,0.75,123,3,4
5,1.027777,123,1,5
6,1.738888,123,4,6
7,1.966665,123,2-,7
8,2.338887,123,1,8
9,2.961109,123,4,9
10,3.149998,123,2,10
11,3.538887,123,1,11
12,3.855553,123,1,12
13,4.227775,123,1,13
14,4.363926,123,0,14
15,4.855553,123,4,15
16,5.127777,123,1,16
17,5.261111,123,0,17
18,5.349999,123,0,18
19,5.655555,123,1,19
20,5.783333,123,3,20
21,6.299999,123,1,21
22,6.822221,123,1,22
23,7.455554,123,4,23
24,7.849999,123,0,24
25,7.922221,123,1,25
26,8.227776,123,1,26
27,8.344443,123,1,27
28,8.816665,123,3,28
29,9.433331,123,2-,29
30,9.57222,123,1,30
31,9.883331,123,2-,31
32,10.027775,123,1-,32
33,10.461108,123,3,33
34,10.844444,123,0,34
35,10.888888,123,0,35
36,11.061111,123,0,36
37,11.522221,123,2,37
38,11.599999,123,1-,38
39,11.955554,123,4,39
40,12.388887,123,1,40
41,12.599998,123,4-,41
42,12.899998,123,2,42
43,13.761109,123,4,43
44,13.972222,123,3,44
45,14.349999,123,1-,45
46,14.777777,123,4,46
47,14.96111,123,1,47
48,15.144443,123,1,48
49,15.383332,123,0,49
50,15.488888,123,0,50
51,15.549999,123,0,51
52,15.872221,123,4,52
53,16.688888,123,1,53
54,17.06111,123,1,54
55,17.472221,123,4,55
56,17.616665,123,4-,56
57,18.020795,123,1,57
58,18.576351,123,4,58
59,18.770795,123,2,59
60,19.431906,123,1,60
61,19.92635,123,1,61
62,20.27635,123,4,62
63,20.726351,123,1-,63
64,20.954129,123,1,64
65,21.020796,123,1-,65
66,21.46524,123,4,66
67,21.681906,123,1,67
68,21.993017,123,1,68
69,22.270795,123,2,69
70,22.720795,123,1,70
71,23.093017,123,4,71
72,24.037463,123,1,72
73,24.287463,123,1,73
74,24.470796,123,1,74
75,24.987462,123,1,75
76,25.609684,123,4,76
77,25.815239,123,2,77
78,26.02635,123,0,78
79,26.137461,123,0,79
80,26.204128,123,1,80
81,26.487461,123,2,81
82,26.865239,123,3,82
83,27.298574,123,1,83
84,27.55413,123,1,84
85,27.893018,123,4,85
86,28.348574,123,1,86
87,28.626351,123,1,87
88,28.937462,123,1,88
89,29.131906,123,3-,89
90,29.276351,123,1,90
91,29.709684,123,1,91
92,30.32635,123,1,92
93,30.72635,123,3,93
94,30.854129,123,1-,94
95,31.120796,123,3,95
96,31.359684,123,1,96
97,31.987462,123,4-,97
98,32.27635,123,1,98
99,32.393017,123,1,99
100,32.798572,123,1,100
101,33.093017,123,4,101
102,33.581907,123,1-,102
103,34.031907,123,3,103
104,34.609684,123,3,104
105,34.704148,123,1,105
106,35.048573,123,4-,106
107,35.154128,123,1,107
108,35.415239,123,1,108
109,35.77635,123,4,109
110,36.004128,123,1-,110
111,36.215239,123,2,111
112,36.27635,123,1,112
113,36.704127,123,1,113
114,36.981905,123,1,114
115,37.254127,123,4,115
116,37.699491,123,0,116
117,38.74949,123,4,117
118,39.160601,123,1,118
119,39.44949,123,1,119
120,40.038379,123,4,120
