,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.376941,115,L+H*,0,1,True
1,0.42683,115,HiF0,1,1,False
2,0.831487,115,!H*,2,3,True
3,1.130822,115,H-L%,3,3,False
4,1.424614,115,>,4,4,False
5,1.646344,115,H+!H*,5,6,False
6,2.073174,115,H*,6,7,True
7,2.128606,115,HiF0,7,7,False
8,2.350336,115,L-L%,8,7,False
9,2.90466,115,H+!H*,9,9,False
10,3.264971,115,H*,10,12,True
11,3.264971,115,HiF0,11,12,False
12,3.719517,115,L-L%,12,12,False
13,4.000042,115,>,13,13,False
14,4.243945,115,H+!H*,14,14,False
15,4.55991,115,H+!H*,15,15,False
16,4.981196,115,H+!H*,16,17,False
17,5.507805,115,H*,17,18,True
18,5.524434,115,HiF0,18,18,False
19,6.156364,115,L-L%,19,19,False
20,7.004478,115,L+H*,20,22,True
21,7.027631,115,HiF0,21,22,False
22,7.586519,115,!H*,22,23,True
23,7.808248,115,!H-,23,23,False
24,8.085411,115,HiF0,24,25,False
25,8.096497,115,H*,25,25,True
26,8.3404,115,L-L%,26,25,False
27,8.700707,115,L+H*,27,28,True
28,8.70625,115,HiF0,28,28,False
29,9.011128,115,!H*,29,29,True
30,9.310464,115,H-,30,29,False
31,9.759466,115,H*,31,31,True
32,9.759466,115,HiF0,32,31,False
33,9.975653,115,L-H%,33,31,False
34,10.341504,115,HiF0,34,32,False
35,10.347048,115,H*,35,32,True
36,10.818223,115,L-H%,36,33,False
37,10.901372,115,H*,37,34,True
38,10.901372,115,HiF0,38,34,False
39,11.045497,115,!H-,39,34,False
40,11.189621,115,>,40,35,False
41,11.433524,115,H+!H*,41,36,False
42,11.782748,115,H*,42,37,True
43,11.782748,115,HiF0,43,37,False
44,12.414678,115,L-L%,44,39,False
45,12.963456,115,L+H*,45,41,True
46,12.963456,115,HiF0,46,41,False
47,13.401373,115,L-L%,47,41,False
48,14.01113,115,H*,48,44,True
49,14.01113,115,HiF0,49,44,False
50,14.221773,115,!H-,50,44,False
51,14.532195,115,H*,51,45,True
52,15.016246,115,L*,52,47,True
53,15.492965,115,H*,53,49,True
54,15.492965,115,HiF0,54,49,False
55,15.742411,115,L-L%,55,49,False
56,16.374338,115,L+H*,56,52,True
57,16.4464,115,HiF0,57,52,False
58,16.662586,115,!H*,58,53,True
59,16.862143,115,!H-,59,53,False
60,17.056157,115,HiF0,60,55,False
61,17.094959,115,H*,61,55,True
62,17.394295,115,!H-,62,55,False
63,17.821125,115,L+H*,63,57,True
64,17.832211,115,HiF0,64,57,False
65,18.126003,115,L-H%,65,57,False
66,18.380992,115,H+!H*,66,58,False
67,18.785649,115,H*,67,59,True
68,18.785649,115,HiF0,68,59,False
69,18.990749,115,L-L%,69,59,False
70,19.994072,115,H*,70,61,True
71,19.994072,115,HiF0,71,61,False
72,20.265691,115,!H-,72,61,False
73,20.459704,115,H*,73,62,True
74,20.48742,115,HiF0,74,62,False
75,21.091634,115,!H*,75,64,True
76,21.407599,115,!H-,76,64,False
77,21.712478,115,L+H*,77,66,True
78,22.011813,115,!H*,78,67,True
79,22.449729,115,L+H*,79,68,True
80,22.482989,115,HiF0,80,68,False
81,22.776781,115,L-L%,81,68,False
82,23.292298,115,L+H*,82,70,True
83,23.491855,115,H*,83,71,True
84,23.491855,115,HiF0,84,71,False
85,23.852166,115,L-L%,85,71,False
86,23.99629,115,H*,86,72,True
87,23.99629,115,HiF0,87,72,False
88,24.356601,115,L-,88,72,False
89,24.639307,115,H*,89,73,True
90,24.844407,115,HiF0,90,73,False
91,24.84995,115,H*,91,73,True
92,25.149285,115,L-,92,73,False
93,25.348842,115,L+H*,93,75,True
94,25.747955,115,L+H*,94,76,True
95,26.047291,115,L+H*,95,77,True
96,26.374342,115,L+H*,96,79,True
97,26.701394,115,H*,97,80,True
98,26.756826,115,HiF0,98,80,False
99,26.839975,115,H-L%,99,80,False
100,27.542434,115,L+H*,100,82,True
101,27.631126,115,HiF0,101,82,False
102,27.653299,115,<,102,82,False
103,27.80851,115,!H*,103,83,True
104,28.04687,115,H-L%,104,83,False
105,28.61228,115,H*,105,85,True
106,28.684342,115,HiF0,106,85,False
107,29.105629,115,!H*,107,87,True
108,29.155518,115,<,108,87,False
109,29.460397,115,L-L%,109,87,False
