,break_time,x,break,wrd_id
0,0.68,76,1,0
1,0.87,76,1,1
2,1.12,76,3,2
3,1.46,76,1,3
4,2.24,76,1,4
5,2.56,76,3,5
6,2.76,76,1,6
7,2.88,76,1,7
8,3.12,76,2,8
9,3.75,76,4,9
10,4.07,76,1,10
11,4.14,76,1,11
12,4.99,76,4,12
13,5.5,76,1-,13
14,5.65,76,2,14
15,5.82,76,1,15
16,6.0,76,1,16
17,6.22,76,1,17
18,6.71,76,3,18
19,7.14,76,1,19
20,7.65,76,1,20
21,7.88,76,1,21
22,8.34,76,4,22
23,8.92,76,1,23
24,9.21,76,1,24
25,9.8,76,4,25
26,9.9,76,1,26
27,10.37,76,3,27
28,10.5,76,1-,28
29,10.81,76,1,29
30,11.26,76,1,30
31,11.32,76,1,31
32,12.17,76,3,32
33,12.3,76,1,33
34,12.71,76,4,34
35,13.11,76,2-,35
36,13.47,76,1,36
37,13.8,76,1,37
38,13.87,76,1,38
39,14.07,76,1,39
40,14.77,76,1,40
41,14.88,76,1,41
42,15.29,76,3,42
43,15.45,76,1,43
44,16.43,76,1,44
45,16.610001,76,4,45
