,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.685,115,*,0,1,False
1,1.16,115,H-,1,3,False
2,1.475,115,*,2,5,False
3,1.95,115,*,3,7,False
4,2.33,115,*,4,9,False
5,2.484936,115,L-L%,5,9,False
6,2.999501,115,*,6,12,False
7,3.835,115,*,7,15,False
8,4.18674,115,L-L%,8,15,False
9,4.905,115,*,9,17,False
10,5.365,115,*,10,19,False
11,5.945,115,*,11,21,False
12,6.225,115,*,12,22,False
13,6.585,115,*,13,23,False
14,6.92,115,*,14,24,False
15,7.115,115,H-,15,24,False
16,7.585,115,*,16,28,False
17,8.17,115,*,17,29,False
18,8.63,115,H-,18,31,False
19,8.975,115,*,19,32,False
20,9.51,115,*,20,35,False
21,9.807465,115,L-L%,21,36,False
22,10.47,115,*,22,38,False
23,10.685,115,*,23,39,False
24,11.565,115,*,24,43,False
25,11.654852,115,L-L%,25,43,False
26,11.83,115,*,26,44,False
27,12.165,115,*,27,46,False
28,12.611366,115,L-L%,28,47,False
29,13.295,115,*,29,49,False
30,14.145,115,*,30,51,False
31,14.222809,115,H-,31,51,False
32,14.535,115,*,32,53,False
33,15.13,115,*,33,57,False
34,15.805,115,*,34,60,False
35,15.89908,115,L-H%,35,60,False
36,16.701702,115,*,36,63,False
37,17.465,115,*,37,66,False
38,17.656105,115,L-L%,38,66,False
39,18.530001,115,*,39,68,False
40,18.645,115,L-,40,68,False
41,18.780001,115,*,41,69,False
42,19.17,115,*,42,72,False
43,19.434999,115,*,43,73,False
44,19.674999,115,*,44,73,False
45,20.174999,115,*,45,74,False
46,20.32,115,L-,46,74,False
47,20.684999,115,*,47,77,False
48,20.969999,115,*,48,78,False
49,21.235001,115,*,49,79,False
50,21.344999,115,L-H%,50,79,False
51,21.98,115,*,51,81,False
52,22.280001,115,*,52,82,False
53,22.318284,115,H-,53,82,False
54,22.635,115,*,54,83,False
55,22.815271,115,L-L%,55,83,False
56,23.215,115,*,56,85,False
57,23.41,115,*,57,86,False
58,23.92,115,*,58,89,False
59,24.09539,115,H-,59,89,False
60,24.424999,115,*,60,91,False
61,24.945,115,*,61,93,False
62,25.1,115,L-,62,93,False
63,25.370001,115,*,63,94,False
64,25.545,115,*,64,95,False
65,25.665001,115,*,65,96,False
66,26.299999,115,*,66,98,False
67,26.375,115,L-,67,98,False
68,26.735001,115,*,68,100,False
69,26.834999,115,L-L%,69,100,False
70,27.715,115,*,70,101,False
71,28.120001,115,*,71,103,False
72,28.52,115,*,72,105,False
73,29.055,115,*,73,108,False
74,29.299999,115,*,74,109,False
75,29.347101,115,L-H%,75,109,False
76,30.245001,115,*,76,112,False
77,30.486657,115,L-,77,112,False
78,31.0,115,*,78,115,False
79,31.319989,115,L-,79,116,False
80,31.530001,115,*,80,117,False
81,31.950001,115,*,81,119,False
82,32.194376,115,*,82,120,False
83,32.584999,115,*,83,121,False
84,32.895,115,*,84,122,False
85,33.52,115,*,85,123,False
86,34.009998,115,*,86,125,False
87,34.099308,115,L-H%,87,125,False
88,34.494999,115,*,88,127,False
89,34.631436,115,L-H%,89,127,False
90,35.404999,115,*,90,130,False
91,35.630001,115,*,91,130,False
92,36.119999,115,*,92,131,False
93,36.5,115,*,93,133,False
94,36.799006,115,L-L%,94,133,False
95,37.099998,115,*,95,135,False
96,37.540001,115,*,96,136,False
97,37.707639,115,L-L%,97,136,False
98,38.395,115,*,98,138,False
99,38.68,115,L-,99,139,False
100,39.334999,115,*,100,142,False
101,39.656393,115,L-L%,101,142,False
102,40.235001,115,*,102,145,False
103,40.830002,115,*,103,148,False
104,40.876271,115,H-,104,148,False
105,41.099998,115,*,105,149,False
106,41.59,115,*,106,149,False
107,41.805,115,*,107,150,False
108,42.549999,115,*,108,153,False
109,42.676159,115,L-L%,109,153,False
110,43.41,115,*,110,154,False
111,43.66,115,*,111,155,False
112,44.060001,115,*,112,156,False
113,44.279999,115,*,113,157,False
114,44.605,115,*,114,159,False
115,45.459999,115,*,115,163,False
116,45.955002,115,*,116,165,False
117,46.395,115,*,117,166,False
118,46.610001,115,H-,118,166,False
119,46.755001,115,*,119,167,False
120,47.165001,115,*,120,168,False
121,47.470001,115,*,121,169,False
122,47.854038,115,L-L%,122,169,False
123,48.73,115,*,123,171,False
124,49.025002,115,*,124,173,False
125,49.549999,115,*,125,175,False
126,49.719185,115,L-H%,126,175,False
127,49.974998,115,*,127,177,False
128,50.389999,115,*,128,179,False
129,50.68,115,*,129,180,False
130,51.09,115,*,130,182,False
131,51.195,115,L-,131,182,False
132,51.424999,115,*,132,183,False
133,51.626813,115,L-L%,133,183,False
134,52.41,115,*,134,184,False
135,52.674999,115,*,135,185,False
136,52.830002,115,H-,136,185,False
137,53.009998,115,*,137,186,False
138,53.365002,115,*,138,188,False
139,53.650002,115,*,139,189,False
140,53.720001,115,H-,140,189,False
141,54.509998,115,*,141,194,False
142,54.579662,115,L-L%,142,194,False
143,55.560001,115,*,143,198,False
144,55.648937,115,H-,144,199,False
145,56.235001,115,*,145,202,False
146,56.376848,115,L-,146,202,False
147,56.814999,115,*,147,205,False
148,57.169998,115,*,148,206,False
149,57.410983,115,L-L%,149,206,False
