,break_time,x,break,wrd_id
0,0.54,76,1,0
1,0.78,76,1,1
2,1.33,76,4,2
3,1.72,76,1,3
4,2.69,76,3,4
5,3.1,76,3,5
6,3.32,76,1,6
7,3.5,76,1,7
8,3.77,76,2,8
9,4.49,76,4,9
10,4.91,76,1,10
11,4.98,76,1,11
12,5.9,76,4,12
13,6.37,76,1,13
14,6.55,76,2,14
15,6.7,76,1,15
16,6.89,76,1,16
17,7.11,76,2,17
18,7.7,76,3,18
19,8.18,76,1,19
20,8.74,76,2,20
21,9.07,76,1,21
22,9.58,76,4,22
23,10.04,76,1,23
24,10.34,76,2,24
25,10.9,76,3,25
26,11.15,76,1,26
27,11.86,76,4,27
28,12.0,76,1-,28
29,12.4,76,2-,29
30,12.95,76,3,30
31,13.06,76,1-,31
32,14.06,76,3,32
33,14.18,76,1-,33
34,14.69,76,4,34
35,15.55,76,2,35
36,15.98,76,4,36
37,16.370001,76,2,37
38,16.49,76,1,38
39,16.71,76,1,39
40,17.49,76,3,40
41,17.639999,76,1,41
42,18.24,76,4,42
43,18.49,76,1,43
44,19.01,76,1,44
45,19.7,76,4,45
