,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.140562,123,1,0,[],[],False,False,['the']
1,0.53,123,2-,1,"['L+H*', 'HiF0']","[0.376941, 0.42683]",True,False,['device']
2,0.66,123,1-,2,[],[],False,False,['is']
3,1.139556,123,4,3,"['!H*', 'H-L%']","[0.831487, 1.130822]",True,True,['attached']
4,1.491133,123,0,4,['>'],[1.424614],False,False,"['to', 'a']"
5,1.52,123,0,5,[],[],False,False,[]
6,1.96,123,1,6,['H+!H*'],[1.646344],False,False,['plastic']
7,2.56,123,4,7,"['H*', 'HiF0', 'L-L%']","[2.073174, 2.128606, 2.350336]",True,True,[]
8,2.82,123,1-,8,[],[],False,False,"['wristband', 'It']"
9,3.0,123,1-,9,['H+!H*'],[2.90466],False,False,['looks']
10,3.14,123,1-,10,[],[],False,False,"['like', 'a']"
11,3.17,123,1,11,[],[],False,False,[]
12,3.77,123,4,12,"['H*', 'HiF0', 'L-L%']","[3.264971, 3.264971, 3.719517]",True,True,['watch']
13,4.02,123,1,13,['>'],[4.000042],False,False,['It']
14,4.48,123,1,14,['H+!H*'],[4.243945],False,False,['functions']
15,4.64,123,0,15,['H+!H*'],[4.55991],False,False,['like']
16,4.7,123,0,16,[],[],False,False,['an']
17,5.19,123,1,17,['H+!H*'],[4.981196],False,False,['electronic']
18,5.76,123,1,18,"['H*', 'HiF0']","[5.507805, 5.524434]",True,False,['probation']
19,6.18,123,4,19,['L-L%'],[6.156364],False,True,['officer']
20,6.75,123,0,20,[],[],False,False,['When']
21,6.78,123,0,21,[],[],False,False,['a']
22,7.360746,123,1,22,"['L+H*', 'HiF0']","[7.004478, 7.027631]",True,False,['Computerized']
23,7.83,123,3,23,"['!H*', '!H-']","[7.586519, 7.808248]",True,True,['call']
24,7.95,123,1,24,[],[],False,False,['is']
25,8.36,123,4,25,"['HiF0', 'H*', 'L-L%']","[8.085411, 8.096497, 8.3404]",True,True,['made']
26,8.46,123,0,26,[],[],False,False,[]
27,8.490063,123,0,27,[],[],False,False,"['to', 'a']"
28,8.850122,123,1,28,"['L+H*', 'HiF0']","[8.700707, 8.70625]",True,False,['former']
29,9.35,123,3-,29,"['!H*', 'H-']","[9.011128, 9.310464]",True,True,"[""prisoner's""]"
30,9.59,123,1,30,[],[],False,False,['home']
31,9.99,123,4,31,"['H*', 'HiF0', 'L-H%']","[9.759466, 9.759466, 9.975653]",True,True,['phone']
32,10.39,123,1,32,"['HiF0', 'H*']","[10.341504, 10.347048]",True,False,['that']
33,10.84,123,4-,33,['L-H%'],[10.818223],False,True,['person']
34,11.09,123,3-,34,"['H*', 'HiF0', '!H-']","[10.901372, 10.901372, 11.045497]",True,True,['answers']
35,11.249255,123,1,35,['>'],[11.189621],False,False,['by']
36,11.7,123,1,36,['H+!H*'],[11.433524],False,False,[]
37,11.82,123,1,37,"['H*', 'HiF0']","[11.782748, 11.782748]",True,False,"['plugging', 'in']"
38,11.88,123,1-,38,[],[],False,False,['the']
39,12.43,123,4,39,['L-L%'],[12.414678],False,True,['device']
40,12.81,123,1,40,[],[],False,False,['the']
41,13.41,123,4,41,"['L+H*', 'HiF0', 'L-L%']","[12.963456, 12.963456, 13.401373]",True,True,['wristband']
42,13.59,123,1,42,[],[],False,False,[]
43,13.66,123,1,43,[],[],False,False,"['can', 'be']"
44,14.24,123,3,44,"['H*', 'HiF0', '!H-']","[14.01113, 14.01113, 14.221773]",True,True,"['removed', 'only', 'by']"
45,14.68,123,1,45,['H*'],[14.532195],True,False,[]
46,14.84,123,1,46,[],[],False,False,['breaking']
47,15.199798,123,1,47,['L*'],[15.016246],True,False,[]
48,15.34,123,1,48,[],[],False,False,['its']
49,15.75,123,4,49,"['H*', 'HiF0', 'L-L%']","[15.492965, 15.492965, 15.742411]",True,True,['clasp']
50,16.26,123,0,50,[],[],False,False,['and']
51,16.34,123,0,51,[],[],False,False,['if']
52,16.570277,123,1,52,"['L+H*', 'HiF0']","[16.374338, 16.4464]",True,False,"[""that's""]"
