,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.96,76,2,0,"['HiF0', '!H*']","[0.416666, 0.66767]",True,False,['last']
1,1.18,76,1,1,[],[],False,False,['young']
2,1.87,76,4,2,['L-H%'],[1.817266],False,True,['mother-to-be']
3,2.12,76,1,3,[],[],False,False,['is']
4,2.61,76,3-,4,"['L+H*', 'HiF0', 'L-']","[2.279113, 2.289153, 2.530117]",True,True,['luckier']
5,2.79,76,1,5,[],[],False,False,['than']
6,3.14,76,4,6,"['H*', 'HiF0', 'L-L%']","[2.891562, 2.906622, 3.102405]",True,True,['many']
7,3.65,76,2,7,"['H*', 'HiF0']","[3.6233, 3.644573]",True,False,['she']
8,3.77,76,1,8,[],[],False,False,['and']
9,3.84,76,1,9,[],[],False,False,['the']
10,4.26,76,3,10,"['!H*', 'L-']","[3.999324, 4.230248]",True,True,['father']
11,4.33,76,1,11,[],[],False,False,['of']
12,4.46,76,1,12,[],[],False,False,['her']
13,4.92,76,4,13,"['L*', 'L-H%']","[4.661974, 4.837676]",True,True,['child']
14,5.07,76,1,14,[],[],False,False,['are']
15,5.63,76,4,15,"['H*', 'HiF0', 'L-L%']","[5.239282, 5.262106, 5.440085]",True,True,['married']
16,5.84,76,1,16,[],[],False,False,['and']
17,5.97,76,1,17,[],[],False,False,['are']
18,6.43,76,3,18,"['H*', 'HiF0', '!H-']","[6.233257, 6.24604, 6.378839]",True,True,['planning']
19,6.58,76,1,19,[],[],False,False,['for']
20,6.67,76,1,20,[],[],False,False,['the']
21,7.17,76,4,21,"['H*', 'HiF0', 'L-L%']","[6.825625, 6.863509, 7.071609]",True,True,['future']
22,7.69,76,1,22,[],[],False,False,['and']
23,7.96,76,1,23,"['H*', 'HiF0']","[7.737228, 7.767122]",True,False,['even']
24,8.15,76,4,24,['!H-L%'],[8.078593],False,True,['though']
25,8.4,76,1,25,[],[],False,False,"[""she's""]"
26,8.62,76,2,26,[],[],False,False,['been']
27,9.31,76,1,27,"['L+H*', 'HiF0']","[8.817957, 8.836228]",True,False,['sexually']
28,9.77,76,4,28,"['!H*', 'L-L%']","[9.420366, 9.70651]",True,True,['active']
29,10.14,76,1,29,['H*'],[9.979702],True,False,['{since']
30,10.22,76,1,30,[],[],False,False,['}she']
31,10.45,76,1,31,[],[],False,False,['was']
32,11.04,76,4,32,"['HiF0', 'H*', 'L-L%']","[10.623374, 10.647371, 10.943555]",True,True,['twelve']
33,11.52,76,1,33,[],[],False,False,['she']
34,11.97,76,2,34,[],[],False,False,['avoided']
35,12.55,76,1,35,"['L+H*', 'HiF0']","[12.162952, 12.185308]",True,False,['unwanted']
36,13.29,76,4,36,"['L*', 'L-H%']","[12.704808, 13.197087]",True,True,['pregnancies']
37,13.49,76,1,37,[],[],False,False,['by']
38,13.86,76,2,38,[],[],False,False,['using']
39,14.09,76,1,39,"['L+H*', 'HiF0']","[13.967816, 13.988763]",True,False,['birth']
40,14.47,76,1,40,[],[],False,False,['control']
41,14.96,76,4,41,"['L*', 'L-H%']","[14.625446, 14.881469]",True,True,['pills']
42,15.11,76,1,42,[],[],False,False,['that']
43,15.24,76,1,43,[],[],False,False,['her']
44,15.58,76,2,44,"['L+H*', 'HiF0']","[15.383477, 15.405593]",True,False,['mother']
45,15.86,76,1,45,[],[],False,False,['helped']
46,15.95,76,1,46,[],[],False,False,['her']
47,16.219999,76,4,47,"['L*', 'L-L%']","[16.071226, 16.161588]",True,True,['get']
48,16.460001,76,1,48,[],[],False,False,['at']
49,16.52,76,1,49,[],[],False,False,['a']
50,16.889999,76,1,50,[],[],False,False,['local']
51,17.53,76,4,51,"['H*', 'HiF0', 'L-L%']","[17.015, 17.032096, 17.346325]",True,True,['Hospital']
52,18.2,76,1,52,"['H*', 'HiF0']","[18.053193, 18.071251]",True,False,['These']
53,18.380001,76,1,53,['!H*'],[18.289136],True,False,['Three']
54,18.629999,76,1,54,['*?'],[18.459818],False,False,['young']
55,18.969999,76,4,55,"['!H*', 'H-L%']","[18.720862, 18.921665]",True,True,['woman']
56,19.209999,76,2-,56,"['L*+H', 'HiF0']","[19.032107, 19.125296]",True,False,['like']
57,19.39,76,1,57,[],[],False,False,['the']
58,19.899999,76,4,58,"['L*', 'L-H%']","[19.663473, 19.820258]",True,True,['idea']
59,20.120001,76,1,59,[],[],False,False,['of']
60,20.51,76,1,60,"['H*', 'HiF0']","[20.437727, 20.455615]",True,False,['school']
61,20.870001,76,3-,61,['L-'],[20.794152],False,True,['based']
62,21.09,76,1,62,['L*'],[20.974875],True,False,['health']
63,21.59,76,4,63,['L-H%'],[21.406601],False,True,['clinics']
64,22.08,76,1,64,[],[],False,False,['if']
65,22.290001,76,2,65,"['L+H*', 'HiF0']","[22.222978, 22.250044]",True,False,['one']
66,22.43,76,1,66,[],[],False,False,['had']
67,22.94,76,3,67,"['!H*', '!H-']","[22.679805, 22.875588]",True,True,['existed']
68,23.07,76,1,68,[],[],False,False,['in']
69,23.25,76,1,69,"['L+H*', 'HiF0']","[23.151692, 23.213898]",True,False,['their']
70,23.76,76,4,70,['L-L%'],[23.648679],False,True,['schools']
