,break_time,x,break,wrd_id
0,0.611925,123,4,0
1,0.873431,123,1,1
2,1.323222,123,1,2
3,1.406904,123,1-,3
4,1.480126,123,1-,4
5,2.139122,123,1,5
6,2.45293,123,1,6
7,2.88703,123,4,7
8,3.425732,123,1,8
9,3.791842,123,4,9
10,3.927825,123,1,10
11,4.56067,123,1,11
12,4.879708,123,1,12
13,5.230127,123,4,13
14,5.491633,123,1,14
15,6.025106,123,4,15
16,6.464436,123,1,16
17,6.589959,123,1,17
18,7.186193,123,1,18
19,7.751047,123,1,19
20,7.981173,123,1,20
21,8.059624,123,1,21
22,8.488495,123,4,22
23,8.992945,123,1-,23
24,9.055706,123,1-,24
25,9.573489,123,1,25
26,9.667631,123,1,26
27,10.086041,123,0,27
28,10.159263,123,1,28
29,10.279556,123,1,29
30,10.561983,123,1,30
31,10.666585,123,1,31
32,11.090226,123,4,32
33,11.600419,123,1,33
34,11.741633,123,1,34
35,11.846235,123,1,35
36,11.914227,123,1,36
37,12.228035,123,2-,37
38,12.714436,123,1,38
39,13.221759,123,3,39
40,13.57695,123,1,40
41,13.813734,123,1,41
42,14.375407,123,1,42
43,14.686193,123,3,43
44,14.942591,123,1,44
45,15.003164,123,1,45
46,15.504264,123,1,46
47,15.581357,123,1,47
48,15.746555,123,1,48
49,16.516738,123,4,49
50,16.781795,123,1,50
51,16.924967,123,1-,51
52,16.991046,123,1-,52
53,17.062632,123,1-,53
54,17.580252,123,4,54
55,18.075792,123,1,55
56,18.918301,123,3,56
57,19.226671,123,1,57
58,19.738785,123,1,58
59,20.129753,123,4,59
60,20.851118,123,1,60
61,20.950236,123,1,61
62,21.131954,123,1,62
63,21.20354,123,1,63
64,21.489883,123,1,64
65,21.792746,123,4,65
66,21.875345,123,1,66
67,22.30486,123,4,67
