,break_time,x,break,wrd_id
0,0.4102,123,1-,0
1,0.809314,123,1,1
2,0.931265,123,1-,2
3,1.352552,123,1,3
4,1.4357,123,1-,4
5,1.518849,123,1-,5
6,2.128606,123,1,6
7,3.021068,123,4,7
8,3.181822,123,1,8
9,3.556686,123,1,9
10,3.750699,123,1-,10
11,3.789502,123,1-,11
12,4.401336,123,4,12
13,4.593268,123,1,13
14,5.227275,123,4,14
15,5.480187,123,1-,15
16,5.524533,123,1-,16
17,6.173093,123,1,17
18,6.79948,123,1,18
19,7.416856,123,4,19
20,7.852692,123,1-,20
21,7.913667,123,1-,21
22,8.62528,123,3,22
23,8.97797,123,1-,23
24,9.133181,123,1-,24
25,9.334815,123,3,25
26,9.482406,123,1-,26
27,9.532295,123,1-,27
28,9.86489,123,1,28
29,10.426834,123,3,29
30,10.724093,123,1,30
31,11.075394,123,4,31
32,11.677526,123,1,32
33,12.06001,123,1-,33
34,12.455657,123,3,34
35,12.586618,123,2-,35
36,12.969102,123,1-,36
37,13.124313,123,1-,37
38,13.201918,123,1-,38
39,13.791579,123,4,39
40,14.310567,123,1,40
41,14.767187,123,3,41
42,14.898146,123,1-,42
43,14.986838,123,1-,43
44,15.532155,123,3,44
45,15.89593,123,1,45
46,16.089944,123,2-,46
47,16.511231,123,1,47
48,16.721874,123,2-,48
49,17.477834,123,4,49
50,17.614336,123,1-,50
51,17.758461,123,1-,51
52,18.113228,123,1,52
53,18.37029,123,4,53
54,18.562226,123,1,54
55,18.92808,123,4-,55
56,19.122093,123,1-,56
57,19.789361,123,4,57
58,20.225199,123,1,58
59,20.291718,123,1-,59
60,20.831491,123,4,60
61,21.550031,123,1-,61
62,22.093269,123,1,62
63,22.514556,123,1-,63
64,22.636507,123,1,64
65,23.087586,123,3,65
66,23.179745,123,2-,66
67,23.462451,123,1,67
68,23.911453,123,1,68
69,24.429052,123,4,69
70,24.781743,123,2-,70
71,25.1864,123,1-,71
72,25.648565,123,4,72
73,26.06777,123,1,73
74,26.757208,123,3,74
75,26.849368,123,1-,75
76,26.932516,123,2-,76
77,27.320543,123,1,77
78,27.7252,123,1,78
79,28.063338,123,1-,79
80,28.163117,123,2-,80
81,28.752776,123,4,81
82,29.340216,123,1,82
83,29.467711,123,1,83
84,30.077468,123,1,84
85,30.443322,123,4,85
86,30.698311,123,1,86
87,31.080795,123,3,87
88,31.285895,123,1,88
89,31.906739,123,4,89
