,break_time,x,break,wrd_id
0,0.286659,123,1,0
1,0.600882,123,1,1
2,0.997794,123,1,2
3,1.300991,123,1,3
4,1.681366,123,4-,4
5,1.962513,123,1,5
6,2.20507,123,1-,6
7,2.254684,123,1,7
8,2.486217,123,1-,8
9,2.783901,123,1,9
10,2.982358,123,3,10
11,3.1312,123,0,11
12,3.29658,123,1,12
13,3.743107,123,1,13
14,4.123481,123,1-,14
15,4.173096,123,1,15
16,4.884231,123,4,16
17,5.159867,123,1,17
18,5.485115,123,1,18
19,5.617419,123,1,19
20,6.085997,123,3,20
21,6.174199,123,1,21
22,6.846746,123,1,22
23,7.116867,123,3,23
24,7.464165,123,1,24
25,7.916205,123,3-,25
26,7.993385,123,1-,26
27,8.158765,123,1-,27
28,8.23043,123,1-,28
29,8.864388,123,3,29
30,9.189635,123,1,30
31,9.454244,123,1,31
32,9.68028,123,4,32
33,10.0441,123,1,33
34,10.242556,123,1-,34
35,10.314221,123,1-,35
36,10.529216,123,1,36
37,10.898581,123,4,37
38,11.433294,123,1,38
39,11.69239,123,1,39
40,12.017654,123,3,40
41,12.089305,123,1-,41
42,12.403528,123,1-,42
43,12.464167,123,1-,43
44,12.772877,123,1,44
45,13.048511,123,0,45
46,13.120176,123,1-,46
47,13.456449,123,1,47
48,13.831327,123,4,48
49,14.50937,123,1,49
50,15.044116,123,4,50
51,15.286657,123,1,51
52,15.865505,123,4,52
53,16.157661,123,1,53
54,16.328554,123,2-,54
55,16.471884,123,1-,55
56,16.648289,123,1-,56
57,16.719954,123,1-,57
58,16.929436,123,1,58
59,17.094816,123,1-,59
60,17.243658,123,1-,60
61,17.635076,123,4,61
62,17.866593,123,0,62
63,18.02646,123,1,63
64,18.511576,123,3-,64
65,18.710032,123,0,65
66,18.880925,123,1,66
67,19.299904,123,4,67
68,19.801542,123,1,68
69,20.303213,123,3,69
70,20.45755,123,0,70
71,20.633956,123,1,71
72,20.760748,123,1-,72
73,21.019843,123,1,73
74,21.742004,123,1,74
75,22.177522,123,4,75
76,22.38699,123,1-,76
77,22.458655,123,1,77
78,22.839029,123,1,78
79,23.19184,123,1,79
80,23.500565,123,4,80
81,23.759646,123,1,81
82,24.007716,123,1,82
83,24.34399,123,1,83
84,24.939376,123,4,84
85,25.137817,123,1,85
86,25.46308,123,3,86
87,25.832429,123,3,87
88,25.942668,123,1-,88
89,26.058434,123,1,89
90,26.549077,123,3-,90
91,26.697904,123,1-,91
92,27.078279,123,1,92
93,27.232634,123,1-,93
94,27.662637,123,4,94
95,28.566718,123,4-,95
96,28.837502,123,1,96
97,29.129674,123,1,97
98,29.284029,123,1,98
99,29.625815,123,1,99
100,29.702992,123,1,100
101,30.187445,123,4,101
102,30.882707,123,1,102
103,30.998474,123,1,103
104,31.19693,123,1,104
105,31.3981,123,3,105
106,31.67102,123,0,106
107,31.742685,123,1,107
108,31.935628,123,1,108
109,32.117547,123,1,109
110,32.458669,123,4,110
111,32.790093,123,1,111
112,33.043676,123,1,112
113,33.548044,123,4,113
114,33.898141,123,1-,114
115,33.942242,123,1,115
116,34.250952,123,1,116
117,34.617506,123,4,117
118,35.116445,123,1,118
119,35.24875,123,1,119
120,35.546434,123,1,120
121,36.042575,123,1,121
122,36.312696,123,1,122
123,36.819862,123,3,123
124,37.200237,123,1,124
125,37.497921,123,1-,125
126,37.847934,123,4-,126
127,37.983037,123,1,127
128,38.415742,123,4,128
129,38.947757,123,1,129
130,39.085573,123,2-,130
131,39.821474,123,4,131
132,40.204647,123,1,132
133,40.325926,123,1,133
134,40.797218,123,4,134
135,40.915782,123,1,135
136,41.329232,123,1,136
137,41.828088,123,4,137
138,42.244339,123,1,138
139,42.481384,123,1,139
140,42.773556,123,1-,140
141,42.834195,123,1,141
142,43.076753,123,1,142
143,43.647273,123,4,143
144,44.049699,123,3,144
145,44.195826,123,1,145
146,44.526587,123,1,146
147,44.647866,123,0,147
148,45.008158,123,3,148
149,45.684249,123,1,149
150,46.127231,123,4-,150
151,46.23552,123,0,151
152,46.307184,123,1-,152
153,46.904518,123,4,153
154,47.679841,123,0,154
155,47.972012,123,1,155
156,48.253159,123,1,156
157,48.470118,123,0,157
158,48.508707,123,1-,158
159,49.043436,123,4,159
160,49.146511,123,1-,160
161,49.311892,123,1,161
162,49.537911,123,1,162
163,49.962387,123,1,163
164,50.094692,123,1,164
165,50.453016,123,1,165
166,50.846084,123,3,166
167,50.95166,123,1,167
168,51.381649,123,1,168
169,51.860416,123,4,169
170,52.412519,123,1,170
171,52.623685,123,3,171
172,52.710204,123,1,172
173,52.886609,123,1,173
174,53.145705,123,1,174
175,53.56084,123,3,175
176,53.735561,123,1,176
177,53.983632,123,2-,177
178,54.242728,123,1,178
179,54.624786,123,3,179
180,54.86566,123,1,180
181,55.025528,123,1,181
182,55.319384,123,3,182
183,55.854113,123,4,183
184,56.381649,123,1,184
185,56.811638,123,1,185
186,57.127543,123,4,186
187,57.258165,123,1,187
188,57.555849,123,1,188
189,57.985838,123,3,189
190,58.173269,123,1,190
191,58.311086,123,1-,191
192,58.487492,123,1,192
193,58.597745,123,1-,193
194,58.864036,123,4,194
195,59.132475,123,0,195
196,59.220677,123,1,196
197,59.39157,123,1,197
198,59.683742,123,1-,198
199,59.746064,123,3,199
200,59.904796,123,1,200
201,59.97646,123,1-,201
202,60.643494,123,4-,202
203,60.726184,123,1,203
204,60.858488,123,1,204
205,61.238863,123,1,205
206,61.801156,123,4,206
