,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.251046,115,H*,0,1,True
1,0.256276,115,HiF0,1,1,False
2,0.596234,115,!H*,2,2,True
3,1.009415,115,L+H*,3,2,True
4,1.103557,115,L-L%,4,2,False
5,1.506277,115,<,5,3,False
6,1.527197,115,H*,6,3,True
7,2.07113,115,!H*,7,4,True
8,2.154812,115,<,8,4,False
9,2.243725,115,L-,9,4,False
10,2.426779,115,H*,10,5,True
11,2.89226,115,L+H*,11,6,True
12,3.148536,115,L-L%,12,6,False
13,3.587867,115,H*,13,7,True
14,3.608788,115,HiF0,14,7,False
15,3.948746,115,*?,15,9,False
16,4.299164,115,L+H*,16,9,True
17,4.555441,115,L-L%,17,10,False
18,5.209205,115,H*,18,12,True
19,5.507323,115,L+H*,19,12,True
20,5.842051,115,L-H%,20,12,False
21,6.250001,115,H*,21,13,True
22,6.715482,115,HiF0,22,14,False
23,6.725942,115,L+H*,23,14,True
24,6.882846,115,L-L%,24,14,False
25,7.646035,115,H*,25,16,True
26,8.090596,115,L+H*,26,17,True
27,8.137667,115,HiF0,27,17,False
28,8.414864,115,L-,28,17,False
29,8.634529,115,H*,29,18,True
30,8.964027,115,H*,30,19,True
31,8.964027,115,HiF0,31,19,False
32,9.141851,115,L-L%,32,19,False
33,9.481809,115,H*,33,21,True
34,9.874068,115,H+!H*,34,23,False
35,9.999591,115,-?,35,23,False
36,10.297709,115,H+!H*,36,24,False
37,10.569675,115,H+!H*,37,25,False
38,10.909634,115,H*,38,26,True
39,10.909634,115,HiF0,39,26,False
40,11.061307,115,L-L%,40,26,False
41,11.824905,115,H*,41,28,True
42,11.824905,115,HiF0,42,28,False
43,12.117792,115,L-L%,43,28,False
44,12.740177,115,H*,44,31,True
45,12.771558,115,HiF0,45,31,False
46,12.776788,115,<,46,31,False
47,13.022604,115,*?,47,32,False
48,13.305031,115,*?,48,33,False
49,13.728671,115,L+!H*,49,35,False
50,14.298755,115,L+H*,50,36,True
51,14.439969,115,L-L%,51,36,False
52,14.931599,115,H*,52,37,True
53,15.38139,115,L+H*,53,40,True
54,15.7998,115,L-H%,54,41,False
55,16.160679,115,H*,55,43,True
56,16.380344,115,>,56,44,False
57,16.380344,115,HiF0,57,44,False
58,16.741223,115,H+!H*,58,46,False
59,16.898127,115,L-H%,59,46,False
60,17.4316,115,H*,60,48,True
61,17.4316,115,HiF0,61,48,False
62,17.672186,115,L-,62,48,False
63,17.985993,115,H+!H*,63,49,False
64,18.27888,115,*?,64,50,False
65,18.529926,115,H*,65,51,True
66,18.540387,115,HiF0,66,51,False
67,18.739131,115,H-,67,51,False
68,19.120931,115,H+!H*,68,53,False
69,19.51319,115,H+!H*,69,54,False
70,19.91068,115,H*,70,54,True
71,19.91068,115,HiF0,71,54,False
72,20.036203,115,L-L%,72,54,False
73,20.684737,115,H*,73,55,True
74,20.909633,115,-?,74,56,False
75,20.920093,115,!H-,75,56,False
76,21.076997,115,H*,76,57,True
77,21.265281,115,-?,77,57,False
78,21.600009,115,L+H*,78,58,True
79,21.600009,115,HiF0,79,58,False
80,21.741223,115,L-L%,80,58,False
81,22.274696,115,H*,81,60,True
82,22.938922,115,L+!H*,82,63,False
83,23.608378,115,L+H*,83,64,True
84,23.624068,115,HiF0,84,64,False
85,24.209843,115,L-H%,85,65,False
86,24.818018,115,>,86,66,False
87,24.818018,115,HiF0,87,66,False
88,24.995843,115,H+!H*,88,67,False
89,25.466554,115,H*,89,68,True
90,25.759441,115,L-L%,90,69,False
