,break_time,x,break,wrd_id
0,0.125523,123,1,0
1,0.455021,123,1,1
2,0.507322,123,1,2
3,0.83682,123,1,3
4,1.004184,123,1,4
5,1.040795,123,1,5
6,1.553348,123,1,6
7,2.290796,123,4,7
8,2.369248,123,1,8
9,2.609833,123,1,9
10,2.745817,123,1-,10
11,2.798118,123,1,11
12,3.221758,123,4,12
13,3.410042,123,1,13
14,3.964435,123,3,14
15,4.15795,123,1,15
16,4.220712,123,1,16
17,4.712344,123,1,17
18,5.224896,123,1,18
19,5.679918,123,4,19
20,6.187239,123,1,20
21,6.260461,123,1,21
22,6.820085,123,3,22
23,7.118202,123,1,23
24,7.233265,123,1,24
25,7.43201,123,1,25
26,7.557533,123,1,26
27,7.588913,123,1,27
28,7.887031,123,1,28
29,8.315901,123,1,29
30,8.540796,123,1,30
31,8.922595,123,4,31
32,9.372386,123,1,32
33,9.701884,123,1,33
34,10.156905,123,4,34
35,10.319039,123,1,35
36,10.732219,123,1,36
37,10.821131,123,1,37
38,10.868202,123,1,38
39,11.349374,123,4,39
40,11.841005,123,1,40
41,12.248954,123,1,41
42,12.45816,123,1,42
43,12.541842,123,1,43
44,12.939331,123,3,44
45,13.263599,123,1,45
46,13.457114,123,1,46
47,13.859834,123,2-,47
48,14.058578,123,1,48
49,14.560671,123,4,49
50,14.691423,123,1,50
51,14.816946,123,1,51
52,15.099373,123,1,52
53,15.449792,123,4,53
54,15.611926,123,1,54
55,15.904813,123,3-,55
56,16.093097,123,1,56
57,16.548118,123,1,57
58,16.919457,123,1,58
59,16.982219,123,1,59
60,17.353559,123,4,60
61,17.973547,123,1,61
62,18.428568,123,1,62
63,18.810367,123,1,63
64,18.94112,123,1,64
65,19.307229,123,1,65
66,19.443212,123,1,66
67,19.673338,123,1,67
68,20.086518,123,1,68
69,20.543934,123,4,69
70,20.871035,123,1,70
71,21.101161,123,1,71
72,21.464437,123,4,72
73,21.849069,123,1,73
74,22.497605,123,1,74
75,22.612668,123,1,75
76,22.70681,123,1,76
77,23.041538,123,1,77
78,23.344885,123,1,78
79,23.637772,123,1,79
80,23.700534,123,1,80
81,24.225944,123,4,81
82,24.847776,123,1,82
83,24.920998,123,1,83
84,25.41786,123,1,84
85,25.825812,123,3,85
86,26.071626,123,1,86
87,26.286061,123,1,87
88,26.552798,123,1,88
89,27.060122,123,4,89
