,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.998994,115,H*,0,0,True
1,1.019075,115,HiF0,1,0,False
2,1.775989,115,*?,2,3,False
3,1.982852,115,L-H%,3,3,False
4,2.457121,115,H*,4,5,True
5,2.790119,115,L+H*,5,7,True
6,2.80622,115,HiF0,6,7,False
7,3.148344,115,!H*,7,9,True
8,3.39557,115,L-L%,8,9,False
9,3.827839,115,H*,9,12,True
10,3.855416,115,HiF0,10,12,False
11,4.019565,115,H*,11,12,True
12,4.811697,115,!H*,12,15,True
13,5.169922,115,L-L%,13,15,False
14,6.160031,115,*?,14,19,False
15,6.810891,115,H*,15,21,True
16,6.81865,115,HiF0,16,21,False
17,7.239752,115,!H*,17,22,True
18,7.431478,115,!H-,18,22,False
19,7.69384,115,H*,19,23,True
20,7.707203,115,HiF0,20,23,False
21,8.284155,115,L-H%,21,24,False
22,8.870905,115,L*+H,22,28,True
23,8.905753,115,HiF0,23,28,False
24,9.254357,115,L-,24,28,False
25,9.521765,115,H*,25,29,True
26,9.531142,115,HiF0,26,29,False
27,9.743763,115,*?,27,30,False
28,10.031353,115,L-H%,28,31,False
29,10.374441,115,H*,29,32,True
30,10.384555,115,HiF0,30,32,False
31,10.919347,115,L*,31,35,True
32,11.176664,115,L-H%,32,36,False
33,11.906191,115,H*,33,38,True
34,11.925717,115,HiF0,34,38,False
35,12.178644,115,L*,35,39,True
36,12.390582,115,H-,36,39,False
37,13.268456,115,L+H*,37,43,True
38,13.28868,115,HiF0,38,43,False
39,13.384531,115,H-,39,43,False
40,13.636772,115,H*,40,44,True
41,13.685266,115,HiF0,41,44,False
42,13.904179,115,!H*,42,46,True
43,14.287662,115,L-L%,43,47,False
44,14.977788,115,H*,44,48,True
45,15.005545,115,HiF0,45,48,False
46,15.235105,115,!H*,46,49,True
47,15.517648,115,L-,47,49,False
48,16.028346,115,H*,48,51,True
49,16.048427,115,HiF0,49,51,False
50,16.239144,115,L-L%,50,51,False
51,16.758384,115,L+H*,51,53,True
52,16.771317,115,HiF0,52,53,False
53,17.338608,115,L+H*,53,57,True
54,17.404198,115,!H-,54,57,False
55,17.853241,115,L+H*,55,60,True
56,17.865693,115,HiF0,56,60,False
57,17.969286,115,!H-L%,57,60,False
58,18.761417,115,L+H*,58,63,True
59,18.779346,115,HiF0,59,63,False
60,19.614094,115,!H*,60,66,True
61,19.810865,115,L-L%,61,66,False
62,20.585113,115,HiF0,62,68,False
63,20.596307,115,L+H*,63,68,True
64,20.69217,115,!H-,64,68,False
65,21.827391,115,L+H*,65,73,True
66,21.840131,115,HiF0,66,73,False
67,22.458069,115,L-H%,67,74,False
68,23.482563,115,L+H*,68,79,True
69,23.502556,115,HiF0,69,79,False
70,23.714653,115,L-H%,70,79,False
71,24.590638,115,H*,71,82,True
72,24.611992,115,HiF0,72,82,False
73,25.130498,115,L-L%,73,83,False
74,25.737265,115,L+H*,74,85,True
75,26.489033,115,L+H*,75,89,True
76,26.509158,115,HiF0,76,89,False
77,26.731214,115,!H-,77,89,False
78,27.094484,115,H*,78,91,True
79,27.116587,115,HiF0,79,91,False
80,27.578845,115,!H*,80,93,True
81,27.805889,115,L-H%,81,93,False
82,29.269501,115,L*,82,98,True
83,29.718543,115,H*,83,100,True
84,29.720876,115,HiF0,84,100,False
85,29.869906,115,L-L%,85,100,False
86,31.081315,115,HiF0,86,104,False
87,31.131701,115,H*,87,104,True
88,31.459653,115,H*,88,105,True
89,31.631198,115,L-H%,89,105,False
90,32.382966,115,L*,90,109,True
91,32.48892,115,L-H%,91,109,False
92,33.336826,115,L+H*,92,112,True
93,33.350297,115,HiF0,93,112,False
94,33.538643,115,H-L%,94,112,False
95,34.15923,115,L+H*,95,115,True
96,34.472046,115,H+!H*,96,116,False
97,34.519974,115,HiF0,97,116,False
98,34.552773,115,H-L%,98,116,False
99,35.259132,115,L+H*,99,119,True
100,35.288045,115,HiF0,100,119,False
101,35.561858,115,!H*,101,120,True
102,37.520798,115,L+H*,102,123,True
103,38.287703,115,!H*,103,124,True
104,38.635837,115,L*,104,125,True
105,39.069743,115,H*,105,127,True
106,39.080348,115,HiF0,106,127,False
107,39.27156,115,L-H%,107,127,False
108,40.129722,115,L+H*,108,130,True
109,40.159664,115,HiF0,109,130,False
110,40.598946,115,L-,110,130,False
111,40.820945,115,L+H*,111,131,True
112,40.854086,115,HiF0,112,131,False
113,41.522259,115,L-,113,133,False
114,41.742639,115,HiF0,114,134,False
115,41.789667,115,H*,115,135,True
116,42.198346,115,!H*,116,136,True
117,42.374936,115,L-L%,117,136,False
118,43.826537,115,*?,118,139,False
119,44.467305,115,L+H*,119,142,True
120,44.48737,115,HiF0,120,142,False
121,44.653986,115,L-L%,121,142,False
122,45.47682,115,HiF0,122,145,False
123,45.502934,115,L+H*,123,145,True
124,46.012522,115,*?,124,148,False
125,46.199203,115,L-L%,125,148,False
126,47.184141,115,HiF0,126,149,False
127,47.208288,115,L+H*,127,149,True
128,47.637149,115,L-H%,128,150,False
129,48.16612,115,HiF0,129,153,False
