,break_time,x,break,wrd_id
0,0.480858,123,2,0
1,0.56956,123,1,1
2,0.700279,123,1,2
3,1.531277,123,3,3
4,1.942108,123,1,4
5,2.35,123,2,5
6,2.68,123,1,6
7,3.281976,123,4,7
8,4.0,123,1,8
9,4.06,123,1-,9
10,4.350943,123,1,10
11,4.719757,123,2,11
12,4.981195,123,1,12
13,5.041885,123,1-,13
14,5.45,123,2,14
15,5.541418,123,1,15
16,5.709485,123,1,16
17,6.002061,123,4,17
18,6.529037,123,1,18
19,6.870402,123,3-,19
20,7.010964,123,1,20
21,7.38245,123,1,21
22,7.87,123,4,22
23,8.46,123,1,23
24,8.610622,123,1-,24
25,8.68065,123,1,25
26,9.06,123,1,26
27,9.450957,123,4,27
28,9.63,123,1,28
29,9.76,123,1,29
30,10.39,123,4,30
