,break_time,x,break,wrd_id
0,1.92,76,1,0
1,2.49,76,4-,1
2,2.9,76,3,2
3,3.01,76,1,3
4,3.54,76,1,4
5,4.08,76,2,5
6,4.58,76,4,6
7,5.34,76,1,7
8,5.82,76,2,8
9,5.99,76,2-,9
10,6.53,76,4-,10
11,6.93,76,2,11
12,7.05,76,1,12
13,7.51,76,1,13
14,8.05,76,4-,14
15,8.17,76,1-,15
16,8.72,76,1,16
17,8.86,76,1,17
18,8.94,76,1,18
19,9.31,76,4,19
20,10.31,76,3,20
21,10.42,76,1,21
22,11.06,76,1,22
23,11.49,76,2,23
24,11.74,76,1,24
25,12.23,76,3,25
26,12.35,76,1,26
27,12.44,76,1,27
28,12.84,76,4,28
29,13.39,76,1,29
30,13.64,76,1,30
31,13.98,76,1,31
32,14.1,76,1,32
33,14.39,76,1,33
34,14.58,76,1,34
35,14.82,76,2,35
36,15.62,76,4,36
37,15.76,76,1,37
38,16.040001,76,1,38
39,16.200001,76,1,39
40,16.290001,76,1,40
41,16.719999,76,3-,41
42,17.280001,76,1,42
43,17.780001,76,4,43
44,18.860001,76,1,44
45,19.23,76,3,45
46,19.620001,76,1,46
47,19.68,76,1,47
48,20.059999,76,3,48
49,20.450001,76,1,49
50,20.709999,76,4,50
51,21.33,76,1,51
52,21.51,76,1,52
53,21.93,76,1,53
54,22.26,76,4,54
55,22.370001,76,1,55
56,22.959999,76,1-,56
57,23.34,76,4-,57
58,23.52,76,1,58
59,24.389999,76,3,59
60,24.59,76,1,60
61,24.860001,76,1,61
62,25.35,76,3,62
63,25.549999,76,1,63
64,25.99,76,4,64
