,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.938888,123,1,0,"['H*', 'H*', 'HiF0']","[0.422222, 0.838888, 0.872222]",True,False,['Prothrow-Stith']
1,1.21111,123,1-,1,[],[],False,False,['points']
2,1.416666,123,3-,2,['!H-'],[1.338888],False,True,['out']
3,1.572221,123,1,3,[],[],False,False,['that']
4,1.755554,123,1,4,['H*'],[1.666666],True,False,['if']
5,2.405554,123,1,5,[],[],False,False,['school-based']
6,2.749998,123,1,6,[],[],False,False,['clinics']
7,3.033331,123,1,7,"['HiF0', 'L+H*']","[2.955554, 2.966665]",True,False,['were']
8,3.611109,123,4,8,['L-H%'],[3.438887],False,True,['established']
9,4.05,123,1,9,"['H*', '<', 'HiF0']","[3.883333, 4.022222, 4.05]",True,False,['parental']
10,4.533333,123,1,10,['H*'],[4.327777],True,False,['permission']
11,4.649999,123,1,11,[],[],False,False,['would']
12,4.777777,123,1,12,[],[],False,False,['be']
13,5.31111,123,4-,13,"['!H*', 'L-H%']","[5.116666, 5.26111]",True,True,['required']
14,5.449999,123,1,14,[],[],False,False,['for']
15,5.872221,123,1,15,"['H*', 'HiF0', '-?']","[5.644443, 5.655554, 5.827776]",True,False,['students']
16,5.994443,123,1,16,[],[],False,False,['to']
17,6.449998,123,3,17,"['H*', '!H-']","[6.261109, 6.305554]",True,True,['receive']
18,6.67222,123,1,18,"['H*', 'HiF0']","[6.57222, 6.577776]",True,False,['each']
19,7.138887,123,1,19,[],[],False,False,['service']
20,7.583333,123,4,20,"['!H*', 'L-H%']","[7.261109, 7.366664]",True,True,['offered']
21,8.088888,123,1-,21,[],[],False,False,['and']
22,8.194443,123,1,22,[],[],False,False,['that']
23,8.494443,123,1,23,"['L+H*', 'HiF0']","[8.372221, 8.372221]",True,False,['birth']
24,9.027777,123,4,24,['L-L%'],[8.922221],False,True,['control']
25,9.258094,123,1,25,[],[],False,False,['would']
26,9.441427,123,1,26,[],[],False,False,['be']
27,9.741427,123,1-,27,['H*'],[9.611109],True,False,['only']
28,9.780316,123,1,28,[],[],False,False,['a']
29,10.12476,123,1-,29,"['H*', 'HiF0']","[10.005553, 10.005553]",True,False,['part']
30,10.258093,123,1-,30,[],[],False,False,['of']
31,10.302538,123,1-,31,[],[],False,False,['the']
32,11.013648,123,1,32,"['!H*', '!H*']","[10.424244, 10.790912]",True,False,['comprehensive']
33,11.516665,123,4,33,['L-H%'],[11.402537],False,True,['program']
34,11.861109,123,1,34,[],[],False,False,['dealing']
35,11.999998,123,1,35,[],[],False,False,['with']
36,12.37222,123,1,36,['H*'],[12.17222],True,False,['other']
37,12.894442,123,1,37,[],[],False,False,['adolescent']
38,13.388886,123,4,38,"['H*', 'HiF0', 'L-L%']","[12.98333, 12.98333, 13.28333]",True,True,['issues']
39,13.561108,123,1,39,[],[],False,False,['like']
40,14.177777,123,4,40,"['L+H*', 'HiF0']","[13.861108, 13.861108]",True,True,['depression']
41,15.066665,123,4,41,"['L-H%', 'HiF0', 'H*', '*?', 'L-H%']","[14.194441, 14.494441, 14.53333, 14.827774, 14.99444]",True,True,['suicide']
42,15.422219,123,1,42,[],[],False,False,['and']
43,15.766663,123,1,43,"['H*', 'HiF0']","[15.594441, 15.594441]",True,False,['eating']
44,16.427775,123,4,44,['L-L%'],[16.18333],False,True,['disorders']
45,17.061107,123,1,45,"['HiF0', 'H*']","[16.949996, 16.972218]",True,False,['She']
46,17.399996,123,1,46,['H*'],[17.305551],True,False,['agrees']
47,17.538885,123,1,47,[],[],False,False,['with']
48,17.84444,123,1,48,[],[],False,False,['Mary']
49,18.394443,123,4,49,"['!H*', 'L-H%']","[17.988884, 18.322217]",True,True,['Conroy']
50,18.544442,123,1,50,[],[],False,False,['that']
51,18.672219,123,1,51,[],[],False,False,['the']
52,18.944441,123,1-,52,"['L+H*', 'HiF0']","[18.861108, 18.899997]",True,False,['root']
53,19.061108,123,1,53,[],[],False,False,['of']
54,19.299997,123,1,54,[],[],False,False,['These']
55,19.788886,123,4-,55,['L-H%'],[19.722219],False,True,['Problems']
56,20.016663,123,1,56,[],[],False,False,['dig']
57,20.372218,123,1,57,"['H*', 'HiF0']","[20.255552, 20.255552]",True,False,['deep']
58,20.577774,123,1,58,[],[],False,False,['into']
59,21.36111,123,4,59,"['!H*', 'L-L%']","[20.983329, 21.24444]",True,True,['society']
60,21.849997,123,1-,60,[],[],False,False,['But']
61,21.983331,123,1-,61,[],[],False,False,['while']
62,22.494443,123,3,62,"['L+H*', 'HiF0', 'L-']","[22.244442, 22.244442, 22.461108]",True,True,['Conroy']
63,23.016663,123,1,63,['H*'],[22.755552],True,False,['strongly']
64,23.549996,123,1,64,"['L+H*', 'HiF0']","[23.299997, 23.311108]",True,False,['opposes']
65,24.133329,123,1,65,['!H*'],[23.766663],True,False,['school-based']
66,24.54444,123,1,66,['!H*'],[24.311107],True,False,['clinics']
67,24.683329,123,1-,67,[],[],False,False,['as']
68,24.733329,123,1-,68,[],[],False,False,['a']
69,25.266665,123,4,69,['L-H%'],[25.138884],False,True,['solution']
70,25.57222,123,1-,70,[],[],False,False,['calling']
71,25.738886,123,1-,71,[],[],False,False,['them']
72,25.838886,123,1-,72,[],[],False,False,['a']
73,26.349997,123,1,73,"['L+H*', 'HiF0']","[26.066664, 26.066664]",True,False,['bandaid']
74,26.511108,123,1,74,[],[],False,False,['that']
75,26.766664,123,1,75,[],[],False,False,"[""won't""]"
76,27.116665,123,4,76,"['L+H*', 'H-L%']","[26.927775, 27.011108]",True,True,['work']
77,28.311107,123,1,77,"['*?', 'L+H*', 'HiF0']","[27.711107, 28.194441, 28.194441]",True,False,['Prothrow-Stith']
78,28.616664,123,3,78,['!H-'],[28.538885],False,True,['says']
79,28.916667,123,2-,79,"['H*', '-?']","[28.761108, 28.861108]",True,False,['both']
80,29.411108,123,1,80,"['L+H*', 'HiF0']","[29.177775, 29.188886]",True,False,['attention']
81,29.488886,123,1,81,[],[],False,False,['to']
82,30.08333,123,3-,82,['!H-'],[30.027774],False,True,"[""teenagers'""]"
83,30.638885,123,1,83,"['H*', 'HiF0']","[30.361107, 30.361107]",True,False,['immediate']
84,30.988888,123,4,84,['L-H%'],[30.866663],False,True,['needs']
85,31.188885,123,1,85,['H*'],[31.105551],True,False,['as']
86,31.627776,123,4,86,"['H*', 'HiF0', 'L-L%']","[31.327773, 31.327773, 31.583329]",True,True,['well']
87,31.740457,123,1,87,[],[],False,False,['as']
88,32.101568,123,1,88,['*?'],[31.929346],False,False,['long']
89,32.384901,123,1,89,"['H*', 'HiF0']","[32.290457, 32.290457]",True,False,['range']
90,32.940456,123,4-,90,['L-H%'],[32.857123],False,True,['prevention']
91,33.090456,123,1,91,[],[],False,False,['and']
92,33.390456,123,1,92,"['H*', 'HiF0']","[33.22379, 33.22379]",True,False,['health']
93,33.990456,123,3,93,"['*?', 'H-']","[33.751567, 33.912678]",False,True,['education']
94,34.101567,123,1,94,"['HiF0', '>']","[34.051567, 34.079345]",False,False,['are']
95,34.618233,123,4,95,"['H+!H*', 'L-L%']","[34.223789, 34.512678]",False,True,['needed']
