,break_time,x,break,wrd_id
0,0.083682,123,1,0
1,0.371339,123,1,1
2,0.711297,123,1,2
3,0.957113,123,1,3
4,1.182009,123,3,4
5,1.302302,123,1,5
6,1.563808,123,1,6
7,1.621339,123,1,7
8,1.856695,123,1,8
9,2.170503,123,1,9
10,2.447699,123,4,10
11,2.583683,123,0,11
12,2.756277,123,1,12
13,3.138076,123,1,13
14,3.535566,123,1,14
15,3.598327,123,1,15
16,4.173641,123,4,16
17,4.633892,123,1,17
18,4.837867,123,1,18
19,4.937239,123,1,19
20,5.345189,123,1,20
21,5.465482,123,1,21
22,6.098327,123,1,22
23,6.380754,123,1,23
24,6.752093,123,1,24
25,7.217574,123,3,25
26,7.306486,123,1-,26
27,7.505231,123,1,27
28,7.583683,123,1,28
29,8.211298,123,1,29
30,8.493725,123,1,30
31,8.755231,123,1,31
32,9.016739,123,4,32
33,9.388077,123,1,33
34,9.53975,123,1,34
35,9.592052,123,1,35
36,9.811717,123,1,36
37,10.125523,123,4,37
38,10.3818,123,1,38
39,10.643306,123,1,39
40,10.951884,123,0,40
41,11.030336,123,1,41
42,11.286612,123,0,42
43,11.370294,123,1,43
44,11.720712,123,1,44
45,11.940378,123,0,45
46,12.076361,123,1,46
47,12.332637,123,1,47
48,12.562762,123,4,48
49,13.221758,123,1,49
50,13.781381,123,3,50
51,13.980126,123,1,51
52,14.382847,123,4,52
53,14.654812,123,1,53
54,14.801256,123,1,54
55,14.947699,123,1,55
56,15.156905,123,1,56
57,15.219666,123,1,57
58,15.460252,123,1,58
59,15.632846,123,1-,59
60,15.763599,123,1,60
61,16.17155,123,4,61
62,16.64226,123,0,62
63,16.809624,123,1,63
64,17.097281,123,1,64
65,17.290796,123,0,65
66,17.47908,123,1,66
67,17.82427,123,4,67
68,18.138076,123,1,68
69,18.608787,123,4,69
70,18.786612,123,0,70
71,18.917365,123,1,71
72,19.001047,123,1,72
73,19.262554,123,1,73
74,19.984311,123,1,74
75,20.428872,123,4,75
76,20.533473,123,1,76
77,20.611925,123,1,77
78,20.920503,123,1,78
79,21.176779,123,1,79
80,21.422596,123,4,80
81,21.914227,123,1,81
82,22.170503,123,1,82
83,22.45293,123,1,83
84,22.970713,123,4,84
85,23.164226,123,1,85
86,23.478034,123,1,86
87,23.844143,123,0,87
88,23.938285,123,1,88
89,24.069038,123,1,89
90,24.550212,123,4,90
91,24.700783,123,1,91
92,25.056432,123,1,92
93,25.119193,123,1,93
94,25.563754,123,4,94
95,26.071077,123,3,95
96,26.290742,123,1,96
97,26.510407,123,1,97
98,26.64116,123,1,98
99,26.975889,123,1,99
100,27.075261,123,1,100
101,27.45816,123,4,101
102,28.256412,123,1,102
103,28.340094,123,1,103
104,28.559759,123,1,104
105,28.805575,123,1,105
106,29.061851,123,0,106
107,29.161224,123,1,107
108,29.380889,123,1,108
109,29.522102,123,1,109
110,29.783609,123,4,110
111,30.081726,123,1,111
112,30.306621,123,1,112
113,30.794981,123,4,113
114,31.080679,123,1,114
115,31.12775,123,1,115
116,31.399717,123,1,116
117,31.861927,123,4,117
118,31.990721,123,1,118
119,32.131935,123,1,119
120,32.403901,123,1,120
121,32.864153,123,1,121
122,33.198881,123,1,122
123,33.716663,123,3,123
124,34.061852,123,1,124
125,34.318128,123,1,125
126,34.522103,123,1,126
127,34.699927,123,1,127
128,35.075382,123,4,128
129,35.64135,123,1,129
130,35.777333,123,1,130
131,36.352647,123,1,131
132,36.619383,123,1,132
133,36.708295,123,1,133
134,37.152856,123,4-,134
135,37.325449,123,1,135
136,37.644487,123,1,136
137,38.07042,123,4,137
138,38.674822,123,1,138
139,38.894487,123,1,139
140,39.155994,123,1,140
141,39.208295,123,1,141
142,39.42796,123,1,142
143,40.068329,123,4,143
144,40.194233,123,1,144
145,40.293605,123,1,145
146,40.523731,123,1,146
147,40.727706,123,1,147
148,40.827078,123,1,148
149,41.151346,123,3,149
150,41.873103,123,1,150
151,42.338585,123,1,151
152,42.422267,123,0,152
153,42.490258,123,1,153
154,42.965819,123,4,154
155,43.703647,123,0,155
156,44.043605,123,1,156
157,44.23712,123,1,157
158,44.456785,123,0,158
159,44.540467,123,1,159
160,44.958877,123,1,160
161,45.06871,123,1,161
162,45.230844,123,1,162
163,45.460969,123,1,163
164,45.88461,123,1,164
165,46.015363,123,1,165
166,46.31871,123,1,166
167,46.752428,123,4,167
168,46.930633,123,1,168
169,47.390885,123,1,169
170,47.934437,123,4,170
171,48.468291,123,1,171
172,48.656575,123,1,172
173,48.745487,123,1,173
174,48.944232,123,1,174
175,49.174358,123,1,175
176,49.506222,123,3,176
177,49.650299,123,1,177
178,49.859504,123,1,178
179,50.131471,123,1,179
180,50.460969,123,1,180
181,50.654484,123,1,181
182,50.712015,123,1,182
183,50.968291,123,1,183
184,51.378607,123,4,184
185,51.946324,123,1,185
186,52.301973,123,1,186
187,52.558249,123,1,187
188,52.662851,123,1,188
189,52.861596,123,1,189
190,53.191094,123,1,190
191,53.405529,123,1,191
192,53.536283,123,1,192
193,53.693186,123,1,193
194,53.797789,123,1,194
195,54.087813,123,4,195
196,54.595134,123,0,196
197,54.678816,123,1,197
198,54.809569,123,1,198
199,55.050155,123,1,199
200,55.165219,123,4,200
201,55.295971,123,1,201
202,55.426724,123,1,202
203,55.886975,123,1,203
204,55.991578,123,1,204
205,56.143251,123,3,205
206,56.441368,123,1,206
207,57.048065,123,4,207
