,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.735,115,!H-,0,0,False
1,0.98,115,*,1,0,False
2,1.845,115,*,2,3,False
3,2.315,115,*,3,5,False
4,2.585,115,*,4,7,False
5,2.875,115,*,5,8,False
6,3.435,115,*,6,10,False
7,3.615,115,H-,7,10,False
8,3.805,115,*,8,12,False
9,4.38,115,*,9,13,False
10,4.815,115,*,10,15,False
11,5.29,115,*,11,15,False
12,5.351554,115,L-L%,12,15,False
13,5.7,115,*,13,17,False
14,6.06,115,*,14,17,False
15,7.435,115,*,15,19,False
16,7.591908,115,H-,16,19,False
17,7.865,115,*,17,20,False
18,7.985,115,*,18,21,False
19,8.105,115,L-,19,21,False
20,8.305,115,*,20,23,False
21,8.574768,115,*,21,26,False
22,8.605963,115,L-H%,22,26,False
23,8.685,115,*,23,27,False
24,8.965,115,*,24,28,False
25,9.045,115,L-L%,25,28,False
26,9.855,115,*,26,30,False
27,10.305,115,*,27,31,False
28,10.63,115,*,28,32,False
29,10.774286,115,L-H%,29,32,False
30,11.045,115,*,30,33,False
31,11.615,115,*,31,35,False
32,12.0,115,*,32,36,False
33,12.21,115,H-,33,36,False
34,12.655,115,*,34,38,False
35,12.925,115,*,35,39,False
36,13.375,115,*,36,41,False
37,13.79,115,L-,37,41,False
38,13.85,115,*,38,42,False
39,14.195,115,*,39,44,False
40,14.370277,115,L-L%,40,44,False
41,15.24,115,*,41,46,False
42,15.575,115,*,42,46,False
43,15.97,115,*,43,46,False
44,16.127303,115,L-H%,44,46,False
45,16.526138,115,*,45,48,False
46,16.805,115,*,46,49,False
47,17.316504,115,L-L%,47,49,False
