,break_time,x,break,wrd_id
0,0.726896,123,3,0
1,0.941423,123,1,1
2,1.171548,123,1,2
3,1.391487,123,3,3
4,1.511507,123,1,4
5,2.034519,123,1,5
6,2.379708,123,1,6
7,2.834729,123,1,7
8,3.080545,123,3,8
9,3.242679,123,1,9
10,3.29498,123,1,10
11,3.676018,123,4,11
12,4.320084,123,1,12
13,4.466527,123,1-,13
14,4.597281,123,2-,14
15,5.020921,123,1,15
16,5.324268,123,1,16
17,5.559624,123,4,17
18,5.700837,123,1,18
19,6.077407,123,1,19
20,6.317992,123,1,20
21,6.553348,123,1,21
22,6.863976,123,4,22
23,7.369247,123,1,23
24,7.97417,123,3,24
25,8.247909,123,1,25
26,8.645398,123,1,26
27,8.807532,123,1-,27
28,8.849373,123,1-,28
29,9.205022,123,1,29
30,9.372386,123,1,30
31,9.445608,123,1,31
32,9.8641,123,4,32
33,10.010461,123,1,33
34,10.261507,123,3-,34
35,10.684454,123,3,35
36,10.721758,123,1,36
37,11.009415,123,3,37
38,11.255231,123,1,38
39,11.579499,123,3,39
40,11.924687,123,0,40
41,12.02929,123,1,41
42,12.296026,123,1,42
43,12.541842,123,3-,43
44,12.930141,123,1,44
45,13.31717,123,1,45
46,13.468844,123,1,46
47,13.955487,123,4,47
