,break_time,x,break,wrd_id
0,0.533554,123,1,0
1,0.627063,123,1,1
2,0.770077,123,1,2
3,1.49615,123,3,3
4,2.348736,123,1,4
5,2.607262,123,1,5
6,3.410343,123,4,6
7,3.872388,123,1,7
8,3.954896,123,1,8
9,4.207922,123,1,9
10,4.581959,123,1,10
11,4.68647,123,1-,11
12,4.746976,123,1-,12
13,5.170518,123,1-,13
14,5.258527,123,1-,14
15,5.368538,123,1-,15
16,5.638065,123,4,16
17,5.772531,123,1,17
18,6.174071,123,1-,18
19,6.328086,123,2-,19
20,6.812135,123,1,20
21,7.175172,123,4-,21
22,7.598201,123,1,22
23,7.80722,123,1,23
24,7.917231,123,1,24
25,8.258263,123,1,25
26,8.632304,123,3,26
27,8.758816,123,1,27
28,8.899079,123,1-,28
29,9.589409,123,4,29
