,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.125523,123,1,0,[],[],False,False,['the']
1,0.455021,123,1,1,"['H*', 'HiF0']","[0.319038, 0.319038]",True,False,['device']
2,0.507322,123,1,2,[],[],False,False,['is']
3,0.83682,123,1,3,['!H*'],[0.685147],True,False,['{attached']
4,1.004184,123,1,4,[],[],False,False,['}to']
5,1.040795,123,1,5,[],[],False,False,['a']
6,1.553348,123,1,6,['L+!H*'],[1.281381],False,False,['plastic']
7,2.290796,123,4,7,"['L+H*', 'L-L%']","[1.694561, 2.06067]",True,True,['wristband']
8,2.369248,123,1,8,[],[],False,False,['It']
9,2.609833,123,1,9,['H*'],[2.45293],True,False,['looks']
10,2.745817,123,1-,10,[],[],False,False,[]
11,2.798118,123,1,11,"['>', 'HiF0']","[2.777197, 2.777197]",False,False,"['like', 'a']"
12,3.221758,123,4,12,"['H+!H*', 'L-H%']","[2.923641, 3.132846]",False,True,['watch']
13,3.410042,123,1,13,[],[],False,False,['It']
14,3.964435,123,3,14,"['L+H*', 'HiF0', 'L-']","[3.629707, 3.629707, 3.854603]",True,True,['functions']
15,4.15795,123,1,15,['*?'],[4.048117],False,False,['like']
16,4.220712,123,1,16,[],[],False,False,['an']
17,4.712344,123,1,17,"['*?', 'H+!H*']","[4.325314, 4.55021]",False,False,['electronic']
18,5.224896,123,1,18,"['H*', 'HiF0']","[5.026151, 5.047072]",True,False,['probation']
19,5.679918,123,4,19,['L-L%'],[5.324268],False,True,['officer']
20,6.187239,123,1,20,[],[],False,False,[]
21,6.260461,123,1,21,[],[],False,False,"['When', 'a']"
22,6.820085,123,3,22,"['H*', 'HiF0', '!H-']","[6.427825, 6.448746, 6.673641]",True,True,['Computerized']
23,7.118202,123,1,23,['H*'],[6.945608],True,False,['call']
24,7.233265,123,1,24,[],[],False,False,['is']
25,7.43201,123,1,25,['!H*'],[7.358788],True,False,['{made']
26,7.557533,123,1,26,[],[],False,False,['}to']
27,7.588913,123,1,27,[],[],False,False,['a']
28,7.887031,123,1,28,['L+H*'],[7.751047],True,False,['former']
29,8.315901,123,1,29,[],[],False,False,"[""prisoner's""]"
30,8.540796,123,1,30,['*?'],[8.394353],False,False,['home']
31,8.922595,123,4,31,"['L+H*', 'HiF0', 'L-H%']","[8.718621, 8.718621, 8.797073]",True,True,['phone']
32,9.372386,123,1,32,['H*'],[9.320084],True,False,['that']
33,9.701884,123,1,33,['<'],[9.466528],False,False,['person']
34,10.156905,123,4,34,"['L+H*', 'HiF0', 'L-H%']","[9.864018, 9.879708, 10.078453]",True,True,['answers']
35,10.319039,123,1,35,[],[],False,False,['by']
36,10.732219,123,1,36,['H+!H*'],[10.491633],False,False,['plugging']
37,10.821131,123,1,37,['H+!H*'],[10.758369],False,False,['in']
38,10.868202,123,1,38,[],[],False,False,['the']
39,11.349374,123,4,39,"['H*', 'HiF0', 'L-L%']","[11.087867, 11.087867, 11.255231]",True,True,['device']
40,11.841005,123,1,40,[],[],False,False,['the']
41,12.248954,123,1,41,"['H*', 'HiF0']","[11.935147, 11.935147]",True,False,['wristband']
42,12.45816,123,1,42,[],[],False,False,['can']
43,12.541842,123,1,43,[],[],False,False,['be']
44,12.939331,123,3,44,"['!H*', '!H-']","[12.771967, 12.855649]",True,True,['removed']
45,13.263599,123,1,45,"['H*', 'HiF0']","[13.143306, 13.143306]",True,False,['only']
46,13.457114,123,1,46,[],[],False,False,['by']
47,13.859834,123,2-,47,"['!H*', '-?']","[13.561716, 13.823223]",True,False,['breaking']
48,14.058578,123,1,48,[],[],False,False,['its']
49,14.560671,123,4,49,"['H*', 'L-L%']","[14.210252, 14.435148]",True,True,['clasp']
50,14.691423,123,1,50,[],[],False,False,['and']
51,14.816946,123,1,51,[],[],False,False,['if']
52,15.099373,123,1,52,['H*'],[14.947699],True,False,"[""that's""]"
53,15.449792,123,4,53,"['L+H*', 'HiF0', 'L-H%']","[15.240587, 15.240587, 15.423641]",True,True,"['done', 'the']"
54,15.611926,123,1,54,[],[],False,False,[]
55,15.904813,123,3-,55,"['H*', 'HiF0', '!H-']","[15.653767, 15.658997, 15.821131]",True,True,['{inmate']
56,16.093097,123,1,56,[],[],False,False,['is']
57,16.548118,123,1,57,"['H*', '<', 'HiF0']","[16.239541, 16.312763, 16.312763]",True,False,['immediately']
58,16.919457,123,1,58,"['H+!H*', '-?']","[16.741633, 16.851466]",False,False,['{returned']
59,16.982219,123,1,59,[],[],False,False,['}to']
60,17.353559,123,4,60,"['H*', 'L-L%']","[17.144353, 17.238495]",True,True,['jail']
61,17.973547,123,1,61,[],[],False,False,['the']
62,18.428568,123,1,62,"['HiF0', 'L+H*']","[18.179917, 18.185147]",True,False,['description']
63,18.810367,123,1,63,['!H*'],[18.603558],True,False,['conjures']
64,18.94112,123,1,64,[],[],False,False,['up']
65,19.307229,123,1,65,"['L+H*', '-?']","[19.037658, 19.273014]",True,False,['images']
66,19.443212,123,1,66,[],[],False,False,['of']
67,19.673338,123,1,67,['L+!H*'],[19.565901],False,False,['big']
68,20.086518,123,1,68,['L+H*'],[19.879709],True,False,['brother']
69,20.543934,123,4,69,"['L+H*', 'HiF0', 'L-L%']","[20.227731, 20.248652, 20.463087]",True,True,['watching']
70,20.871035,123,1,70,[],[],False,False,['But']
71,21.101161,123,1,71,"['>', '*?']","[20.996558, 21.022709]",False,False,['Jay']
72,21.464437,123,4,72,"['H+!H*', 'L-H%']","[21.190073, 21.414968]",False,True,['Ash']
