,break_time,x,break,wrd_id
0,1.09,76,1,0
1,1.68,76,3,1
2,2.14,76,2,2
3,2.24,76,1,3
4,2.74,76,1,4
5,3.31,76,1,5
6,3.78,76,4,6
7,4.36,76,1,7
8,4.84,76,2,8
9,4.91,76,1,9
10,5.5,76,4,10
11,6.26,76,1,11
12,6.46,76,2,12
13,6.95,76,1,13
14,7.59,76,3,14
15,7.76,76,1,15
16,8.36,76,3-,16
17,8.51,76,1,17
18,8.56,76,1,18
19,9.07,76,4,19
20,10.03,76,4-,20
21,10.12,76,1,21
22,10.64,76,2,22
23,11.12,76,3,23
24,11.34,76,1,24
25,11.98,76,4,25
26,12.1,76,1,26
27,12.18,76,1,27
28,12.64,76,4,28
29,13.14,76,1,29
30,13.41,76,1,30
31,13.9,76,3,31
32,14.06,76,1,32
33,14.32,76,2,33
34,14.52,76,1,34
35,14.81,76,1,35
36,15.65,76,4,36
37,16.200001,76,1,37
38,16.51,76,3-,38
39,16.67,76,1,39
40,16.75,76,1,40
41,17.22,76,2,41
42,17.73,76,1,42
43,18.23,76,4,43
44,19.02,76,1,44
45,19.3,76,3,45
46,19.69,76,2,46
47,19.780001,76,1,47
48,20.190001,76,2,48
49,20.670001,76,1,49
50,21.030001,76,4,50
51,21.520001,76,1,51
52,21.71,76,1,52
53,22.139999,76,1,53
54,22.5,76,3,54
55,22.68,76,1,55
56,23.309999,76,1,56
57,23.860001,76,3,57
58,24.059999,76,1,58
59,24.809999,76,2,59
60,24.959999,76,1,60
61,25.25,76,1,61
62,25.84,76,3,62
63,26.08,76,1,63
64,26.65,76,4,64
