,break_time,x,break,wrd_id
0,0.9,76,3-,0
1,1.02,76,1-,1
2,1.47,76,3,2
3,1.55,76,1-,3
4,1.59,76,1,4
5,2.18,76,1,5
6,2.92,76,4,6
7,3.28,76,1,7
8,3.56,76,2,8
9,3.71,76,1-,9
10,3.76,76,1,10
11,4.29,76,4,11
12,4.69,76,1,12
13,5.32,76,4,13
14,5.48,76,1,14
15,5.54,76,1-,15
16,6.17,76,3,16
17,6.8,76,1,17
18,7.28,76,4,18
19,7.97,76,1,19
20,8.0,76,1,20
21,8.74,76,1,21
22,9.13,76,4-,22
23,9.26,76,1,23
24,9.57,76,3,24
25,9.71,76,1,25
26,9.74,76,1,26
27,10.09,76,1,27
28,10.64,76,2,28
29,11.06,76,3-,29
30,11.49,76,4,30
31,12.02,76,1,31
32,12.36,76,1,32
33,12.98,76,4-,33
34,13.2,76,2,34
35,13.72,76,1,35
36,13.83,76,2,36
37,13.88,76,1,37
38,14.5,76,4,38
39,15.07,76,1,39
40,15.68,76,3,40
41,15.82,76,1,41
42,15.93,76,1,42
43,16.42,76,3,43
44,16.75,76,1,44
45,16.93,76,2,45
46,17.48,76,1,46
47,17.610001,76,1,47
48,18.309999,76,4,48
49,18.559999,76,0,49
50,18.690001,76,1,50
51,18.969999,76,1,51
52,19.299999,76,4,52
53,19.389999,76,1,53
54,19.77,76,3,54
55,19.93,76,1,55
56,20.5,76,2,56
57,20.91,76,2,57
58,20.99,76,1-,58
59,21.43,76,4,59
60,22.110001,76,1,60
61,22.76,76,3,61
62,23.299999,76,1,62
63,23.51,76,3,63
64,24.040001,76,1,64
65,24.139999,76,2,65
66,24.35,76,1,66
67,24.780001,76,2,67
68,25.35,76,4,68
69,25.889999,76,1,69
70,26.209999,76,1,70
71,26.74,76,4,71
72,27.15,76,1,72
73,28.049999,76,3,73
74,28.190001,76,1,74
75,28.27,76,1,75
76,28.75,76,1,76
77,29.030001,76,1,77
78,29.27,76,1,78
79,29.389999,76,1-,79
80,29.959999,76,4,80
81,30.58,76,3,81
82,30.67,76,1-,82
83,31.309999,76,1,83
84,31.719999,76,3,84
85,31.950001,76,1,85
86,32.290001,76,2,86
87,32.509998,76,1,87
88,33.169998,76,4,88
