,break_time,x,break,wrd_id
0,1.12,76,2,0
1,1.42,76,1,1
2,1.7,76,1,2
3,2.05,76,4,3
4,2.33,76,2-,4
5,2.600398,76,1,5
6,2.67,76,1-,6
7,2.83,76,1,7
8,3.12,76,1,8
9,3.43,76,4,9
10,3.562082,76,1-,10
11,3.69,76,1,11
12,4.18,76,2,12
13,4.56,76,1,13
14,4.64,76,1,14
15,5.21,76,4,15
16,5.64,76,1,16
17,5.86,76,2,17
18,5.95,76,1,18
19,6.39,76,2,19
20,6.45,76,1,20
21,7.12,76,1,21
22,7.48,76,3,22
23,7.85,76,1,23
24,8.36,76,4,24
25,8.43,76,1-,25
26,8.65,76,1,26
27,8.74,76,1-,27
28,9.32,76,3,28
29,9.62,76,1,29
30,9.9,76,1,30
31,10.11,76,4,31
32,10.51,76,2,32
33,10.68,76,1,33
34,10.78,76,1-,34
35,11.0,76,1,35
36,11.39,76,4,36
37,11.76,76,1,37
38,11.97,76,2-,38
39,12.44,76,3,39
40,12.53,76,1,40
41,12.82,76,1-,41
42,12.92,76,1,42
43,13.438246,76,3,43
44,13.71937,76,1-,44
45,13.819771,76,1,45
46,14.080815,76,1,46
47,14.37,76,4,47
48,15.11,76,1,48
49,15.670884,76,3,49
50,15.851607,76,1,50
51,16.29,76,4,51
52,16.63,76,2,52
53,16.870001,76,1,53
54,16.93,76,1-,54
55,17.12,76,1,55
56,17.15,76,1-,56
57,17.430001,76,3,57
58,17.51,76,1-,58
59,17.66,76,1,59
60,18.02,76,4,60
61,18.38,76,1-,61
62,18.6,76,1,62
63,19.02,76,2,63
64,19.28,76,1,64
65,19.47,76,1,65
66,19.87,76,4,66
67,20.3,76,1,67
68,20.74,76,3,68
69,20.93,76,1-,69
70,21.04,76,1,70
71,21.13,76,1-,71
72,21.36,76,2,72
73,22.049999,76,1,73
74,22.52008,76,4,74
75,22.68,76,1,75
76,22.739671,76,1,76
77,23.08,76,1,77
78,23.341018,76,1,78
79,23.770001,76,4,79
80,24.15,76,1,80
81,24.36,76,1,81
82,24.71,76,1,82
83,25.19,76,4,83
84,25.51,76,1,84
85,25.87,76,2,85
86,26.12,76,1,86
87,26.18,76,1-,87
88,26.29,76,1,88
89,26.78,76,3,89
90,26.9,76,1,90
91,27.35,76,2-,91
92,27.451023,76,1,92
93,27.860001,76,4,93
94,28.490178,76,1,94
95,28.6709,76,1,95
96,28.881743,76,1,96
97,29.072506,76,1,97
98,29.41,76,2-,98
99,29.530001,76,1,99
100,29.91,76,4,100
101,30.58,76,1,101
102,30.7,76,1,102
103,30.87,76,1,103
104,31.22,76,2,104
105,31.68,76,4-,105
106,31.82,76,1,106
107,32.05,76,1,107
108,32.220001,76,1,108
109,32.54,76,4,109
110,33.0,76,1,110
111,33.19,76,1,111
112,33.68,76,4,112
113,33.95,76,1,113
114,33.98,76,1,114
115,34.32,76,1,115
116,34.77,76,4,116
117,34.98,76,1,117
118,35.09,76,1,118
119,35.42,76,1,119
120,35.91,76,1,120
121,36.3,76,2p,121
122,37.32,76,1,122
123,37.71,76,2p,123
124,38.4,76,1,124
125,38.749068,76,2,125
126,38.90469,76,1,126
127,39.32,76,4,127
128,39.66956,76,1,128
129,39.975784,76,1,129
130,40.659492,76,3,130
131,40.979799,76,2,131
132,41.110001,76,1,132
133,41.597268,76,3,133
134,41.77,76,1,134
135,42.06,76,1,135
136,42.58,76,4,136
137,43.5,76,1,137
138,43.73,76,2,138
139,43.98,76,1-,139
140,44.12,76,1,140
141,44.29,76,1,141
142,44.71,76,4,142
143,45.18,76,1,143
144,45.3,76,1,144
145,45.57,76,1,145
146,45.78,76,0,146
147,45.84,76,1,147
148,46.25,76,4,148
149,47.290001,76,1,149
150,47.731989,76,4-,150
151,47.91,76,1-,151
152,47.97,76,1,152
153,48.48,76,4,153
154,49.34,76,1,154
155,49.73,76,1,155
156,49.893475,76,2,156
157,50.09,76,1,157
158,50.14,76,1,158
159,50.66,76,3,159
160,50.782028,76,1,160
161,51.080002,76,1,161
162,51.299999,76,1,162
163,51.709999,76,3-,163
164,51.84,76,1,164
165,52.23,76,1,165
166,52.659535,76,4,166
167,52.790001,76,1,167
168,53.150002,76,1,168
169,53.79,76,4,169
170,54.349998,76,1,170
171,54.490002,76,1,171
172,54.59,76,1,172
173,54.729458,76,1,173
174,55.000542,76,1,174
175,55.419998,76,4,175
176,55.56,76,1,176
177,55.772339,76,1,177
178,56.023343,76,1,178
179,56.339607,76,2-,179
180,56.49021,76,1,180
181,56.590611,76,1,181
182,56.841615,76,2,182
183,57.299999,76,4,183
184,58.141813,76,1,184
185,58.503259,76,1,185
186,58.880001,76,4,186
187,59.0,76,1,187
188,59.200001,76,1,188
189,59.560001,76,2,189
190,59.700002,76,1-,190
191,59.869999,76,1,191
192,60.029999,76,1,192
193,60.16,76,1-,193
194,60.54,76,4,194
195,61.079336,76,1-,195
196,61.139577,76,1,196
197,61.270099,76,1,197
198,61.501022,76,1-,198
199,61.661664,76,3,199
200,61.750683,76,1,200
201,61.881205,76,1,201
202,62.47,76,4,202
203,62.62,76,1-,203
204,62.769758,76,1,204
205,63.141243,76,1,205
206,63.72,76,4,206
