,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.87,76,1,0,['H-'],[0.70281],False,False,['and']
1,1.15,76,1,1,['*'],[0.945],False,False,['other']
2,1.63,76,3,2,"['*', 'H-']","[1.315, 1.576303]",False,True,['opponents']
3,1.72,76,1,3,[],[],False,False,['of']
4,1.79,76,1,4,[],[],False,False,['the']
5,2.04,76,1,5,['*'],[1.98],False,False,['per']
6,2.31,76,2,6,['*'],[2.245],False,False,['se']
7,2.79,76,4,7,"['*', 'L-H%']","[2.58, 2.78112]",False,True,['clause']
8,3.09,76,3,8,"['*', '!H-']","[2.995, 3.042164]",False,True,['say']
9,3.18,76,1,9,[],[],False,False,['it']
10,3.7,76,3,10,"['*', 'H-']","[3.525, 3.65]",False,True,['relies']
11,4.43,76,1,11,['*'],[4.05],False,False,['exclusively']
12,4.57,76,1,12,[],[],False,False,['on']
13,4.64,76,1,13,[],[],False,False,['the']
14,4.88,76,1,14,['*'],[4.8],False,False,['breath']
15,5.31,76,4,15,"['*', 'L-L%']","[5.09, 5.25918]",False,True,['test']
16,5.82,76,1-,16,[],[],False,False,['and']
17,5.95,76,1,17,['*'],[5.905],False,False,['they']
18,6.14,76,1,18,[],[],False,False,['say']
19,6.82,76,3,19,"['*', '*', 'H-']","[6.295, 6.56, 6.79]",False,True,['breathalizers']
20,6.93,76,1,20,[],[],False,False,['are']
21,7.38,76,2,21,['*'],[7.085],False,False,['simply']
22,8.16,76,4,22,"['*', 'L-L%']","[7.84, 8.143013]",False,True,['unreliable']
23,8.82,76,1,23,[],[],False,False,['John']
24,9.47,76,3,24,"['*', '!H-']","[9.25, 9.41]",False,True,['Tarantino']
25,9.57,76,1,25,[],[],False,False,['is']
26,9.6,76,1,26,[],[],False,False,['a']
27,10.16,76,1,27,['*'],[9.785],False,False,['Providence']
28,10.58,76,4,28,"['*', 'L-L%']","[10.375, 10.557668]",False,True,['attorney']
29,10.72,76,1,29,[],[],False,False,['who']
30,11.44,76,1,30,['*'],[10.925],False,False,['specializes']
31,11.57,76,1,31,[],[],False,False,['in']
32,11.89,76,1,32,['*'],[11.685],False,False,['drunken']
33,12.82,76,1,33,['*'],[12.37],False,False,['driving']
34,13.13,76,4,34,"['*', 'L-L%']","[13.045, 13.114973]",False,True,['cases']
