,break_time,x,break,wrd_id
0,1.14,76,1,0
1,1.42,76,1,1
2,1.68,76,3,2
3,1.74,76,1,3
4,2.26,76,1,4
5,2.64,76,1,5
6,3.02,76,1,6
7,3.28,76,3,7
8,3.51,76,1,8
9,3.56,76,1,9
10,4.03,76,4,10
11,4.52,76,2,11
12,4.65,76,1-,12
13,4.74,76,1,13
14,5.11,76,1,14
15,5.39,76,1,15
16,5.71,76,4-,16
17,5.8,76,1-,17
18,6.22,76,1,18
19,6.45,76,2,19
20,6.67,76,1,20
21,7.03,76,4,21
22,7.67,76,1,22
23,8.34,76,3,23
24,8.65,76,2,24
25,9.17,76,3-,25
26,9.3,76,0,26
27,9.37,76,1,27
28,9.75,76,1,28
29,9.95,76,1,29
30,10.0,76,1,30
31,10.55,76,4,31
32,10.7,76,1,32
33,10.95,76,2,33
34,11.37,76,3-,34
35,11.5,76,1,35
36,11.87,76,2,36
37,12.12,76,1-,37
38,12.52,76,4-,38
39,12.94,76,0,39
40,13.08,76,1,40
41,13.44,76,3,41
42,13.62,76,1,42
43,14.02,76,3-,43
44,14.48,76,3,44
45,14.75,76,2-,45
46,15.3,76,4,46
