,break_time,x,break,wrd_id
0,0.5,76,1,0
1,0.68,76,1,1
2,1.04,76,4-,2
3,1.13,76,1-,3
4,1.92,76,1-,4
5,1.99,76,1,5
6,2.49,76,1,6
7,2.91,76,4-,7
8,3.06,76,1,8
9,3.2,76,1,9
10,3.62,76,3-,10
11,3.85,76,2,11
12,4.35,76,4,12
13,5.0,76,1,13
14,5.15,76,1,14
15,5.46,76,3,15
16,6.06,76,1,16
17,6.48,76,1,17
18,6.75,76,4,18
19,7.15,76,0,19
20,7.35,76,1,20
21,7.97,76,4-,21
22,8.18,76,1,22
23,8.26,76,1-,23
24,8.65,76,2,24
25,8.81,76,1,25
26,9.26,76,3-,26
27,9.37,76,1,27
28,9.69,76,1,28
29,10.18,76,4,29
30,10.86,76,4-,30
31,11.06,76,1,31
32,11.17,76,1,32
33,11.38,76,1,33
34,11.6,76,1,34
35,11.71,76,3,35
36,11.9,76,0,36
37,12.01,76,1,37
38,12.24,76,0,38
39,12.36,76,1,39
40,12.88,76,4,40
41,13.56,76,1,41
42,13.92,76,1,42
43,14.29,76,1,43
44,14.43,76,0,44
45,14.48,76,1-,45
46,14.84,76,1,46
47,15.04,76,1,47
48,15.5,76,4-,48
49,15.78,76,1,49
50,15.97,76,2,50
51,16.389999,76,4,51
52,17.0,76,1,52
53,17.27,76,3-,53
54,17.42,76,1,54
55,17.780001,76,1,55
56,18.129999,76,3,56
57,18.34,76,2-,57
58,18.93,76,1,58
59,19.540001,76,4,59
60,19.98,76,0,60
61,20.07,76,1,61
62,20.42,76,1,62
63,20.66,76,1,63
64,20.799999,76,1,64
65,21.329354,76,4,65
66,21.436614,76,1,66
67,21.68,76,1-,67
68,21.810649,76,1,68
69,22.283694,76,4,69
70,23.001523,76,1,70
71,23.342557,76,3,71
72,23.650588,76,1,72
73,24.046623,76,2,73
74,24.456412,76,4-,74
75,24.637929,76,1,75
76,24.978966,76,1,76
77,25.17,76,1,77
78,25.581282,76,4,78
79,25.75179,76,1,79
80,26.062575,76,2,80
81,26.502617,76,1,81
82,26.931657,76,1,82
83,27.539465,76,4,83
