,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.416666,115,HiF0,0,0,False
1,0.66767,115,!H*,1,0,True
2,1.817266,115,L-H%,2,2,False
3,2.279113,115,L+H*,3,4,True
4,2.289153,115,HiF0,4,4,False
5,2.530117,115,L-,5,4,False
6,2.891562,115,H*,6,6,True
7,2.906622,115,HiF0,7,6,False
8,3.102405,115,L-L%,8,6,False
9,3.6233,115,H*,9,7,True
10,3.644573,115,HiF0,10,7,False
11,3.999324,115,!H*,11,10,True
12,4.230248,115,L-,12,10,False
13,4.661974,115,L*,13,13,True
14,4.837676,115,L-H%,14,13,False
15,5.239282,115,H*,15,15,True
16,5.262106,115,HiF0,16,15,False
17,5.440085,115,L-L%,17,15,False
18,6.233257,115,H*,18,18,True
19,6.24604,115,HiF0,19,18,False
20,6.378839,115,!H-,20,18,False
21,6.825625,115,H*,21,21,True
22,6.863509,115,HiF0,22,21,False
23,7.071609,115,L-L%,23,21,False
24,7.737228,115,H*,24,23,True
25,7.767122,115,HiF0,25,23,False
26,8.078593,115,!H-L%,26,24,False
27,8.817957,115,L+H*,27,27,True
28,8.836228,115,HiF0,28,27,False
29,9.420366,115,!H*,29,28,True
30,9.70651,115,L-L%,30,28,False
31,9.979702,115,H*,31,29,True
32,10.623374,115,HiF0,32,32,False
33,10.647371,115,H*,33,32,True
34,10.943555,115,L-L%,34,32,False
35,12.162952,115,L+H*,35,35,True
36,12.185308,115,HiF0,36,35,False
37,12.704808,115,L*,37,36,True
38,13.197087,115,L-H%,38,36,False
39,13.967816,115,L+H*,39,39,True
40,13.988763,115,HiF0,40,39,False
41,14.625446,115,L*,41,41,True
42,14.881469,115,L-H%,42,41,False
43,15.383477,115,L+H*,43,44,True
44,15.405593,115,HiF0,44,44,False
45,16.071226,115,L*,45,47,True
46,16.161588,115,L-L%,46,47,False
47,17.015,115,H*,47,51,True
48,17.032096,115,HiF0,48,51,False
49,17.346325,115,L-L%,49,51,False
50,18.053193,115,H*,50,52,True
51,18.071251,115,HiF0,51,52,False
52,18.289136,115,!H*,52,53,True
53,18.459818,115,*?,53,54,False
54,18.720862,115,!H*,54,55,True
55,18.921665,115,H-L%,55,55,False
56,19.032107,115,L*+H,56,56,True
57,19.125296,115,HiF0,57,56,False
58,19.663473,115,L*,58,58,True
59,19.820258,115,L-H%,59,58,False
60,20.437727,115,H*,60,60,True
61,20.455615,115,HiF0,61,60,False
62,20.794152,115,L-,62,61,False
63,20.974875,115,L*,63,62,True
64,21.406601,115,L-H%,64,63,False
65,22.222978,115,L+H*,65,65,True
66,22.250044,115,HiF0,66,65,False
67,22.679805,115,!H*,67,67,True
68,22.875588,115,!H-,68,67,False
69,23.151692,115,L+H*,69,69,True
70,23.213898,115,HiF0,70,69,False
71,23.648679,115,L-L%,71,70,False
72,24.12181,115,H*,72,71,True
73,24.142611,115,HiF0,73,71,False
74,24.327633,115,*?,74,72,False
75,24.357753,115,!H-,75,72,False
76,24.538476,115,H*,76,73,True
77,24.564297,115,HiF0,77,73,False
78,25.030443,115,L+!H*,78,76,False
79,25.369281,115,L-L%,79,77,False
80,25.753334,115,H*,80,79,True
81,25.805966,115,HiF0,81,79,False
82,26.23024,115,!H*,82,81,True
83,27.083653,115,L*,83,84,True
84,27.304536,115,L-L%,84,84,False
85,28.320697,115,L+H*,85,88,True
