,break_time,x,break,wrd_id
0,0.194444,123,1,0
1,0.333333,123,2-,1
2,0.644444,123,1-,2
3,0.738888,123,1-,3
4,1.205555,123,1,4
5,1.772221,123,4,5
6,1.899999,123,1,6
7,2.055554,123,1,7
8,2.449998,123,2-,8
9,3.061109,123,4,9
10,3.190259,123,1,10
11,3.295814,123,1,11
12,3.573592,123,3-,12
13,3.668036,123,1,13
14,4.284702,123,4,14
15,4.96248,123,1-,15
16,5.195813,123,2,16
17,5.606924,123,1,17
18,5.82359,123,2-,18
19,6.162479,123,1,19
20,6.640257,123,4,20
21,7.012481,123,1,21
22,7.195814,123,1-,22
23,7.229147,123,1-,23
24,7.51248,123,1,24
25,7.779147,123,1,25
26,8.040258,123,1,26
27,8.434702,123,3,27
28,8.96248,123,1,28
29,9.068036,123,1,29
30,9.484702,123,1,30
31,9.979146,123,4,31
32,11.023591,123,4,32
33,11.079147,123,1,33
34,11.690258,123,1,34
35,12.484702,123,4,35
36,12.579188,123,1,36
37,13.00141,123,3,37
38,13.112521,123,1,38
39,13.212521,123,1,39
40,13.656965,123,3,40
41,13.784743,123,1,41
42,14.240298,123,1,42
43,14.36252,123,1,43
44,14.773631,123,4,44
45,15.40141,123,1,45
46,15.745855,123,3,46
47,16.312521,123,1,47
48,17.11252,123,1,48
49,17.206965,123,1,49
50,17.479187,123,1,50
51,17.884742,123,4,51
52,18.028455,123,1-,52
53,18.561788,123,3,53
54,18.806232,123,2,54
55,19.106232,123,1-,55
56,19.18401,123,1,56
57,19.650676,123,1,57
58,20.19512,123,4-,58
59,20.406231,123,1,59
60,20.950675,123,4,60
61,21.611788,123,1,61
62,21.88401,123,4,62
63,22.167343,123,1-,63
64,22.511788,123,1,64
65,22.961787,123,2,65
66,23.311787,123,1,66
67,23.750676,123,1,67
68,23.850676,123,1,68
69,24.317342,123,4,69
70,24.861789,123,1-,70
71,24.956233,123,1,71
72,25.289566,123,1-,72
73,25.378455,123,1-,73
74,25.839566,123,1,74
75,26.245121,123,4,75
76,27.195538,123,1,76
77,27.395538,123,3,77
78,27.501094,123,1,78
79,28.206649,123,3-,79
80,28.362204,123,1,80
81,28.61776,123,1,81
82,28.895537,123,1,82
83,29.312204,123,4-,83
84,29.44992,123,1-,84
85,29.89992,123,1,85
86,29.966586,123,1,86
87,30.177697,123,1,87
88,30.599919,123,1,88
89,30.722141,123,4-,89
90,31.044363,123,3,90
91,31.433252,123,1,91
92,31.744363,123,3,92
93,31.874575,123,0,93
94,31.930131,123,1,94
95,32.43013,123,3,95
96,32.594714,123,1,96
97,33.144713,123,3,97
98,33.389158,123,1,98
99,33.733602,123,2-,99
100,33.989157,123,1,100
101,34.311379,123,4,101
102,34.808837,123,1,102
103,34.981059,123,3,103
104,35.386615,123,1,104
105,35.64217,123,1,105
106,36.064392,123,4,106
107,36.637986,123,1,107
108,36.965763,123,2,108
109,37.293541,123,1,109
110,37.89354,123,4,110
111,39.237984,123,4-,111
112,39.515762,123,1,112
113,40.10465,123,3-,113
114,40.737983,123,4,114
