,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.23836,115,H*,0,0,True
1,0.266076,115,HiF0,1,0,False
2,0.498892,115,!H*,2,1,True
3,0.814857,115,L+!H*,3,1,False
4,0.997784,115,L-L%,4,1,False
5,1.236144,115,L*,5,2,True
6,1.590911,115,L*,6,4,True
7,1.884703,115,L-H%,7,4,False
8,2.294903,115,HiF0,8,7,False
9,2.350336,115,L+H*,9,7,True
10,2.638584,115,H-L%,10,7,False
11,2.954549,115,H*,11,8,True
12,3.303774,115,H+!H*,12,9,False
13,3.75832,115,H*,13,10,True
14,3.780493,115,HiF0,14,10,False
15,4.162977,115,L-H%,15,10,False
16,4.257207,115,%H,16,11,False
17,4.545456,115,L*,17,12,True
18,4.966743,115,H*,18,12,True
19,4.977829,115,HiF0,19,12,False
20,5.199559,115,L-L%,20,12,False
21,5.920179,115,L+H*,21,15,True
22,5.958981,115,HiF0,22,15,False
23,6.419071,115,L-H%,23,16,False
24,6.574281,115,H*,24,17,True
25,7.111976,115,L+H*,25,18,True
26,7.111976,115,HiF0,26,18,False
27,7.522176,115,L-L%,27,18,False
28,8.082041,115,H*,28,19,True
29,8.492241,115,L+H*,29,20,True
30,8.913527,115,L+H*,30,21,True
31,8.924614,115,HiF0,31,21,False
32,9.36253,115,L-L%,32,21,False
33,9.551,115,HiF0,33,22,False
34,9.562087,115,H*,34,22,True
35,9.706211,115,H-,35,22,False
36,10.042308,115,H*,36,25,True
37,10.55783,115,L+H*,37,27,True
38,10.862708,115,L+H*,38,28,True
39,10.923684,115,HiF0,39,28,False
40,11.389317,115,L-L%,40,28,False
41,11.627676,115,*?,41,30,False
42,11.793973,115,H*,42,30,True
43,12.187544,115,H*,43,31,True
44,12.614374,115,H*,44,32,True
45,12.631003,115,HiF0,45,32,False
46,12.758498,115,L-L%,46,32,False
