,break_time,x,break,wrd_id
0,1.42,76,1,0
1,1.64,76,4,1
2,1.75,76,1-,2
3,1.86,76,1,3
4,2.21,76,1,4
5,2.469876,76,2-,5
6,3.082324,76,3,6
7,3.37,76,1,7
8,4.09,76,4,8
9,4.61,76,1,9
10,5.15,76,3-,10
11,5.27,76,1,11
12,5.38,76,1,12
13,5.98,76,4,13
14,6.12,76,1,14
15,6.500706,76,1,15
16,6.641269,76,1-,16
17,7.06,76,2,17
18,7.349099,76,1,18
19,7.740664,76,1,19
20,8.192471,76,4,20
21,8.65,76,1,21
22,8.76,76,1,22
23,8.989033,76,1,23
24,9.52494,76,4,24
25,9.631602,76,1,25
26,9.812325,76,1,26
27,10.1,76,1,27
28,10.409714,76,3,28
29,10.490035,76,1-,29
30,10.54,76,1,30
31,11.291043,76,1,31
32,11.89,76,4,32
33,12.1659,76,1,33
34,12.266811,76,1,34
35,12.64,76,3-,35
36,13.24,76,1,36
37,13.811119,76,4,37
38,14.011476,76,1,38
39,14.689186,76,4,39
40,15.66,76,4,40
41,15.86,76,1,41
42,16.19,76,1,42
43,16.83,76,4,43
44,17.52,76,1,44
45,17.850202,76,2,45
46,17.960644,76,1,46
47,18.241768,76,1,47
48,18.73,76,4,48
49,19.209999,76,1,49
50,19.280001,76,1-,50
51,19.559999,76,2,51
52,19.620001,76,1-,52
53,19.809999,76,1,53
54,20.34,76,4,54
55,20.540001,76,1,55
56,20.809999,76,2,56
57,20.95,76,1,57
58,21.61,76,4,58
59,22.22,76,1,59
60,22.41,76,1,60
61,22.96,76,4,61
62,23.5,76,3-,62
63,23.979395,76,2,63
64,24.240439,76,1,64
65,24.559997,76,1,65
66,25.02047,76,3,66
67,25.271474,76,1-,67
68,25.311635,76,1,68
69,25.91,76,4,69
70,26.640835,76,1,70
71,26.84,76,2,71
72,26.97,76,1,72
73,27.65,76,3-,73
74,27.740231,76,1,74
75,28.031396,76,1,75
76,28.35,76,4,76
77,29.470175,76,1,77
78,29.891861,76,4,78
79,30.33,76,1,79
80,30.809999,76,2,80
81,30.870937,76,1-,81
82,31.43,76,2-,82
83,31.890012,76,1,83
84,32.321738,76,4,84
85,32.4623,76,1,85
86,32.69,76,1,86
87,32.839957,76,2,87
88,33.161242,76,1,88
89,33.442366,76,2,89
90,34.049794,76,4,90
91,34.240557,76,1,91
92,34.46144,76,1,92
93,35.11907,76,4-,93
94,35.349993,76,1,94
95,35.8,76,4,95
