,break_time,x,break,wrd_id
0,0.371397,123,1,0
1,1.008871,123,4,1
2,1.402441,123,1,2
3,1.524392,123,1-,3
4,1.901333,123,4,4
5,2.051001,123,0,5
6,2.08426,123,1,6
7,2.660757,123,4-,7
8,3.120847,123,1,8
9,3.531047,123,1,9
10,4.179607,123,4,10
11,4.273837,123,1,11
12,5.221732,123,4,12
13,5.543238,123,1,13
14,5.770511,123,1,14
15,6.003327,123,1,15
16,6.419071,123,4-,16
17,6.757208,123,1,17
18,7.522176,123,4,18
19,8.314857,123,1,19
20,8.791576,123,1,20
21,9.384703,123,4,21
22,9.722841,123,3-,22
23,9.792862,123,1-,23
24,9.881554,123,1-,24
25,10.363816,123,1,25
26,10.485768,123,1-,26
27,10.735214,123,1,27
28,11.39486,123,4,28
29,11.505725,123,1-,29
30,11.99353,123,1-,30
31,12.45362,123,1-,31
32,13.007944,123,4,32
