,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.46,76,2-,0,"['H*', 'H*']","[0.09901, 0.341034]",True,False,"['Well', ""that's""]"
1,0.65,76,1,1,[],[],False,False,['what']
2,1.28,76,4-,2,"['HiF0', 'H*', 'L-H%']","[0.751547, 0.902091, 1.234938]",True,True,['supporters']
3,1.42,76,2,3,['*?'],[1.357027],False,False,['of']
4,1.48,76,1,4,[],[],False,False,['the']
5,1.83,76,1,5,"['H*', 'HiF0']","[1.600661, 1.641677]",True,False,['Safe']
6,2.08,76,1,6,[],[],False,False,['Roads']
7,2.35,76,3,7,['L-'],[2.233224],False,True,['Act']
8,2.44,76,1,8,[],[],False,False,['are']
9,2.86,76,3-,9,"['H*', 'HiF0', 'L-']","[2.59076, 2.601099, 2.799781]",True,True,['hoping']
10,3.35,76,4,10,"['L*', 'H-H%']","[3.146316, 3.28383]",True,True,['anyway']
11,3.86,76,2-,11,[],[],False,False,['but']
12,4.1,76,1,12,"['H*', 'HiF0']","[4.020902, 4.029571]",True,False,['will']
13,4.2,76,2,13,[],[],False,False,['it']
14,4.68,76,4,14,"['L+!H*', 'L-L%']","[4.350935, 4.647965]",False,True,['work']
15,6.09,76,3-,15,"['HiF0', 'H*', '!H-']","[5.735214, 5.764577, 6.056107]",True,True,['Massachusetts']
16,6.28,76,1,16,[],[],False,False,['got']
17,6.57,76,2-,17,['H*'],[6.38614],True,False,['tough']
18,6.73,76,1,18,[],[],False,False,['on']
19,7.08,76,1,19,['!H*'],[6.864688],True,False,['drunken']
20,7.5,76,2,20,[],[],False,False,['drivers']
21,7.74,76,1-,21,"['L+H*', 'HiF0']","[7.640266, 7.648728]",True,False,['years']
22,8.02,76,4,22,['L-H%'],[7.970299],False,True,['ago']
23,8.63,76,1,23,[],[],False,False,"[""What's""]"
24,8.81,76,0,24,['H*'],[8.707371],True,False,['going']
25,8.89,76,0,25,[],[],False,False,['to']
26,9.03,76,1,26,['H+!H*'],[8.943895],False,False,['make']
27,9.11,76,1,27,[],[],False,False,['the']
28,9.48845,76,3,28,"['H*', 'HiF0', 'H-']","[9.19142, 9.199797, 9.433444]",True,True,['difference']
29,9.72,76,1,29,"['H*', 'HiF0']","[9.58746, 9.588896]",True,False,['this']
30,9.96,76,1,30,[],[],False,False,['time']
31,10.36,76,4,31,['L-L%'],[10.335535],False,True,['around']
32,11.32,76,1,32,[],[],False,False,['Ralph']
33,11.79,76,4,33,"['HiF0', 'H*', 'L-H%']","[11.411797, 11.424643, 11.743675]",True,True,['Henksen']
34,12.17,76,1,34,[],[],False,False,['is']
35,12.53,76,3,35,"['H*', 'HiF0', '!H-']","[12.29923, 12.301931, 12.403741]",True,True,['chief']
36,12.65,76,1,36,[],[],False,False,['of']
37,12.72,76,1,37,[],[],False,False,['the']
38,13.16,76,2,38,['L+H*'],[12.915292],True,False,['social']
39,13.25,76,2-,39,[],[],False,False,['and']
40,13.83,76,1,40,"['HiF0', 'H*']","[13.501209, 13.520353]",True,False,['behavioral']
41,14.27,76,3-,41,"['!H*', 'L-']","[13.982399, 14.251927]",True,True,['science']
42,14.77,76,4,42,"['HiF0', 'H*', 'L-H%']","[14.359358, 14.38944, 14.719473]",True,True,['section']
43,14.94,76,1,43,[],[],False,False,['at']
44,14.99,76,1,44,[],[],False,False,['the']
45,15.4,76,1,45,['L+H*'],[15.115041],True,False,['Boston']
46,15.93,76,2-,46,['!H*'],[15.659596],True,False,['University']
47,16.23,76,1-,47,['H*'],[16.09964],True,False,"['school', 'of']"
48,16.290001,76,1,48,[],[],False,False,[]
49,16.639999,76,1,49,['H*'],[16.380168],True,False,['public']
50,17.129999,76,4,50,"['H*', 'HiF0', 'L-L%']","[16.748705, 16.752587, 17.073238]",True,True,['health']
51,17.73,76,1,51,"['H*', 'HiF0']","[17.636286, 17.685358]",True,False,['He']
52,18.08,76,4,52,"['!H*', 'L-H%']","[17.834306, 18.031759]",True,True,['says']
53,18.74,76,3,53,"['HiF0', 'H*', 'L-']","[18.319646, 18.329356, 18.686892]",True,True,['research']
54,18.940001,76,1,54,[],[],False,False,['into']
55,19.219999,76,1,55,['H*'],[19.132437],True,False,['what']
56,19.719999,76,1,56,"['HiF0', '!H*']","[19.529583, 19.533977]",True,False,['deters']
57,19.799999,76,1,57,[],[],False,False,['the']
58,20.200001,76,1,58,['L*'],[19.924516],True,False,['drunken']
59,20.65,76,4,59,"['L*', 'L-H%']","[20.326057, 20.568081]",True,True,['driver']
60,20.950001,76,3-,60,"['H*', 'HiF0', 'H-']","[20.738596, 20.787492, 20.903613]",True,True,['shows']
61,21.1,76,2-,61,[],[],False,False,['that']
62,21.58,76,4,62,"['H*', 'HiF0', 'L-H%']","[21.27765, 21.293853, 21.558179]",True,True,['often']
63,22.030001,76,1,63,"['L+H*', 'HiF0']","[21.838707, 21.901491]",True,False,['those']
64,22.110001,76,1,64,[],[],False,False,['who']
65,22.459999,76,1,65,['L+!H*'],[22.344758],False,False,['drink']
66,22.59,76,1,66,[],[],False,False,['{and']
67,22.969999,76,4,67,"['L+!H*', 'L-H%']","[22.795803, 22.905814]",False,True,['}drive']
68,23.16,76,1,68,[],[],False,False,['are']
69,23.43,76,1,69,"['H*', 'HiF0']","[23.274351, 23.292652]",True,False,['risk']
70,24.040001,76,4,70,['L-L%'],[23.725396],False,True,['takers']
71,24.530001,76,1,71,['*?'],[24.372241],False,False,['even']
72,24.700001,76,1,72,[],[],False,False,['when']
73,24.82,76,2,73,[],[],False,False,"[""they're""]"
74,25.389999,76,4,74,"['H*', 'HiF0', 'L-H%']","[25.023525, 25.048876, 25.300346]",True,True,['sober']
75,25.540001,76,1,75,[],[],False,False,"[""they're""]"
76,25.780001,76,1,76,['L+H*'],[25.678303],True,False,['more']
77,26.129999,76,3,77,"['HiF0', 'L+H*', 'H-']","[25.800423, 25.887324, 26.090845]",True,True,['likely']
78,26.24,76,1,78,[],[],False,False,['to']
79,26.48,76,1,79,"['H*', 'HiF0']","[26.398876, 26.450698]",True,False,['run']
80,26.690001,76,1,80,[],[],False,False,['red']
81,27.02,76,4-,81,"['!H*', 'L-H%']","[26.783914, 26.973169]",True,True,['lights']
82,27.190001,76,1,82,[],[],False,False,['and']
83,27.5,76,2,83,[],[],False,False,"['shun', 'the']"
84,27.75,76,1-,84,"['H*', 'HiF0']","[27.702294, 27.70328]",True,False,[]
85,27.83,76,1,85,[],[],False,False,['seat']
86,28.129999,76,4,86,['L-L%'],[28.093284],False,True,['belt']
87,28.799999,76,1,87,[],[],False,False,['If']
88,28.91,76,1,88,[],[],False,False,['they']
89,29.219999,76,3-,89,"['L+H*', 'HiF0', 'H-']","[29.061142, 29.070461, 29.201547]",True,True,['think']
90,29.34,76,1,90,[],[],False,False,['they']
91,29.82,76,4-,91,"['HiF0', 'H*', 'H-L%']","[29.534182, 29.572693, 29.743211]",True,True,['can']
92,30.110001,76,2,92,"['HiF0', 'H*']","[29.88064, 29.919228]",True,False,['drink']
93,30.25,76,1-,93,[],[],False,False,['{and']
94,30.620001,76,4-,94,"['!H*', 'L-H%']","[30.33177, 30.546291]",True,True,['}drive']
95,30.73,76,1,95,[],[],False,False,['and']
96,30.879999,76,1,96,[],[],False,False,['get']
97,31.110001,76,1,97,['L*'],[31.03034],True,False,['away']
98,31.299999,76,1,98,[],[],False,False,['with']
99,31.43,76,4,99,['H-H%'],[31.387876],False,True,['it']
100,31.959999,76,2-,100,['HiF0'],[31.877905],False,False,"[""they'll""]"
101,32.470001,76,4,101,"['H*', 'L-L%']","[32.138842, 32.358864]",True,True,['try']
