,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.09901,115,H*,0,0,True
1,0.341034,115,H*,1,0,True
2,0.751547,115,HiF0,2,2,False
3,0.902091,115,H*,3,2,True
4,1.234938,115,L-H%,4,2,False
5,1.357027,115,*?,5,3,False
6,1.600661,115,H*,6,5,True
7,1.641677,115,HiF0,7,5,False
8,2.233224,115,L-,8,7,False
9,2.59076,115,H*,9,9,True
10,2.601099,115,HiF0,10,9,False
11,2.799781,115,L-,11,9,False
12,3.146316,115,L*,12,10,True
13,3.28383,115,H-H%,13,10,False
14,4.020902,115,H*,14,12,True
15,4.029571,115,HiF0,15,12,False
16,4.350935,115,L+!H*,16,14,False
17,4.647965,115,L-L%,17,14,False
18,5.735214,115,HiF0,18,15,False
19,5.764577,115,H*,19,15,True
20,6.056107,115,!H-,20,15,False
21,6.38614,115,H*,21,17,True
22,6.864688,115,!H*,22,19,True
23,7.640266,115,L+H*,23,21,True
24,7.648728,115,HiF0,24,21,False
25,7.970299,115,L-H%,25,22,False
26,8.707371,115,H*,26,24,True
27,8.943895,115,H+!H*,27,26,False
28,9.19142,115,H*,28,28,True
29,9.199797,115,HiF0,29,28,False
30,9.433444,115,H-,30,28,False
31,9.58746,115,H*,31,29,True
32,9.588896,115,HiF0,32,29,False
33,10.335535,115,L-L%,33,31,False
34,11.411797,115,HiF0,34,33,False
35,11.424643,115,H*,35,33,True
36,11.743675,115,L-H%,36,33,False
37,12.29923,115,H*,37,35,True
38,12.301931,115,HiF0,38,35,False
39,12.403741,115,!H-,39,35,False
40,12.915292,115,L+H*,40,38,True
41,13.501209,115,HiF0,41,40,False
42,13.520353,115,H*,42,40,True
43,13.982399,115,!H*,43,41,True
44,14.251927,115,L-,44,41,False
45,14.359358,115,HiF0,45,42,False
46,14.38944,115,H*,46,42,True
47,14.719473,115,L-H%,47,42,False
48,15.115041,115,L+H*,48,45,True
49,15.659596,115,!H*,49,46,True
50,16.09964,115,H*,50,47,True
51,16.380168,115,H*,51,49,True
52,16.748705,115,H*,52,50,True
53,16.752587,115,HiF0,53,50,False
54,17.073238,115,L-L%,54,50,False
55,17.636286,115,H*,55,51,True
56,17.685358,115,HiF0,56,51,False
57,17.834306,115,!H*,57,52,True
58,18.031759,115,L-H%,58,52,False
59,18.319646,115,HiF0,59,53,False
60,18.329356,115,H*,60,53,True
61,18.686892,115,L-,61,53,False
62,19.132437,115,H*,62,55,True
63,19.529583,115,HiF0,63,56,False
64,19.533977,115,!H*,64,56,True
65,19.924516,115,L*,65,58,True
66,20.326057,115,L*,66,59,True
67,20.568081,115,L-H%,67,59,False
68,20.738596,115,H*,68,60,True
69,20.787492,115,HiF0,69,60,False
70,20.903613,115,H-,70,60,False
71,21.27765,115,H*,71,62,True
72,21.293853,115,HiF0,72,62,False
73,21.558179,115,L-H%,73,62,False
74,21.838707,115,L+H*,74,63,True
75,21.901491,115,HiF0,75,63,False
76,22.344758,115,L+!H*,76,65,False
77,22.795803,115,L+!H*,77,67,False
78,22.905814,115,L-H%,78,67,False
79,23.274351,115,H*,79,69,True
80,23.292652,115,HiF0,80,69,False
81,23.725396,115,L-L%,81,70,False
82,24.372241,115,*?,82,71,False
83,25.023525,115,H*,83,74,True
84,25.048876,115,HiF0,84,74,False
85,25.300346,115,L-H%,85,74,False
86,25.678303,115,L+H*,86,76,True
87,25.800423,115,HiF0,87,77,False
88,25.887324,115,L+H*,88,77,True
89,26.090845,115,H-,89,77,False
90,26.398876,115,H*,90,79,True
91,26.450698,115,HiF0,91,79,False
92,26.783914,115,!H*,92,81,True
93,26.973169,115,L-H%,93,81,False
94,27.702294,115,H*,94,84,True
95,27.70328,115,HiF0,95,84,False
96,28.093284,115,L-L%,96,86,False
97,29.061142,115,L+H*,97,89,True
98,29.070461,115,HiF0,98,89,False
99,29.201547,115,H-,99,89,False
100,29.534182,115,HiF0,100,91,False
101,29.572693,115,H*,101,91,True
102,29.743211,115,H-L%,102,91,False
103,29.88064,115,HiF0,103,92,False
104,29.919228,115,H*,104,92,True
105,30.33177,115,!H*,105,94,True
106,30.546291,115,L-H%,106,94,False
107,31.03034,115,L*,107,97,True
108,31.387876,115,H-H%,108,99,False
109,31.877905,115,HiF0,109,100,False
110,32.138842,115,H*,110,101,True
111,32.358864,115,L-L%,111,101,False
