,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.870289,123,3,0,"['H*', '<', 'HiF0']","[0.548781, 0.604214, 0.620843]",True,True,['Hennessy']
1,1.008871,123,1,1,['!H-'],[0.875833],False,False,['is']
2,1.180711,123,2,2,[],[],False,False,['the']
3,2.106433,123,3,3,"['H*', 'HiF0', 'L-']","[1.4357, 1.441244, 2.08426]",True,True,"[""J.N.C.'s""]"
4,3.037698,123,4,4,"['L*', 'L*', 'L-L%']","[2.328163, 2.588695, 2.987809]",True,True,['thirty-second']
5,3.303774,123,1,5,[],[],False,False,['chief']
6,3.813752,123,4,6,"['H*', 'HiF0', 'L-L%']","[3.442355, 3.458985, 3.808209]",True,True,['Justice']
7,4.620824,123,1,7,['H*'],[4.454158],True,False,[]
8,4.737491,123,1,8,[],[],False,False,"['Holding', 'the']"
9,5.015269,123,1,9,"['L+H*', 'HiF0']","[4.909713, 4.937491]",True,False,['Court']
10,5.354157,123,3,10,['L-'],[5.343046],False,True,[]
11,5.470824,123,1,11,[],[],False,False,['system']
12,5.543046,123,1,12,[],[],False,False,"['on', 'the']"
13,5.893046,123,3,13,"['HiF0', 'H*']","[5.720824, 5.748602]",True,True,"['course', 'he']"
14,6.404157,123,4,14,"['-X?', 'H*', 'HiF0', 'H-L%']","[5.898601, 6.248601, 6.254157, 6.326379]",True,True,['{has']
15,6.681934,123,1,15,[],[],False,False,"['}set', 'and']"
16,7.043045,123,1,16,['H*'],[6.909712],True,False,['plotting']
17,7.176378,123,1,17,[],[],False,False,"[""it's""]"
18,7.554156,123,1,18,['H*'],[7.309712],True,False,['future']
19,7.865267,123,4,19,"['H*', 'HiF0', 'X%?']","[7.743045, 7.743045, 7.843045]",True,True,['agenda']
20,8.367151,123,0,20,"['H*', 'HiF0']","[8.200484, 8.217151]",True,False,"[""won't""]"
21,8.428262,123,1,21,[],[],False,False,"['be', 'an']"
22,8.672706,123,1,22,[],[],False,False,['easy']
23,8.944928,123,3,23,"['!H*', 'H-']","[8.789373, 8.939373]",True,True,['job']
24,9.111595,123,1,24,[],[],False,False,['for']
25,9.261595,123,1,25,[],[],False,False,['{his']
26,9.86715,123,4,26,"['H*', 'HiF0', 'L-L%']","[9.544928, 9.56715, 9.700483]",True,True,['}successor']
