,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.224895,123,1,0,"['H*', 'HiF0']","[0.167364, 0.167364]",True,False,['All']
1,0.350419,123,1,1,[],[],False,False,['but']
2,0.554393,123,1-,2,['L+!H*'],[0.549163],False,False,['one']
3,0.679917,123,1-,3,[],[],False,False,['of']
4,0.742678,123,1,4,[],[],False,False,['the']
5,1.035565,123,1,5,[],[],False,False,['Chief']
6,1.558578,123,3,6,"['!H*', '-?', '!H-']","[1.171548, 1.495816, 1.537657]",True,True,['{Justices']
7,1.856695,123,2-,7,['-?'],[1.804394],False,False,['}since']
8,2.254185,123,1,8,['H*'],[1.982218],True,False,['eighteen']
9,2.928871,123,4,9,"['L+H*', 'HiF0', 'L-L%']","[2.751047, 2.751047, 2.845189]",True,True,['ninety-nine']
10,3.30021,123,1,10,[],[],False,False,['when']
11,3.619248,123,1,11,['H*'],[3.472804],True,False,['Oliver']
12,3.953976,123,1,12,['*?'],[3.739541],False,False,['Wendell']
13,4.273014,123,1,13,['L+H*'],[4.157951],True,False,['Holmes']
14,4.382846,123,1,14,[],[],False,False,['was']
15,4.822177,123,4,15,['L-H%'],[4.639123],False,True,['appointed']
16,5.34719,123,1,16,['H*'],[5.289658],True,False,['came']
17,5.483173,123,1,17,"['>', 'HiF0']","[5.430872, 5.430872]",False,False,['from']
18,5.577315,123,1,18,[],[],False,False,['the']
19,5.938194,123,3,19,"['H+!H*', 'H-']","[5.697608, 5.78129]",False,True,['ranks']
20,6.042796,123,1,20,[],[],False,False,['of']
21,6.686102,123,1,21,"['H+!H*', 'H+!H*', '-?']","[6.074177, 6.59196, 6.628571]",False,False,['S.J.C.']
22,7.182964,123,1,22,"['H*', 'HiF0']","[6.874387, 6.916228]",True,False,['associate/aj']
23,7.740588,123,4,23,['L-L%'],[7.350328],False,True,['Justices']
24,8.328362,123,1,24,[],[],False,False,['If']
25,8.443425,123,1,25,[],[],False,False,['he']
26,8.799073,123,1,26,"['H*', 'HiF0']","[8.636939, 8.636939]",True,False,['sticks']
27,8.924596,123,1,27,[],[],False,False,['with']
28,9.393306,123,4,28,"['L+!H*', 'L-L%']","[9.217484, 9.337777]",False,True,"['tradition', 'Dukakis', 'is']"
29,10.953885,123,3-,29,"['H*', 'L+!H*', 'L+!H*', '!H-']","[9.777106, 10.258278, 10.681918, 10.870202]",True,True,"['likely', 'to', 'elevate']"
30,11.131709,123,1,30,[],[],False,False,['one']
31,11.272922,123,1,31,[],[],False,False,['of']
32,11.508278,123,1,32,['H*'],[11.398445],True,False,['his']
33,12.165273,123,4,33,"['L+H*', 'HiF0', '%?']","[11.958069, 11.958069, 12.104512]",True,True,['appointees']
34,12.266646,123,1,34,[],[],False,False,['to']
35,12.646445,123,4,35,"['X*?', 'HiF0', 'H*', 'L-L%']","[12.386939, 12.392169, 12.40786, 12.533383]",True,True,['Chief']
36,13.249909,123,1,36,"['H*', 'HiF0']","[13.166227, 13.166227]",True,False,['that']
37,13.506186,123,3-,37,['!H-'],[13.412043],False,True,['means']
38,13.783382,123,1,38,['*?'],[13.663089],False,False,['Paul']
39,14.372387,123,4,39,"['H*', 'HiF0', 'L-L%']","[13.997817, 13.997817, 14.149491]",True,True,['Leocos']
40,14.546981,123,1,40,[],[],False,False,['or']
41,14.829408,123,1,41,['*?'],[14.656813],False,False,['Ruth']
42,15.30335,123,4,42,"['H*', 'HiF0', 'L-L%']","[14.975851, 14.975851, 15.148445]",True,True,['Abrams']
