,break_time,x,break,wrd_id
0,1.511042,76,2,0
1,1.62,76,1-,1
2,1.69,76,1,2
3,2.25,76,4,3
4,2.349394,76,1,4
5,2.570277,76,1-,5
6,2.7,76,2-,6
7,2.961843,76,1,7
8,3.41,76,2,8
9,3.519071,76,1,9
10,3.990958,76,4,10
11,4.57,76,1,11
12,4.94,76,3,12
13,5.46,76,1,13
14,5.529056,76,1-,14
15,6.16,76,4,15
16,6.859375,76,2-,16
17,7.582265,76,1,17
18,7.66,76,1-,18
19,8.109373,76,3,19
20,8.46967,76,1,20
21,8.951597,76,3,21
22,9.16244,76,1,22
23,9.47,76,2,23
24,9.589146,76,1,24
25,9.719668,76,1-,25
26,10.116254,76,3,26
27,10.49,76,1,27
28,10.76,76,4,28
29,11.480565,76,1,29
30,11.912291,76,1,30
31,12.21,76,1,31
32,12.67,76,4,32
33,13.282771,76,3-,33
34,13.43,76,1,34
35,13.941381,76,1,35
36,14.36,76,4,36
37,14.59,76,1,37
38,15.060857,76,3-,38
39,15.30182,76,1,39
40,15.412262,76,1,40
41,16.079931,76,3,41
42,16.310855,76,1,42
43,16.471111,76,1,43
44,16.89,76,4,44
45,17.921912,76,1,45
46,18.861138,76,4,46
47,19.49,76,2,47
48,19.84,76,1,48
49,20.5,76,4,49
