,break_time,x,break,wrd_id
0,0.405555,123,1,0
1,0.533333,123,1,1
2,0.694444,123,1,2
3,0.914635,123,3,3
4,1.049999,123,2-,4
5,1.933332,123,1-,5
6,2.038888,123,1,6
7,2.538887,123,1,7
8,2.854771,123,3,8
9,3.016665,123,1,9
10,3.155554,123,1,10
11,3.619739,123,3-,11
12,3.783331,123,1,12
13,4.401336,123,4,13
14,4.844443,123,1,14
15,5.055554,123,1,15
16,5.476722,123,3,16
17,6.061109,123,2-,17
18,6.42222,123,1,18
19,6.711109,123,4,19
20,7.127775,123,3-,20
21,7.333331,123,1,21
22,7.816672,123,4,22
23,8.036578,123,1,23
24,8.097218,123,1-,24
25,8.372852,123,1,25
26,8.516181,123,1-,26
27,8.924119,123,4-,27
28,9.100525,123,1-,28
29,9.442311,123,1-,29
30,9.866967,123,4,30
31,10.379469,123,1-,31
32,10.646831,123,3-,32
33,10.746059,123,1,33
34,10.897658,123,1,34
35,11.12919,123,1-,35
36,11.233931,123,3,36
37,11.399314,123,1-,37
38,11.482001,123,1,38
39,11.765904,123,1-,39
40,11.876158,123,1-,40
41,12.338087,123,4,41
42,12.942862,123,2-,42
43,13.364581,123,1,43
44,13.704755,123,4,44
45,13.899312,123,1-,45
46,13.954439,123,1-,46
47,14.343082,123,1,47
48,14.563589,123,1,48
49,15.004754,123,4-,49
50,15.21338,123,1,50
51,15.406324,123,1,51
52,15.92142,123,4,52
53,16.406874,123,1,53
54,16.630138,123,3,54
55,16.814813,123,1,55
56,17.152751,123,3-,56
57,17.454754,123,3,57
58,17.659918,123,1,58
59,18.20016,123,1,59
60,19.010309,123,4,60
61,19.12629,123,0,61
62,19.214492,123,1-,62
63,19.621421,123,1,63
64,19.831015,123,1-,64
65,19.982613,123,1,65
66,20.532532,123,4,66
67,20.613814,123,1,67
68,20.897717,123,1-,68
69,21.013483,123,1-,69
70,21.443642,123,4,70
71,22.182173,123,1,71
72,22.482613,123,1,72
73,22.81613,123,1,73
74,23.135866,123,1,74
75,23.394048,123,3,75
76,23.648545,123,1,76
77,23.904884,123,1,77
78,24.117122,123,1,78
79,24.377381,123,3,79
80,24.541598,123,1,80
81,24.75108,123,2,81
82,25.22738,123,4-,82
83,25.70642,123,1,83
84,26.421824,123,4,84
