,break_time,x,break,wrd_id
0,0.57,76,1,0
1,0.88,76,1,1
2,0.96,76,1-,2
3,1.54,76,1,3
4,2.2,76,4,4
5,2.3,76,1,5
6,2.53,76,1,6
7,3.05,76,1,7
8,3.63,76,4,8
9,3.8,76,1,9
10,3.9,76,1-,10
11,4.25,76,3-,11
12,4.42,76,1,12
13,5.29,76,4,13
14,5.89,76,1,14
15,6.18,76,4-,15
16,6.64,76,1,16
17,6.83,76,2-,17
18,7.09,76,1,18
19,7.67,76,4,19
20,8.06,76,2,20
21,8.17,76,1,21
22,8.26,76,1,22
23,8.61,76,2,23
24,8.94,76,1,24
25,9.3,76,1,25
26,9.61,76,4,26
27,10.09,76,1,27
28,10.34,76,2,28
29,10.76,76,1,29
30,11.39,76,4,30
31,12.43,76,3,31
32,12.53,76,1,32
33,13.19,76,2,33
34,14.03,76,2,34
35,14.15,76,1,35
36,14.79,76,4,36
37,15.28,76,2-,37
38,15.38,76,1,38
39,15.77,76,3,39
40,16.0,76,1,40
41,16.6,76,3-,41
42,16.75,76,1,42
43,17.370001,76,4,43
44,17.93,76,1,44
45,18.25,76,4,45
46,18.68,76,2,46
47,19.420001,76,2,47
48,19.52,76,1,48
49,19.790001,76,1,49
50,20.23,76,4,50
51,20.469999,76,1,51
52,21.19,76,4,52
53,21.629999,76,1,53
54,21.879999,76,2-,54
55,21.960001,76,1,55
56,22.469999,76,1,56
57,23.41,76,4,57
58,23.83,76,1,58
59,24.379999,76,4,59
60,24.979999,76,1,60
61,25.219999,76,2,61
62,25.350001,76,1,62
63,25.700001,76,1,63
64,26.040001,76,3,64
65,26.399999,76,1,65
66,26.690001,76,2,66
67,26.829999,76,1,67
68,27.4,76,4,68
69,27.610001,76,1,69
70,27.74,76,1,70
71,28.050001,76,2,71
72,28.1,76,1,72
73,28.550001,76,2,73
74,28.95,76,4,74
75,29.67,76,1,75
76,29.859999,76,3,76
77,29.979999,76,1,77
78,30.83,76,3-,78
79,30.88,76,1,79
80,31.32,76,1,80
81,31.629999,76,1,81
82,32.240002,76,4,82
83,32.459999,76,1,83
84,32.99,76,3-,84
85,33.029999,76,1,85
86,33.290001,76,2,86
87,33.700001,76,1,87
88,34.070002,76,4,88
89,34.400001,76,2,89
90,34.810001,76,1,90
91,35.169999,76,4,91
92,35.599998,76,1,92
93,35.640002,76,1,93
94,36.149999,76,3,94
95,36.339998,76,1,95
96,36.989999,76,3,96
97,37.35,76,1,97
98,37.719999,76,2,98
99,37.950001,76,1,99
100,38.5,76,4,100
101,38.69,76,1,101
102,39.06,76,4,102
103,39.390002,76,2-,103
104,39.610001,76,1,104
105,40.09,76,4,105
106,40.990002,76,3,106
107,41.299999,76,1,107
108,41.700001,76,2-,108
109,42.5,76,4,109
110,43.849998,76,3,110
111,44.140001,76,1,111
112,44.860001,76,4-,112
113,45.570001,76,4,113
