,break_time,x,break,wrd_id
0,0.32,76,1,0
1,0.62,76,3,1
2,0.67,76,1,2
3,0.94,76,1,3
4,1.08,76,1,4
5,1.3,76,2,5
6,1.83,76,2,6
7,2.05,76,4-,7
8,2.35,76,1,8
9,2.52,76,1,9
10,2.91,76,1,10
11,3.05,76,1,11
12,3.1,76,1,12
13,3.4,76,4,13
14,4.17,76,1,14
15,4.68,76,1,15
16,4.97,76,4,16
17,5.18,76,2,17
18,5.36,76,1-,18
19,5.49,76,1,19
20,5.59,76,1-,20
21,5.9,76,1,21
22,6.23,76,1,22
23,6.33,76,1,23
24,7.0,76,4,24
25,7.83,76,3-,25
26,8.28,76,1,26
27,8.71,76,1,27
28,9.13,76,4-,28
29,9.2,76,2-,29
30,9.52,76,2,30
31,9.62,76,1,31
32,9.69,76,1,32
33,9.9,76,1,33
34,10.17,76,3-,34
35,10.87,76,4,35
36,11.22,76,3-,36
37,11.39,76,1,37
38,12.19,76,4,38
