,break_time,x,break,wrd_id
0,0.80377,123,1,0
1,1.008871,123,3,1
2,1.352552,123,1-,2
3,1.446787,123,1,3
4,1.868073,123,3,4
5,2.660757,123,1,5
6,3.36475,123,4,6
7,3.514414,123,1,7
8,4.251665,123,1,8
9,4.523283,123,3,9
10,4.733928,123,1,10
11,4.99446,123,1,11
12,5.365856,123,3,12
13,5.964527,123,4,13
14,6.125282,123,1,14
15,6.38027,123,2-,15
16,6.879159,123,1,16
17,7.272729,123,1-,17
18,7.344791,123,1-,18
19,7.416853,123,1-,19
20,8.209541,123,4,20
21,8.968961,123,3,21
22,9.201778,123,1,22
23,9.695127,123,1,23
24,9.805992,123,1,24
25,10.07761,123,3,25
26,10.365855,123,1,26
27,10.914636,123,1,27
28,11.019958,123,1,28
29,11.380272,123,4-,29
30,11.561731,123,1,30
31,11.717287,123,1,31
32,12.245064,123,1,32
33,12.666299,123,4,33
34,13.345066,123,2-,34
35,13.717288,123,0,35
36,14.128399,123,3,36
37,14.383954,123,1,37
38,14.861732,123,1,38
39,15.067287,123,1-,39
40,15.117287,123,1-,40
41,15.72617,123,4,41
42,16.1284,123,1,42
43,16.333955,123,2-,43
44,16.645066,123,1,44
45,16.861733,123,1,45
46,17.633041,123,3,46
47,17.750621,123,1,47
48,17.933954,123,1,48
49,18.300621,123,1,49
50,18.656176,123,1-,50
51,19.079827,123,4,51
52,19.600622,123,1,52
53,19.878399,123,1,53
54,20.227275,123,4,54
55,20.395066,123,1,55
56,20.572843,123,2-,56
57,21.295065,123,1,57
58,21.917965,123,4,58
59,22.405766,123,3,59
60,22.556178,123,1,60
61,22.833956,123,1,61
62,23.022176,123,1,62
63,23.111733,123,0,63
64,23.398007,123,4,64
65,23.567289,123,1,65
66,23.695066,123,1,66
67,23.761733,123,1,67
68,24.417288,123,1,68
69,24.850337,123,4,69
70,25.006177,123,1,70
71,25.300621,123,3-,71
72,25.772843,123,4-,72
73,25.90062,123,1-,73
74,26.022843,123,1-,74
75,26.51331,123,4,75
76,27.306177,123,1,76
77,27.422844,123,1-,77
78,27.738362,123,3,78
79,27.833955,123,1,79
80,28.104216,123,3,80
81,28.222844,123,1,81
82,28.600621,123,1,82
83,28.750621,123,1,83
84,29.178399,123,1,84
85,29.711757,123,3,85
86,30.061733,123,1,86
87,30.178399,123,1-,87
88,30.228399,123,1-,88
89,30.850621,123,1,89
90,31.446787,123,4,90
91,31.633954,123,1,91
92,32.156176,123,1,92
93,32.267287,123,1,93
94,32.70062,123,1,94
95,32.906175,123,1,95
96,33.470072,123,4,96
97,34.111732,123,0,97
98,34.450621,123,3-,98
99,34.650778,123,1,99
100,34.878398,123,1,100
101,35.295065,123,1,101
102,35.528398,123,1,102
103,36.019959,123,4,103
104,36.745066,123,1,104
105,37.022844,123,1,105
106,37.466742,123,3,106
107,37.69611,123,1,107
108,37.807221,123,1,108
109,37.984999,123,1,109
110,38.273888,123,1,110
111,38.780491,123,4,111
112,39.023887,123,1,112
113,39.234998,123,0,113
114,39.29149,123,1,114
115,39.779442,123,1,115
116,40.254994,123,4,116
117,40.368334,123,1,117
118,40.573889,123,1,118
119,40.723889,123,0,119
120,40.785,123,1,120
121,41.151666,123,1,121
122,41.485,123,1,122
123,41.796111,123,1-,123
124,41.879444,123,4,124
125,42.369167,123,0,125
126,42.633041,123,3,126
127,42.723888,123,1,127
128,43.173887,123,1,128
129,43.985592,123,4,129
130,44.185,123,1,130
131,44.423889,123,1,131
132,44.535,123,1,132
133,44.768333,123,1,133
134,45.127497,123,4,134
135,45.229444,123,1-,135
136,45.357221,123,1-,136
137,45.44611,123,1-,137
138,45.740554,123,1,138
139,46.24611,123,3,139
140,46.384998,123,1-,140
141,46.484998,123,1,141
142,46.929443,123,1,142
143,47.38914,123,4,143
144,48.046111,123,1-,144
145,48.157222,123,1-,145
146,48.340555,123,1,146
147,48.557222,123,1,147
148,48.907221,123,1-,148
149,49.040555,123,1,149
150,49.407221,123,1-,150
151,49.54611,123,1,151
152,49.944571,123,4,152
153,50.123887,123,1,153
154,50.440554,123,1,154
155,50.742798,123,4-,155
156,50.888722,123,1,156
157,51.005388,123,2-,157
158,51.449832,123,1,158
159,52.333165,123,1,159
160,52.7831,123,4,160
161,53.194276,123,0,161
162,53.310942,123,1-,162
163,53.886205,123,4,163
164,54.22687,123,1,164
165,54.447377,123,1,165
166,55.00967,123,3,166
167,55.130949,123,1-,167
168,55.445171,123,1-,168
169,55.511324,123,3,169
170,55.638115,123,1,170
171,56.051566,123,1,171
172,56.580783,123,4,172
173,56.703914,123,1-,173
174,57.067751,123,1,174
175,57.382567,123,1,175
176,57.528112,123,4,176
177,58.175798,123,0,177
178,58.6113,123,1,178
179,58.942458,123,4,179
180,59.402547,123,4,180
181,59.548455,123,1,181
182,59.846139,123,1-,182
183,59.956393,123,1,183
184,60.649777,123,4,184
