,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.480858,123,2,0,"['H*', 'HiF0']","[0.130719, 0.130719]",True,False,[]
1,0.56956,123,1,1,[],[],False,False,['is']
2,0.700279,123,1,2,[],[],False,False,['the']
3,1.531277,123,3,3,"['!H*', '!H-']","[0.821661, 1.456581]",True,True,"[""S.J.C.'s""]"
4,1.942108,123,1,4,"['H*', 'HiF0']","[1.755367, 1.755367]",True,False,['thirty']
5,2.35,123,2,5,['!H*'],[2.124181],True,False,['second']
6,2.68,123,1,6,[],[],False,False,['chief']
7,3.281976,123,4,7,"['!H*', 'L-L%']","[2.815123, 3.179268]",True,True,['Justice']
8,4.0,123,1,8,[],[],False,False,['Holding']
9,4.06,123,1-,9,[],[],False,False,['the']
10,4.350943,123,1,10,"['H*', 'HiF0']","[4.196882, 4.196882]",True,False,['court']
11,4.719757,123,2,11,[],[],False,False,['system']
12,4.981195,123,1,12,[],[],False,False,['on']
13,5.041885,123,1-,13,[],[],False,False,['the']
14,5.45,123,2,14,['H*'],[5.228627],True,False,['course']
15,5.541418,123,1,15,[],[],False,False,['he']
16,5.709485,123,1,16,[],[],False,False,['has']
17,6.002061,123,4,17,"['HiF0', 'H*', 'L-L%']","[5.830867, 5.844872, 5.942912]",True,True,['set']
18,6.529037,123,1,18,[],[],False,False,['and']
19,6.870402,123,3-,19,"['H*', 'HiF0', 'L-']","[6.664579, 6.669599, 6.835262]",True,True,['plotting']
20,7.010964,123,1,20,[],[],False,False,"[""it's""]"
21,7.38245,123,1,21,"['H*', 'HiF0']","[7.122186, 7.131523]",True,False,['future']
22,7.87,123,4,22,"['L+!H*', 'L-H%']","[7.620894, 7.845808]",False,True,['agenda']
23,8.46,123,1,23,['H*'],[8.321998],True,False,"[""won't""]"
24,8.610622,123,1-,24,[],[],False,False,['be']
25,8.68065,123,1,25,[],[],False,False,['an']
26,9.06,123,1,26,"['H*', 'HiF0']","[8.844873, 8.849542]",True,False,['easy']
27,9.450957,123,4,27,['L-H%'],[9.386423],False,True,['job']
28,9.63,123,1,28,[],[],False,False,['For']
29,9.76,123,1,29,[],[],False,False,['his']
30,10.39,123,4,30,"['HiF0', 'H*', 'L-L%']","[10.04386, 10.053197, 10.26795]",True,True,['successor']
