,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,1.57,76,1,0,['L+H*'],[1.345379],True,False,['present']
1,1.98,76,2,1,['!H*'],[1.792166],True,False,['trends']
2,2.66,76,4,2,"['!H*', 'L-L%']","[2.289153, 2.555217]",True,True,['continue']
3,2.96,76,1,3,['H*'],[2.80622],True,False,['This']
4,3.11,76,1,4,"['H*', 'HiF0']","[3.032124, 3.047184]",True,False,['year']
5,3.2,76,1,5,[],[],False,False,['in']
6,3.94,76,4,6,"['!H*', 'L-H%']","[3.616967, 3.820275]",True,True,['Massachusetts']
7,4.69,76,3,7,"['H*', 'HiF0', 'L-']","[4.126504, 4.1516, 4.613451]",True,True,['approximately']
8,5.35,76,1,8,"['H*', 'HiF0']","[4.924696, 4.944776]",True,False,['fourteen']
9,5.89,76,2,9,['!H*'],[5.562245],True,False,['thousand']
10,6.68,76,4,10,"['H*', 'L-H%']","[6.084333, 6.60642]",True,True,['teenagers']
11,6.83,76,1,11,[],[],False,False,['will']
12,7.28,76,2-,12,"['H*', 'HiF0']","[7.118468, 7.138547]",True,False,['become']
13,7.88,76,4,13,"['H*', 'L-L%']","[7.419672, 7.756017]",True,True,['pregnant']
14,8.55,76,1,14,"['H*', 'HiF0']","[8.473893, 8.488951]",True,False,['Three']
15,8.65,76,1,15,[],[],False,False,['of']
16,8.9,76,4,16,['L-H%'],[8.820278],False,True,['them']
17,9.01,76,1,17,[],[],False,False,['are']
18,9.21,76,1,18,[],[],False,False,['These']
19,9.69,76,3,19,"['H*', 'HiF0', 'H-']","[9.397586, 9.427704, 9.573289]",True,True,['students']
20,9.87,76,1,20,[],[],False,False,['at']
21,10.15,76,1,21,"['H*', 'HiF0']","[10.020075, 10.045178]",True,False,['Saint']
22,10.54,76,2-,22,[],[],False,False,['Margarets']
23,11.1,76,3,23,"['!H*', 'H-']","[10.652605, 10.99899]",True,True,['Hospital']
24,11.68,76,1,24,['L+H*'],[11.43072],True,False,['alternative']
25,12.14,76,4,25,"['H*', 'HiF0', 'L-H%']","[11.947787, 11.962845, 12.088349]",True,True,['school']
26,12.37,76,1,26,[],[],False,False,['for']
27,12.83,76,2-,27,"['H*', 'HiF0']","[12.535135, 12.560234]",True,False,['{pregnant']
28,13.41,76,4,28,"['!H*', 'L-L%']","[12.971882, 13.328307]",True,True,['}teens']
29,13.89,76,1,29,[],[],False,False,['They']
30,14.01,76,1,30,[],[],False,False,['are']
31,14.73,76,4,31,"['L+H*', 'HiF0', 'L-H%']","[14.201804, 14.216862, 14.65863]",True,True,['sixteen']
32,14.95,76,1,32,[],[],False,False,['or']
33,15.6,76,2,33,"['L+H*', 'HiF0']","[15.145577, 15.155616]",True,False,['seventeen']
34,15.9,76,1,34,[],[],False,False,['years']
35,16.310001,76,4,35,"['!H*', 'L-L%']","[15.99397, 16.204813]",True,True,['old']
36,16.84,76,0,36,"['H*', 'HiF0']","[16.782126, 16.807224]",True,False,['Two']
37,16.92,76,2,37,[],[],False,False,['are']
38,17.130001,76,1,38,[],[],False,False,['from']
39,17.759999,76,4,39,"['L*', 'L-H%']","[17.254013, 17.650598]",True,True,['Boston']
40,18.050001,76,1-,40,"['H*', 'HiF0']","[17.971883, 17.986941]",True,False,['one']
41,18.209999,76,2,41,['<'],[18.112445],False,False,['is']
42,18.35,76,1,42,[],[],False,False,['from']
43,18.52,76,1-,43,['*?'],[18.44879],False,False,['out']
44,18.639999,76,1,44,[],[],False,False,['of']
45,19.110001,76,4,45,"['!H*', 'L-L%']","[18.785135, 18.970877]",True,True,['town']
