,break_time,x,break,wrd_id
0,0.51,123,3,0
1,0.97,123,1,1
2,1.591968,123,4,2
3,1.942108,123,2,3
4,2.021473,123,1-,4
5,2.48,123,1,5
6,3.099903,123,1,6
7,3.529408,123,4,7
8,4.269256,123,1,8
9,4.77,123,3,9
10,4.94,123,1,10
11,5.520422,123,4-,11
12,5.949926,123,1,12
13,6.071308,123,2,13
14,6.580178,123,2,14
15,7.201092,123,4,15
16,7.350361,123,1-,16
17,7.989949,123,2,17
18,8.172022,123,1,18
19,8.22,123,1-,19
20,8.72,123,4,20
21,9.85,123,4,21
22,9.95,123,1,22
23,10.8,123,3,23
24,11.31,123,2,24
25,11.58,123,1,25
26,12.07,123,3,26
27,12.18,123,1-,27
28,12.25086,123,1,28
29,12.731718,123,4,29
30,13.300231,123,1,30
31,13.54,123,1,31
32,13.96,123,4,32
33,14.1,123,1,33
34,14.34,123,2,34
35,14.54,123,1,35
36,14.83,123,1,36
37,15.64,123,4,37
38,15.87,123,1,38
39,16.259149,123,3,39
40,16.399205,123,1-,40
41,16.48,123,1-,41
42,16.880063,123,2,42
43,17.379596,123,1,43
44,17.849519,123,4,44
45,18.870548,123,1,45
46,19.21,123,4,46
47,19.74,123,2,47
48,19.81,123,1-,48
49,20.140388,123,1,49
50,20.59,123,1,50
51,20.860488,123,4,51
52,21.36,123,1,52
53,21.51,123,2,53
54,22.01,123,1,54
55,22.37,123,3,55
56,22.479446,123,1,56
57,22.969642,123,1,57
58,23.520528,123,3,58
59,23.69,123,1,59
60,24.42,123,2,60
61,24.59,123,1,61
62,24.880762,123,1,62
63,25.422311,123,3,63
64,25.641732,123,1,64
65,26.25,123,4,65
