,break_time,x,break,wrd_id
0,0.4,76,1,0
1,0.71,76,4,1
2,0.77,76,1,2
3,1.03,76,1,3
4,1.2,76,1,4
5,1.4,76,1,5
6,1.86,76,3,6
7,1.98,76,1,7
8,2.27,76,1,8
9,2.44,76,1,9
10,2.87,76,4,10
11,3.0,76,1,11
12,3.08,76,1,12
13,3.42,76,4,13
14,3.81,76,1,14
15,4.15,76,2,15
16,4.38,76,4,16
17,4.48,76,1,17
18,4.59,76,1-,18
19,4.72,76,1,19
20,4.84,76,1,20
21,5.23,76,1,21
22,5.61,76,4,22
23,5.78,76,1,23
24,6.49,76,4,24
25,7.22,76,2,25
26,7.74,76,1,26
27,8.27,76,4,27
28,8.74,76,1,28
29,8.82,76,1,29
30,9.12,76,3,30
31,9.27,76,1,31
32,9.42,76,1,32
33,9.68,76,1,33
34,9.98,76,1,34
35,10.76,76,4,35
36,11.04,76,1,36
37,11.23,76,1,37
38,11.9,76,4,38
