,break_time,x,break,wrd_id
0,1.45,76,1,0
1,1.94,76,4,1
2,2.17,76,2,2
3,2.31,76,1,3
4,2.74,76,3,4
5,2.96,76,2,5
6,3.34,76,1,6
7,3.86,76,1,7
8,4.73,76,4,8
9,4.87,76,1,9
10,5.34,76,1,10
11,5.64,76,2,11
12,5.91,76,1,12
13,6.41,76,4,13
14,6.9,76,1,14
15,7.34,76,2,15
16,7.44,76,1,16
17,7.98,76,1,17
18,8.6,76,4,18
19,8.74,76,1,19
20,9.07,76,1,20
21,9.52,76,4,21
22,10.02,76,1-,22
23,10.08,76,1,23
24,10.29,76,1,24
25,10.95,76,2,25
26,11.04,76,0,26
27,11.14,76,1,27
28,11.88,76,4,28
29,12.03,76,1,29
30,12.25,76,2,30
31,12.36,76,1-,31
32,12.48,76,1,32
33,12.78,76,1,33
34,12.95,76,2,34
35,13.07,76,1,35
36,13.95,76,4,36
37,14.41,76,1,37
38,14.73,76,2,38
39,15.09,76,2,39
40,15.42,76,1,40
41,16.17,76,4,41
42,16.880001,76,1,42
43,17.059999,76,3,43
44,17.26,76,1,44
45,17.860001,76,4,45
46,18.280001,76,1,46
47,18.700001,76,3,47
48,18.959999,76,1,48
49,19.07,76,1,49
50,19.539999,76,1,50
51,19.93,76,1,51
52,20.23,76,2,52
53,20.36,76,1,53
54,21.069999,76,4,54
55,21.5,76,1,55
56,21.620001,76,1,56
57,21.98,76,2,57
58,22.049999,76,1,58
59,22.93,76,4,59
60,23.020001,76,1,60
61,23.319999,76,1-,61
62,23.540001,76,3,62
63,23.68,76,0,63
64,23.75,76,1,64
65,24.209999,76,1,65
66,24.719999,76,4,66
67,25.0,76,1-,67
68,25.120001,76,1,68
69,25.450001,76,1,69
70,26.100001,76,4,70
71,26.84,76,1-,71
72,26.869999,76,1,72
73,27.490001,76,3,73
74,28.059999,76,2,74
75,28.460001,76,1,75
76,28.640001,76,2,76
77,28.85,76,1,77
78,29.25,76,4,78
79,29.68,76,1,79
80,30.08,76,3-,80
81,30.59,76,4-,81
82,31.03,76,1-,82
83,31.33,76,4,83
84,31.719999,76,1,84
85,31.9,76,2,85
86,32.43,76,1,86
87,32.900002,76,1,87
88,33.239998,76,4,88
89,33.51,76,1,89
90,33.66,76,1,90
91,33.760002,76,1,91
92,34.09,76,1,92
93,34.700001,76,4,93
94,35.0,76,1-,94
95,35.09,76,1,95
96,35.419998,76,1,96
97,35.87,76,4,97
98,36.710001,76,1,98
99,37.41,76,2,99
100,38.080002,76,4,100
