,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.231532,115,H*,0,0,True
1,0.231532,115,HiF0,1,0,False
2,0.644983,115,!H-,2,2,False
3,0.94818,115,H*,3,4,True
4,0.970231,115,HiF0,4,4,False
5,1.019845,115,H-,5,4,False
6,1.427783,115,HiF0,6,6,False
7,1.449834,115,L+H*,7,6,True
8,1.951487,115,!H-,8,8,False
9,2.127893,115,*?,9,9,False
10,2.359425,115,H*,10,10,True
11,2.706724,115,H*,11,11,True
12,2.728774,115,HiF0,12,11,False
13,3.257991,115,L-L%,13,14,False
14,3.803748,115,HiF0,14,15,False
15,3.809261,115,H*,15,15,True
16,4.162072,115,!H-,16,16,False
17,4.410143,115,-?,17,17,False
18,4.674751,115,H*,18,19,True
19,5.18743,115,H*,19,22,True
20,5.18743,115,HiF0,20,22,False
21,6.030869,115,L+!H*,21,25,False
22,6.306503,115,L-L%,22,25,False
23,7.116869,115,H*,23,26,True
24,7.116869,115,HiF0,24,26,False
25,7.844542,115,L+!H*,25,28,False
26,7.927232,115,!H-,26,28,False
27,8.213891,115,HiF0,27,29,False
28,8.25248,115,H*,28,29,True
29,8.329657,115,H-,29,29,False
30,8.765159,115,H*,30,31,True
31,8.8699,115,H-,31,31,False
32,9.288863,115,H*,32,34,True
33,9.889535,115,L+H*,33,36,True
34,9.889535,115,HiF0,34,36,False
35,10.154143,115,L-H%,35,36,False
36,10.468366,115,HiF0,36,37,False
37,10.490417,115,H*,37,37,True
38,10.617208,115,L-,38,37,False
39,10.782588,115,H*,39,38,True
40,10.936943,115,>,40,39,False
41,10.936943,115,HiF0,41,39,False
42,11.124374,115,H*,42,39,True
43,11.422059,115,L-L%,43,39,False
