,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.527108,115,HiF0,0,0,False
1,0.783131,115,!H*,1,0,True
2,1.3,115,!H*,2,1,True
3,1.621483,115,L-,3,1,False
4,1.885,115,H*,4,2,True
5,2.5,115,H*,5,4,True
6,2.515056,115,HiF0,6,4,False
7,2.89,115,H*,7,5,True
8,3.465,115,!H*,8,6,True
9,3.719874,115,L-L%,9,6,False
10,4.06,115,H*,10,7,True
11,4.091359,115,HiF0,11,7,False
12,4.605,115,!H*,12,8,True
13,5.065,115,L+!H*,13,10,False
14,5.46276,115,L-L%,14,10,False
15,5.99,115,H*,15,11,True
16,6.710623,115,HiF0,16,13,False
17,6.755,115,H*,17,13,True
18,7.081748,115,!H*,18,14,True
19,7.543595,115,L-,19,14,False
20,7.91,115,H*,20,16,True
21,7.935521,115,HiF0,21,16,False
22,8.336766,115,L-,22,16,False
23,8.710935,115,H*,23,19,True
24,8.725995,115,HiF0,24,19,False
25,8.951899,115,L-L%,25,19,False
26,9.64,115,H*,26,20,True
27,9.651607,115,HiF0,27,20,False
28,9.990275,115,L-H%,28,20,False
29,10.31156,115,H*,29,22,True
30,10.334337,115,HiF0,30,22,False
31,10.974209,115,L-,31,23,False
32,11.275413,115,H*,32,24,True
33,11.295075,115,HiF0,33,24,False
34,11.857742,115,L-L%,34,25,False
35,12.32,115,H*,35,28,True
36,12.349291,115,HiF0,36,28,False
37,12.590672,115,L-L%,37,28,False
38,13.305,115,H*,38,30,True
39,13.323185,115,HiF0,39,30,False
40,13.605738,115,H*,40,31,True
41,13.75634,115,L-,41,31,False
42,14.185,115,H*,42,33,True
43,14.685,115,H*,43,35,True
44,14.76021,115,HiF0,44,35,False
45,15.523406,115,L-H%,45,36,False
46,16.385,115,H*,46,38,True
47,16.406794,115,HiF0,47,38,False
48,16.462001,115,L-,48,38,False
49,16.879999,115,H*,49,41,True
50,17.039165,115,HiF0,50,41,False
51,17.915001,115,!H*,51,43,True
52,18.098545,115,L-L%,52,43,False
53,18.76,115,H*,53,44,True
54,18.78615,115,HiF0,54,44,False
55,19.247709,115,L-,55,45,False
56,19.453532,115,H*,56,46,True
57,19.47892,115,HiF0,57,46,False
58,19.924999,115,!H*,58,48,True
59,20.85,115,*?,59,50,False
60,20.929434,115,L-H%,60,50,False
61,21.639999,115,H*,61,52,True
62,21.684363,115,HiF0,62,52,False
63,21.833783,115,!H*,63,53,True
64,22.299999,115,*?,64,54,False
65,22.466312,115,L-,65,54,False
66,23.375,115,H*,66,57,True
67,23.387178,115,HiF0,67,57,False
68,23.70125,115,L-,68,57,False
69,24.535,115,H*,69,59,True
70,24.558024,115,HiF0,70,59,False
71,25.694115,115,L-,71,62,False
72,26.206162,115,H*,72,64,True
73,26.216202,115,HiF0,73,64,False
74,26.381864,115,L-L%,74,64,False
