,break_time,x,break,wrd_id
0,0.54,76,1,0
1,0.9,76,1,1
2,1.37,76,4,2
3,2.02,76,1,3
4,2.4,76,4-,4
5,2.71,76,1,5
6,3.36,76,4,6
7,4.05,76,2,7
8,4.11,76,1,8
9,4.67,76,1,9
10,5.2,76,4,10
11,5.41,76,1,11
12,6.53,76,4-,12
13,7.04,76,1,13
14,7.76,76,4,14
15,8.15,76,1,15
16,8.5,76,2,16
17,9.18,76,3,17
18,9.54,76,1,18
19,10.09,76,4,19
20,10.27,76,1,20
21,10.54,76,2,21
22,10.6,76,1,22
23,10.94,76,2,23
24,11.4,76,2,24
25,11.85,76,1,25
26,12.34,76,4,26
27,13.2,76,1,27
28,13.64,76,3,28
29,13.71,76,1,29
30,13.88,76,1,30
31,14.2,76,1,31
32,14.69,76,4,32
33,14.98,76,1,33
34,15.05,76,1,34
35,15.68,76,1,35
36,16.07,76,4,36
37,16.58,76,1,37
38,17.02,76,3,38
39,17.17,76,1,39
40,17.23,76,1,40
41,17.690001,76,1,41
42,18.059999,76,4,42
43,18.309999,76,1,43
44,18.51,76,2,44
45,18.649999,76,1,45
46,18.72,76,1,46
47,19.290001,76,3,47
48,19.48,76,1,48
49,20.119999,76,2,49
50,20.539999,76,1,50
51,20.799999,76,1,51
52,21.299999,76,3,52
53,21.469999,76,1,53
54,21.889999,76,1,54
55,22.279999,76,1,55
56,22.64,76,4,56
57,23.34,76,1,57
58,23.53,76,4,58
59,23.940001,76,1,59
60,24.33,76,4,60
61,24.52,76,1,61
62,25.039999,76,3,62
63,25.14,76,1,63
64,25.219999,76,1,64
65,25.85,76,2,65
66,26.1,76,1,66
67,26.84,76,4,67
68,27.360001,76,1,68
69,27.799999,76,2,69
70,28.01,76,1,70
71,28.45,76,4,71
