,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.451045,115,HiF0,0,1,False
1,0.456546,115,H*,1,1,True
2,0.951596,115,!H*,2,3,True
3,1.364137,115,!H*,3,3,True
4,1.611662,115,H-,4,3,False
5,2.068208,115,L+H*,5,5,True
6,2.068208,115,HiF0,6,5,False
7,2.634765,115,*?,7,7,False
8,2.832785,115,L-H%,8,7,False
9,3.366337,115,H*,9,8,True
10,3.437844,115,HiF0,10,8,False
11,3.89439,115,!H*,11,11,True
12,4.576458,115,!H*,12,14,True
13,4.675451,115,-?,13,14,False
14,4.950496,115,H*,14,16,True
15,5.181519,115,L-L%,15,16,False
16,5.713366,115,L+H*,16,19,True
17,6.314248,115,L+H*,17,22,True
18,6.319761,115,HiF0,18,22,False
19,6.479628,115,L-L%,19,22,False
20,7.105828,115,H*,20,24,True
21,7.89414,115,L+H*,21,28,True
22,8.36823,115,!H*,22,29,True
23,8.704504,115,!H*,23,30,True
24,9.288847,115,L+H*,24,33,True
25,9.288847,115,HiF0,25,33,False
26,9.531405,115,H-L%,26,33,False
27,10.038572,115,H*,27,34,True
28,10.573302,115,L+H*,28,35,True
29,10.58984,115,HiF0,29,35,False
30,10.771758,115,-?,30,35,False
31,10.970215,115,*?,31,36,False
32,11.190722,115,H*,32,36,True
33,11.896344,115,L-H%,33,37,False
34,12.761834,115,H*,34,40,True
35,13.456431,115,HiF0,35,42,False
36,13.478482,115,L+H*,36,42,True
37,13.566685,115,H-,37,42,False
38,14.057316,115,L+H*,38,45,True
39,14.669223,115,L+!H*,39,48,False
40,14.702299,115,H-,40,48,False
41,15.060623,115,H*,41,51,True
42,15.19844,115,<,42,51,False
43,15.19844,115,HiF0,43,51,False
44,15.385871,115,H+!H*,44,52,False
45,15.716631,115,L-L%,45,52,False
46,16.582122,115,H*,46,53,True
47,16.813655,115,H*,47,54,True
48,16.868781,115,HiF0,48,54,False
49,17.304283,115,!H*,49,56,True
50,17.420049,115,H-,50,56,False
51,17.612993,115,HiF0,51,57,False
52,17.635043,115,H*,52,57,True
53,18.16426,115,!H*,53,59,True
54,18.186311,115,H-,54,59,False
55,18.665915,115,L+H*,55,61,True
56,18.693478,115,HiF0,56,61,False
57,19.06834,115,L-,57,61,False
58,19.432177,115,L*,58,62,True
59,19.7464,115,L*,59,63,True
60,19.91178,115,L-H%,60,63,False
61,20.644966,115,H*,61,65,True
62,21.08598,115,H*,62,67,True
63,21.521481,115,H*,63,69,True
64,21.543532,115,HiF0,64,69,False
65,21.995571,115,L-H%,65,70,False
66,22.149926,115,L*,66,71,True
67,22.320819,115,L*,67,72,True
68,22.491712,115,H-,68,72,False
69,23.147062,115,L+H*,69,76,True
70,23.147084,115,HiF0,70,76,False
71,23.72038,115,!H*,71,79,True
72,24.08146,115,L+H*,72,81,True
73,24.858749,115,!H*,73,84,True
74,24.977271,115,H-H%,74,84,False
75,25.528561,115,H*,75,85,True
76,25.528561,115,HiF0,76,85,False
77,25.64984,115,!H-,77,85,False
78,26.234184,115,L+H*,78,88,True
79,26.289311,115,HiF0,79,88,False
80,26.642122,115,!H*,80,89,True
81,26.74135,115,H-,81,89,False
82,27.05006,115,L+H*,82,91,True
83,27.072111,115,HiF0,83,91,False
84,27.827347,115,L-L%,84,93,False
85,28.852707,115,L+H*,85,95,True
86,28.852707,115,HiF0,86,95,False
87,29.227568,115,!H*,87,96,True
88,29.867039,115,L+H*,88,99,True
89,30.638813,115,L-L%,89,101,False
90,31.008164,115,L+H*,90,103,True
91,31.085341,115,HiF0,91,103,False
92,31.20662,115,H-,92,103,False
93,31.504305,115,L+H*,93,105,True
94,31.928781,115,!H*,94,106,True
95,32.176851,115,!H-,95,106,False
96,32.353257,115,H*,96,107,True
97,32.744657,115,HiF0,97,109,False
98,32.750169,115,L+H*,98,109,True
99,33.102981,115,L-L%,99,110,False
100,33.593609,115,H*,100,112,True
101,34.241733,115,HiF0,101,114,False
102,34.260642,115,H*,102,114,True
103,34.390575,115,!H-,103,114,False
104,35.11825,115,H*,104,118,True
105,35.608878,115,L+H*,105,120,True
106,35.978227,115,L+H*,106,120,True
107,36.369627,115,L+H*,107,121,True
108,36.384233,115,HiF0,108,121,False
109,37.025636,115,L-L%,109,121,False
110,38.015987,115,H*,110,123,True
111,38.605844,115,HiF0,111,125,False
112,38.644432,115,L+H*,112,125,True
113,38.815325,115,H-,113,125,False
114,39.416207,115,H*,114,127,True
115,39.416207,115,HiF0,115,127,False
116,39.50441,115,!H-,116,127,False
117,40.154905,115,H*,117,130,True
118,40.662072,115,!H*,118,131,True
119,41.136162,115,L+H*,119,132,True
120,41.158212,115,HiF0,120,132,False
121,41.466922,115,L-H%,121,133,False
122,41.988144,115,H*,122,134,True
123,42.374031,115,-?,123,136,False
124,42.583513,115,L+H*,124,138,True
125,42.930812,115,L+H*,125,138,True
126,42.930812,115,HiF0,126,138,False
127,43.526181,115,L-L%,127,140,False
128,44.044372,115,HiF0,128,141,False
129,44.110524,115,H*,129,141,True
130,44.61769,115,!H-,130,143,False
131,44.860248,115,H*,131,144,True
132,45.251648,115,L+H*,132,145,True
133,45.251648,115,HiF0,133,145,False
134,45.361902,115,L-,134,145,False
135,45.659586,115,H*,135,146,True
136,45.87458,115,*?,136,147,False
137,46.034448,115,!H-,137,147,False
138,46.365212,115,H*,138,148,True
139,46.762124,115,H*,139,149,True
140,47.142499,115,H*,140,150,True
141,47.16455,115,HiF0,141,150,False
142,47.440183,115,-?,142,151,False
143,47.440183,115,!H-,143,151,False
144,47.589026,115,HiF0,144,152,False
145,47.611076,115,H*,145,152,True
146,48.123755,115,L-H%,146,153,False
147,48.867966,115,H*,147,155,True
148,49.331031,115,L+H*,148,158,True
149,49.810634,115,L+H*,149,159,True
150,49.816147,115,HiF0,150,159,False
151,50.356389,115,L-L%,151,160,False
152,50.747246,115,H*,152,161,True
153,50.763784,115,HiF0,153,161,False
154,51.507995,115,L-L%,154,163,False
