,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.527108,115,H*,0,1,True
1,0.68273,115,L-L%,1,1,False
2,0.908633,115,HiF0,2,3,False
3,0.923693,115,H*,3,3,True
4,1.335339,115,L+H*,4,5,True
5,1.606423,115,H*,5,6,True
6,1.817266,115,L-,6,6,False
7,2.374494,115,L+H*,7,9,True
8,2.409635,115,HiF0,8,9,False
9,2.861441,115,L-H%,9,10,False
10,3.167666,115,L*,10,13,True
11,3.393569,115,L-L%,11,13,False
12,3.706743,115,H*,12,14,True
13,3.729914,115,HiF0,13,14,False
14,4.354332,115,L-H%,14,16,False
15,5.011962,115,H*,15,21,True
16,5.027789,115,HiF0,16,21,False
17,5.58927,115,L-H%,17,22,False
18,6.116378,115,H*,18,24,True
19,6.132205,115,HiF0,19,24,False
20,6.462763,115,L-L%,20,24,False
21,6.971597,115,H*,21,25,True
22,7.915727,115,HiF0,22,27,False
23,7.930431,115,H*,23,27,True
24,8.216575,115,L-L%,24,27,False
25,8.597196,115,H*,25,28,True
26,9.010103,115,HiF0,26,30,False
27,9.013862,115,H*,27,30,True
28,9.109243,115,H-,28,30,False
29,9.611251,115,H*,29,33,True
30,9.622552,115,HiF0,30,33,False
31,10.28394,115,H*,31,35,True
32,10.700606,115,L-L%,32,35,False
33,11.452545,115,H*,33,38,True
34,11.472625,115,HiF0,34,38,False
35,11.844111,115,L-L%,35,38,False
