,break_time,x,break,wrd_id
0,0.99,76,3,0
1,1.12,76,1,1
2,1.78,76,4,2
3,2.08,76,1,3
4,2.2,76,1-,4
5,2.38,76,2,5
6,2.52,76,1-,6
7,2.61,76,1,7
8,3.0,76,1,8
9,3.43,76,4,9
10,3.92,76,1,10
11,4.26,76,1,11
12,5.3,76,4,12
13,5.91,76,1,13
14,6.3,76,4,14
15,6.66,76,1,15
16,7.1,76,2,16
17,7.39,76,1,17
18,7.76,76,3,18
19,8.32,76,1,19
20,9.13,76,4,20
21,9.72,76,1,21
22,10.03,76,1,22
23,10.45,76,4,23
24,10.56,76,1,24
25,10.73,76,1-,25
26,10.84,76,1,26
27,11.72,76,4,27
28,12.15,76,2-,28
29,12.3,76,1-,29
30,12.36,76,1,30
31,13.16,76,4,31
32,13.69,76,1-,32
33,13.83,76,1,33
34,14.24,76,3,34
35,14.48,76,2,35
36,14.72,76,1,36
37,14.95,76,2,37
38,15.04,76,1-,38
39,15.11,76,1,39
40,15.33,76,1,40
41,15.82,76,4,41
42,16.16,76,1,42
43,16.550001,76,3,43
44,16.709999,76,1,44
45,17.0,76,1,45
46,17.270001,76,2,46
47,17.42,76,1,47
48,17.5,76,1,48
49,18.139999,76,4,49
50,18.389999,76,1,50
51,18.579999,76,1,51
52,19.369999,76,4,52
53,20.030001,76,1,53
54,20.780001,76,4,54
