,break_time,x,break,wrd_id
0,1.41,76,2,0
1,2.06,76,1,1
2,2.71,76,3,2
3,2.84,76,1,3
4,3.2,76,1,4
5,4.01,76,4,5
6,4.09,76,1-,6
7,4.43,76,2,7
8,4.67,76,1,8
9,4.96,76,1,9
10,5.45,76,4,10
11,5.93,76,0,11
12,6.07,76,1,12
13,6.34,76,2,13
14,7.01,76,4,14
15,7.3,76,2,15
16,7.53,76,1,16
17,7.75,76,1,17
18,7.99,76,0,18
19,8.08,76,1,19
20,8.25,76,1,20
21,8.7,76,4,21
22,9.75,76,1,22
23,10.01,76,1,23
24,10.42,76,1,24
25,11.15,76,1,25
26,11.62,76,4-,26
27,12.08,76,3,27
28,12.49,76,2,28
29,12.56,76,1,29
30,12.84,76,1,30
31,13.12,76,3-,31
32,13.4,76,1,32
33,13.83,76,2,33
34,13.92,76,1-,34
35,14.03,76,1,35
36,14.42,76,3-,36
37,14.49,76,1,37
38,14.72,76,1,38
39,15.09,76,3,39
40,15.43,76,1,40
41,15.55,76,1,41
42,16.15,76,1,42
43,16.32,76,1,43
44,16.52,76,4,44
45,17.559999,76,3-,45
46,17.82,76,1,46
47,18.030001,76,1,47
48,18.43,76,3,48
49,18.639999,76,1,49
50,19.01,76,1,50
51,19.48,76,4-,51
52,19.65,76,1,52
53,19.950001,76,2,53
54,20.23,76,1,54
55,20.74,76,4,55
56,21.51,76,2,56
57,21.809999,76,1,57
58,22.129999,76,1,58
59,22.6,76,4,59
60,22.73,76,1,60
61,23.01,76,1,61
62,23.389999,76,2,62
63,23.809999,76,1,63
64,24.290001,76,4,64
65,24.84,76,1,65
66,24.940001,76,1,66
67,25.190001,76,4-,67
68,25.309999,76,1,68
69,25.540001,76,1,69
70,25.860001,76,4-,70
71,26.01,76,1,71
72,26.35,76,1,72
73,26.85,76,4,73
74,26.93,76,1,74
75,27.530001,76,4,75
76,28.16,76,1,76
77,28.27,76,2,77
78,28.610001,76,1,78
79,28.98,76,3,79
80,29.33,76,1,80
81,29.66,76,1,81
82,29.790001,76,1,82
83,29.959999,76,2,83
84,30.450001,76,1,84
85,30.92,76,4,85
86,31.25,76,1,86
87,31.620001,76,2,87
88,31.67,76,1,88
89,32.029999,76,4,89
90,32.5,76,1,90
91,32.57,76,1,91
92,32.970001,76,4,92
93,33.490002,76,1,93
94,33.720001,76,2,94
95,33.990002,76,2,95
96,34.41,76,2,96
97,34.459999,76,1,97
98,35.099998,76,3,98
99,35.310001,76,1,99
100,35.360001,76,1,100
101,35.779999,76,1,101
102,36.09,76,4-,102
103,36.220001,76,1,103
104,36.419998,76,2,104
105,36.52,76,1,105
106,36.720001,76,2,106
107,36.880001,76,1,107
108,37.599998,76,2,108
109,37.900002,76,1,109
110,38.330002,76,4,110
111,39.419998,76,4-,111
112,39.490002,76,1,112
113,40.0,76,3-,113
114,40.150002,76,1-,114
115,40.549999,76,2,115
116,40.849998,76,1,116
117,40.880001,76,1,117
118,41.43,76,2-,118
119,41.509998,76,1-,119
120,41.990002,76,4,120
121,42.599998,76,1,121
122,42.849998,76,2,122
123,42.970001,76,1,123
124,43.32,76,1,124
125,43.84,76,4,125
126,44.189999,76,1,126
127,44.290001,76,1-,127
128,44.509998,76,0,128
129,44.66,76,3,129
130,44.75,76,0,130
131,44.91,76,0,131
132,45.200001,76,1,132
133,45.689999,76,4,133
134,45.849998,76,0,134
135,45.950001,76,1,135
136,46.299999,76,2,136
137,46.650002,76,4,137
138,47.25,76,1,138
139,47.720001,76,1,139
140,48.040001,76,4,140
141,48.299999,76,2,141
142,48.43,76,1-,142
143,48.619999,76,1,143
144,48.880001,76,2,144
145,49.220001,76,1,145
146,49.610001,76,4,146
147,50.049999,76,1,147
148,50.529999,76,2,148
149,50.720001,76,1,149
150,50.900002,76,2,150
151,51.23,76,1,151
152,51.630001,76,4,152
153,52.400002,76,1,153
154,53.389999,76,4,154
155,53.93,76,1,155
156,54.259998,76,1,156
157,54.93,76,4,157
