,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.51,123,3,0,"['H*', 'HiF0', '!H-']","[0.289449, 0.294117, 0.44351]",True,True,[]
1,0.97,123,1,1,"['H*', 'HiF0']","[0.690942, 0.690942]",True,False,['Haskel']
2,1.591968,123,4,2,"['!H*', 'L-L%']","[1.199812, 1.55462]",True,True,['Kassler']
3,1.942108,123,2,3,['H*'],[1.844069],True,False,['chairs']
4,2.021473,123,1-,4,[],[],False,False,['the']
5,2.48,123,1,5,"['H*', 'HiF0']","[2.282911, 2.292248]",True,False,['Judicial']
6,3.099903,123,1,6,['!H*'],[2.642387],True,False,['Nominating']
7,3.529408,123,4,7,['L-L%'],[3.436037],False,True,['Council']
8,4.269256,123,1,8,"['HiF0', 'H*']","[3.979807, 3.982255]",True,False,['eighteen']
9,4.77,123,3,9,"['L+H*', 'H-']","[4.498014, 4.694092]",True,True,['attorneys']
10,4.94,123,1,10,[],[],False,False,['and']
11,5.520422,123,4-,11,"['H*', 'HiF0', 'L-H%']","[5.044232, 5.072243, 5.473736]",True,True,['laypeople']
12,5.949926,123,1,12,[],[],False,False,['charged']
13,6.071308,123,2,13,[],[],False,False,['with']
14,6.580178,123,2,14,"['H*', 'HiF0']","[6.342292, 6.34696]",True,False,['screening']
15,7.201092,123,4,15,"['!H*', 'L-L%']","[6.6971, 7.159284]",True,True,['applicants']
16,7.350361,123,1-,16,[],[],False,False,['For']
17,7.989949,123,2,17,"['H*', 'HiF0']","[7.476411, 7.509091]",True,False,['vacancies']
18,8.172022,123,1,18,[],[],False,False,['on']
19,8.22,123,1-,19,[],[],False,False,['the']
20,8.72,123,4,20,"['!H*', 'L-L%']","[8.316746, 8.554841]",True,True,['bench']
21,9.85,123,4,21,"['H*', 'HiF0', 'L-H%']","[9.351703, 9.351703, 9.818556]",True,True,['Usually']
22,9.95,123,1,22,[],[],False,False,['the']
23,10.8,123,3,23,"['H*', 'HiF0', '!H-']","[10.126679, 10.135414, 10.770936]",True,True,['J.N.C.']
24,11.31,123,2,24,[],[],False,False,['refers']
25,11.58,123,1,25,"['HiF0', 'H*']","[11.475884, 11.480553]",True,False,['three']
26,12.07,123,3,26,['L-'],[11.989422],False,True,['nominees']
27,12.18,123,1-,27,[],[],False,False,['to']
28,12.25086,123,1,28,[],[],False,False,['the']
29,12.731718,123,4,29,"['H*', 'HiF0', 'L-L%']","[12.358236, 12.358236, 12.703707]",True,True,['Governor']
30,13.300231,123,1,30,[],[],False,False,['his']
31,13.54,123,1,31,"['H*', 'HiF0']","[13.46363, 13.477635]",True,False,['top']
32,13.96,123,4,32,['L-H%'],[13.87446],False,True,['choice']
33,14.1,123,1,33,[],[],False,False,['is']
34,14.34,123,2,34,[],[],False,False,['rated']
35,14.54,123,1,35,[],[],False,False,['by']
36,14.83,123,1,36,"['H*', 'HiF0']","[14.780155, 14.780155]",True,False,['Bar']
37,15.64,123,4,37,"['L*', 'L-H%']","[15.309728, 15.573805]",True,True,['associations']
38,15.87,123,1,38,[],[],False,False,['and']
39,16.259149,123,3,39,"['H*', 'HiF0', 'L-']","[16.030391, 16.03506, 16.203127]",True,True,['grilled']
40,16.399205,123,1-,40,[],[],False,False,['by']
41,16.48,123,1-,41,[],[],False,False,['the']
42,16.880063,123,2,42,[],[],False,False,"[""Governor's""]"
43,17.379596,123,1,43,"['HiF0', 'H*']","[17.04813, 17.052799]",True,False,['executive']
44,17.849519,123,4,44,['L-L%'],[17.813769],False,True,['Council']
45,18.870548,123,1,45,"['HiF0', 'H*']","[18.520409, 18.543751]",True,False,['Kassler']
46,19.21,123,4,46,['L-H%'],[19.141323],False,True,['says']
47,19.74,123,2,47,"['H*', 'HiF0']","[19.40276, 19.40276]",True,False,['unlike']
48,19.81,123,1-,48,[],[],False,False,['the']
49,20.140388,123,1,49,['!H*'],[19.94431],True,False,['Federal']
50,20.59,123,1,50,[],[],False,False,['Supreme']
51,20.860488,123,4,51,['L-H%'],[20.835999],False,True,['court']
52,21.36,123,1,52,[],[],False,False,"[""there's""]"
53,21.51,123,2,53,['H*'],[21.424335],True,False,['no']
54,22.01,123,1,54,"['L+H*', 'HiF0']","[21.657761, 21.657761]",True,False,['litmus']
55,22.37,123,3,55,['L-'],[22.297374],False,True,['test']
56,22.479446,123,1,56,[],[],False,False,['on']
57,22.969642,123,1,57,[],[],False,False,['particular']
58,23.520528,123,3,58,"['H*', 'HiF0', 'L-']","[23.123703, 23.123703, 23.473843]",True,True,['issues']
59,23.69,123,1,59,[],[],False,False,['That']
60,24.42,123,2,60,"['*?', 'H*', 'HiF0']","[23.750978, 24.147803, 24.147803]",True,False,['Massachusetts']
61,24.59,123,1,61,[],[],False,False,['high']
62,24.880762,123,1,62,[],[],False,False,['court']
63,25.422311,123,3,63,['L-'],[25.32894],False,True,['nominees']
64,25.641732,123,1,64,[],[],False,False,['must']
65,26.25,123,4,65,"['H*', 'HiF0', 'L-L%']","[25.767782, 25.767782, 25.973197]",True,True,['pass']
