,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.853412,115,HiF0,0,0,False
1,1.320279,115,L+!H*,1,2,False
2,1.586343,115,L-,2,2,False
3,2.04,115,H*,3,5,True
4,2.469876,115,HiF0,4,6,False
5,2.47,115,H*,5,6,True
6,3.057224,115,L-L%,6,6,False
7,3.51,115,H*,7,8,True
8,3.524091,115,HiF0,8,8,False
9,4.104112,115,L+H*,9,11,True
10,4.538145,115,L-H%,10,11,False
11,5.06,115,H*,11,13,True
12,5.085684,115,HiF0,12,13,False
13,5.516086,115,L-H%,13,13,False
14,6.285481,115,HiF0,14,16,False
15,6.315,115,H*,15,16,True
16,6.435,115,!H-,16,16,False
17,6.845072,115,H*,17,17,True
18,6.862789,115,HiF0,18,17,False
19,7.579336,115,L-L%,19,18,False
20,8.605,115,H*,20,21,True
21,8.628573,115,HiF0,21,21,False
22,9.255,115,L*,22,22,True
23,9.785,115,L*,23,24,True
24,9.903091,115,L-H%,24,24,False
25,11.335,115,H*,25,29,True
26,11.665231,115,HiF0,26,30,False
27,11.715,115,H*,27,30,True
28,11.911584,115,L-L%,28,30,False
29,12.394038,115,H*,29,31,True
30,12.418242,115,HiF0,30,31,False
31,12.92,115,!H*,31,33,True
32,13.285,115,L-H%,32,33,False
33,13.78,115,H*,33,35,True
34,13.798762,115,HiF0,34,35,False
35,14.075,115,!H*,35,36,True
36,14.62,115,L+!H*,36,38,False
37,14.883467,115,L-L%,37,38,False
38,15.57,115,H*,38,40,True
39,15.580455,115,HiF0,39,40,False
40,15.882503,115,!H-,40,40,False
41,16.514716,115,L+H*,41,43,True
42,16.534269,115,HiF0,42,43,False
43,16.806197,115,L-L%,43,43,False
44,16.965352,115,H*,44,44,True
45,17.645,115,L+H*,45,46,True
46,18.215087,115,HiF0,46,48,False
47,18.22539,115,L+H*,47,48,True
48,18.618274,115,L-L%,48,48,False
49,19.289646,115,H*,49,51,True
50,19.304442,115,HiF0,50,51,False
51,19.615,115,L*,51,52,True
52,19.782931,115,L-H%,52,52,False
53,20.325001,115,H*,53,54,True
54,20.348617,115,HiF0,54,54,False
55,20.671484,115,L-H%,55,54,False
56,21.305,115,L+H*,56,56,True
57,21.327046,115,HiF0,57,56,False
58,21.705,115,L-,58,56,False
59,22.129999,115,L*,59,57,True
60,22.65,115,H*,60,59,True
61,22.662385,115,HiF0,61,59,False
62,22.870053,115,L-L%,62,59,False
63,23.76,115,H*,63,61,True
64,23.781851,115,HiF0,64,61,False
65,24.030001,115,L-H%,65,61,False
66,24.225,115,H*,66,62,True
67,24.82513,115,H*,67,64,True
68,24.841086,115,HiF0,68,64,False
69,25.209999,115,L-H%,69,64,False
70,25.549999,115,H*,70,66,True
71,25.558957,115,HiF0,71,66,False
72,25.84,115,!H*,72,67,True
73,26.144555,115,*?,73,68,False
74,26.594937,115,L-L%,74,68,False
75,27.240512,115,HiF0,75,70,False
76,27.245001,115,H*,76,70,True
77,27.439733,115,!H*,77,71,True
78,27.784694,115,L-L%,78,71,False
79,28.895069,115,L*,79,73,True
80,29.195482,115,H-,80,73,False
81,29.68,115,H*,81,76,True
82,30.965,115,H*,82,80,True
83,31.010048,115,HiF0,83,80,False
84,31.379213,115,L-L%,84,80,False
85,31.955,115,H*,85,81,True
86,32.517638,115,H*,86,83,True
87,32.53113,115,HiF0,87,83,False
88,33.139999,115,!H-,88,84,False
89,33.526673,115,H*,89,86,True
90,33.536713,115,HiF0,90,86,False
91,33.860001,115,!H*,91,87,True
92,34.185001,115,!H*,92,88,True
93,34.63723,115,L-L%,93,88,False
