,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.517067,115,HiF0,0,0,False
1,0.782041,115,L-,1,0,False
2,1.099902,115,*?,2,0,False
3,2.01817,115,L*,3,3,True
4,2.199805,115,L-H%,4,3,False
5,2.840574,115,L*,5,7,True
6,3.698296,115,L*,6,10,True
7,3.839568,115,L-H%,7,10,False
8,4.240876,115,L+H*,8,12,True
9,4.251425,115,HiF0,9,12,False
10,5.204552,115,L*,10,15,True
11,5.623322,115,L-H%,11,15,False
12,6.317877,115,H*,12,17,True
13,6.339776,115,HiF0,13,17,False
14,7.135236,115,!H*,14,19,True
15,7.236145,115,H-,15,19,False
16,7.801232,115,H*,16,21,True
17,7.816875,115,HiF0,17,21,False
18,8.119094,115,!H-L%,18,21,False
19,8.689227,115,L+H*,19,23,True
20,8.715468,115,HiF0,20,23,False
21,9.375404,115,L*,21,26,True
22,9.520466,115,L-L%,22,26,False
23,10.018566,115,H*,23,28,True
24,10.045787,115,HiF0,24,28,False
25,10.298577,115,L-L%,25,28,False
26,10.911606,115,L*,26,30,True
27,11.45807,115,HiF0,27,31,False
28,11.471648,115,H*,28,31,True
29,11.981236,115,L-H%,29,32,False
30,12.454708,115,L+H*,30,33,True
31,12.477144,115,HiF0,31,33,False
32,12.833713,115,L-H%,32,33,False
33,13.327567,115,L+H*,33,35,True
34,13.345395,115,HiF0,34,35,False
35,13.951532,115,L-H%,35,36,False
36,14.660893,115,L+H*,36,38,True
37,14.670694,115,HiF0,37,38,False
38,14.781983,115,L-,38,38,False
39,15.417706,115,L+H*,39,41,True
40,15.438765,115,HiF0,40,41,False
41,15.987839,115,L-H%,41,41,False
42,16.682001,115,H*,42,44,True
43,16.692629,115,HiF0,43,44,False
44,16.941424,115,L-L%,44,44,False
45,17.860825,115,H*,45,46,True
46,17.892427,115,HiF0,46,46,False
47,17.946597,115,<,47,46,False
48,18.410776,115,!H*,48,46,True
49,18.775442,115,L-L%,49,46,False
50,19.573633,115,HiF0,50,49,False
51,19.591405,115,H*,51,49,True
52,20.080811,115,L-L%,52,49,False
