,break_time,x,break,wrd_id
0,1.13,76,1,0
1,1.35,76,1,1
2,1.57,76,2,2
3,1.66,76,1,3
4,2.13,76,2,4
5,2.520076,76,2,5
6,2.92,76,1,6
7,3.14,76,4,7
8,3.27,76,1,8
9,3.34,76,1,9
10,3.84,76,4,10
11,4.19,76,2,11
12,4.3,76,1,12
13,4.39,76,1,13
14,4.75,76,1,14
15,4.99,76,1,15
16,5.32,76,4,16
17,5.38,76,1,17
18,5.79,76,1,18
19,6.02,76,3,19
20,6.29,76,1,20
21,6.58,76,4,21
22,7.13,76,1,22
23,7.64,76,2,23
24,7.83,76,1,24
25,8.2,76,3,25
26,8.36,76,1,26
27,8.39,76,1,27
28,8.75,76,2,28
29,8.89,76,1,29
30,8.95,76,1,30
31,9.4,76,4,31
32,9.52,76,1,32
33,9.86,76,1,33
34,10.13,76,2,34
35,10.19,76,1,35
36,10.4,76,1,36
37,10.65,76,1,37
38,10.98,76,4,38
39,11.38,76,2,39
40,11.55,76,1,40
41,11.9,76,4,41
42,12.14,76,1,42
43,12.57,76,1,43
44,13.0,76,3,44
45,13.13,76,1,45
46,13.62,76,4,46
