,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,1.09,76,1,0,"['HiF0', '!H*']","[0.527108, 0.783131]",True,False,['Haskel']
1,1.68,76,3,1,"['!H*', 'L-']","[1.3, 1.621483]",True,True,['Kassler']
2,2.14,76,2,2,['H*'],[1.885],True,False,['chairs']
3,2.24,76,1,3,[],[],False,False,['the']
4,2.74,76,1,4,"['H*', 'HiF0']","[2.5, 2.515056]",True,False,['Judicial']
5,3.31,76,1,5,['H*'],[2.89],True,False,['Nominating']
6,3.78,76,4,6,"['!H*', 'L-L%']","[3.465, 3.719874]",True,True,['Council']
7,4.36,76,1,7,"['H*', 'HiF0']","[4.06, 4.091359]",True,False,['eighteen']
8,4.84,76,2,8,['!H*'],[4.605],True,False,['attorneys']
9,4.91,76,1,9,[],[],False,False,['and']
10,5.5,76,4,10,"['L+!H*', 'L-L%']","[5.065, 5.46276]",False,True,['laypeople']
11,6.26,76,1,11,['H*'],[5.99],True,False,['charged']
12,6.46,76,2,12,[],[],False,False,['with']
13,6.95,76,1,13,"['HiF0', 'H*']","[6.710623, 6.755]",True,False,['screening']
14,7.59,76,3,14,"['!H*', 'L-']","[7.081748, 7.543595]",True,True,['applicants']
15,7.76,76,1,15,[],[],False,False,['for']
16,8.36,76,3-,16,"['H*', 'HiF0', 'L-']","[7.91, 7.935521, 8.336766]",True,True,['vacancies']
17,8.51,76,1,17,[],[],False,False,['on']
18,8.56,76,1,18,[],[],False,False,['the']
19,9.07,76,4,19,"['H*', 'HiF0', 'L-L%']","[8.710935, 8.725995, 8.951899]",True,True,['bench']
20,10.03,76,4-,20,"['H*', 'HiF0', 'L-H%']","[9.64, 9.651607, 9.990275]",True,True,['Usually']
21,10.12,76,1,21,[],[],False,False,['the']
22,10.64,76,2,22,"['H*', 'HiF0']","[10.31156, 10.334337]",True,False,['J.N.C.']
23,11.12,76,3,23,['L-'],[10.974209],False,True,['refers']
24,11.34,76,1,24,"['H*', 'HiF0']","[11.275413, 11.295075]",True,False,['three']
25,11.98,76,4,25,['L-L%'],[11.857742],False,True,['nominees']
26,12.1,76,1,26,[],[],False,False,['to']
27,12.18,76,1,27,[],[],False,False,['the']
28,12.64,76,4,28,"['H*', 'HiF0', 'L-L%']","[12.32, 12.349291, 12.590672]",True,True,['Governor']
29,13.14,76,1,29,[],[],False,False,['his']
30,13.41,76,1,30,"['H*', 'HiF0']","[13.305, 13.323185]",True,False,['top']
31,13.9,76,3,31,"['H*', 'L-']","[13.605738, 13.75634]",True,True,['choice']
32,14.06,76,1,32,[],[],False,False,['is']
33,14.32,76,2,33,['H*'],[14.185],True,False,['rated']
34,14.52,76,1,34,[],[],False,False,['by']
35,14.81,76,1,35,"['H*', 'HiF0']","[14.685, 14.76021]",True,False,['Bar']
36,15.65,76,4,36,['L-H%'],[15.523406],False,True,['associations']
37,16.200001,76,1,37,[],[],False,False,['and']
38,16.51,76,3-,38,"['H*', 'HiF0', 'L-']","[16.385, 16.406794, 16.462001]",True,True,['grilled']
39,16.67,76,1,39,[],[],False,False,['by']
40,16.75,76,1,40,[],[],False,False,['the']
41,17.22,76,2,41,"['H*', 'HiF0']","[16.879999, 17.039165]",True,False,"[""Governor's""]"
42,17.73,76,1,42,[],[],False,False,['executive']
43,18.23,76,4,43,"['!H*', 'L-L%']","[17.915001, 18.098545]",True,True,['Council']
44,19.02,76,1,44,"['H*', 'HiF0']","[18.76, 18.78615]",True,False,['Kassler']
45,19.3,76,3,45,['L-'],[19.247709],False,True,['says']
46,19.69,76,2,46,"['H*', 'HiF0']","[19.453532, 19.47892]",True,False,['unlike']
47,19.780001,76,1,47,[],[],False,False,['the']
48,20.190001,76,2,48,['!H*'],[19.924999],True,False,['Federal']
49,20.670001,76,1,49,[],[],False,False,['Supreme']
50,21.030001,76,4,50,"['*?', 'L-H%']","[20.85, 20.929434]",False,True,['Court']
51,21.520001,76,1,51,[],[],False,False,"[""there's""]"
52,21.71,76,1,52,"['H*', 'HiF0']","[21.639999, 21.684363]",True,False,['no']
53,22.139999,76,1,53,['!H*'],[21.833783],True,False,['litmus']
54,22.5,76,3,54,"['*?', 'L-']","[22.299999, 22.466312]",False,True,['test']
55,22.68,76,1,55,[],[],False,False,['on']
56,23.309999,76,1,56,[],[],False,False,['particular']
57,23.860001,76,3,57,"['H*', 'HiF0', 'L-']","[23.375, 23.387178, 23.70125]",True,True,['issues']
58,24.059999,76,1,58,[],[],False,False,['that']
59,24.809999,76,2,59,"['H*', 'HiF0']","[24.535, 24.558024]",True,False,['Massachusetts']
60,24.959999,76,1,60,[],[],False,False,['high']
61,25.25,76,1,61,[],[],False,False,['Court']
62,25.84,76,3,62,['L-'],[25.694115],False,True,['nominees']
63,26.08,76,1,63,[],[],False,False,['must']
64,26.65,76,4,64,"['H*', 'HiF0', 'L-L%']","[26.206162, 26.216202, 26.381864]",True,True,['pass']
