,break_time,x,break,wrd_id
0,0.192519,123,2,0
1,0.671067,123,1,1
2,0.9956,123,1,2
3,1.49615,123,4,3
4,1.815182,123,1,4
5,1.9912,123,1,5
6,2.084709,123,1,6
7,2.766778,123,3,7
8,3.360837,123,2,8
9,3.883389,123,1,9
10,4.400441,123,1,10
11,4.900992,123,4-,11
12,5.016502,123,1,12
13,5.352036,123,1,13
14,5.797582,123,4,14
15,6.5113,123,1-,15
16,6.555304,123,1,16
17,6.846833,123,4-,17
18,6.956844,123,2,18
19,7.165865,123,1,19
20,7.583907,123,4-,20
21,7.671651,123,1,21
22,7.935678,123,1,22
23,8.243709,123,1,23
24,8.66175,123,3-,24
25,9.134798,123,0,25
26,9.541839,123,1,26
27,9.981883,123,1,27
28,10.366922,123,4,28
29,11.021486,123,0,29
30,11.087493,123,1-,30
31,11.984083,123,3,31
32,12.091734,123,1,32
33,12.652791,123,1,33
34,12.856311,123,1-,34
35,13.191845,123,4,35
36,13.796906,123,1-,36
37,13.846411,123,1-,37
38,14.016928,123,1,38
39,14.566983,123,4,39
40,15.001527,123,1-,40
41,15.128039,123,1-,41
42,15.271054,123,1,42
43,15.381065,123,0,43
44,15.463573,123,1,44
45,15.870614,123,4,45
