,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,1.345379,115,L+H*,0,0,True
1,1.792166,115,!H*,1,1,True
2,2.289153,115,!H*,2,2,True
3,2.555217,115,L-L%,3,2,False
4,2.80622,115,H*,4,3,True
5,3.032124,115,H*,5,4,True
6,3.047184,115,HiF0,6,4,False
7,3.616967,115,!H*,7,6,True
8,3.820275,115,L-H%,8,6,False
9,4.126504,115,H*,9,7,True
10,4.1516,115,HiF0,10,7,False
11,4.613451,115,L-,11,7,False
12,4.924696,115,H*,12,8,True
13,4.944776,115,HiF0,13,8,False
14,5.562245,115,!H*,14,9,True
15,6.084333,115,H*,15,10,True
16,6.60642,115,L-H%,16,10,False
17,7.118468,115,H*,17,12,True
18,7.138547,115,HiF0,18,12,False
19,7.419672,115,H*,19,13,True
20,7.756017,115,L-L%,20,13,False
21,8.473893,115,H*,21,14,True
22,8.488951,115,HiF0,22,14,False
23,8.820278,115,L-H%,23,16,False
24,9.397586,115,H*,24,19,True
25,9.427704,115,HiF0,25,19,False
26,9.573289,115,H-,26,19,False
27,10.020075,115,H*,27,21,True
28,10.045178,115,HiF0,28,21,False
29,10.652605,115,!H*,29,23,True
30,10.99899,115,H-,30,23,False
31,11.43072,115,L+H*,31,24,True
32,11.947787,115,H*,32,25,True
33,11.962845,115,HiF0,33,25,False
34,12.088349,115,L-H%,34,25,False
35,12.535135,115,H*,35,27,True
36,12.560234,115,HiF0,36,27,False
37,12.971882,115,!H*,37,28,True
38,13.328307,115,L-L%,38,28,False
39,14.201804,115,L+H*,39,31,True
40,14.216862,115,HiF0,40,31,False
41,14.65863,115,L-H%,41,31,False
42,15.145577,115,L+H*,42,33,True
43,15.155616,115,HiF0,43,33,False
44,15.99397,115,!H*,44,35,True
45,16.204813,115,L-L%,45,35,False
46,16.782126,115,H*,46,36,True
47,16.807224,115,HiF0,47,36,False
48,17.254013,115,L*,48,39,True
49,17.650598,115,L-H%,49,39,False
50,17.971883,115,H*,50,40,True
51,17.986941,115,HiF0,51,40,False
52,18.112445,115,<,52,41,False
53,18.44879,115,*?,53,43,False
54,18.785135,115,!H*,54,45,True
55,18.970877,115,L-L%,55,45,False
