,break_time,x,break,wrd_id,sylls,syll_times,prominent_unit,prominent_brk,unit
0,0.82,76,3,0,"['HiF0', 'H-']","[0.696268, 0.788151]",False,True,['device']
1,0.99,76,1,1,[],[],False,False,['is']
2,1.41,76,1,2,"['HiF0', 'H*']","[1.180629, 1.21]",True,False,['attached']
3,1.53,76,1,3,[],[],False,False,['to']
4,1.56,76,1,4,[],[],False,False,['a']
5,2.06,76,1,5,['H*'],[1.78],True,False,['plastic']
6,2.79,76,4,6,"['H*', 'L-L%']","[2.179623, 2.7761]",True,True,['wristband']
7,2.91,76,1-,7,[],[],False,False,['it']
8,3.13,76,1,8,['H*'],[2.961664],True,False,['looks']
9,3.27,76,1,9,[],[],False,False,['like']
10,3.34,76,1,10,[],[],False,False,['a']
11,3.77,76,4,11,"['HiF0', 'L+H*', 'L-L%']","[3.446024, 3.456115, 3.689753]",True,True,['watch']
12,4.1,76,1,12,[],[],False,False,['it']
13,4.62,76,3,13,"['H*', 'HiF0', 'L-']","[4.235, 4.255228, 4.598386]",True,True,['functions']
14,4.81,76,1,14,[],[],False,False,['like']
15,4.87,76,1,15,[],[],False,False,['an']
16,5.46,76,1,16,[],[],False,False,['electronic']
17,5.98,76,1,17,"['H*', 'HiF0']","[5.743628, 5.758764]",True,False,['probation']
18,6.49,76,4,18,"['L*', 'L-H%']","[6.07, 6.464065]",True,True,['officer']
19,7.18,76,1-,19,[],[],False,False,['When']
20,7.21,76,1,20,[],[],False,False,['a']
21,7.84,76,2,21,"['L+H*', 'HiF0']","[7.446774, 7.482092]",True,False,['computerized']
22,8.17,76,3,22,"['!H*', '!H-']","[8.05, 8.145]",True,True,['call']
23,8.33,76,1,23,[],[],False,False,['is']
24,8.58,76,3,24,"['HiF0', 'H*', 'H-']","[8.440967, 8.485, 8.566533]",True,True,['made']
25,8.72,76,1,25,[],[],False,False,['to']
26,8.76,76,1,26,[],[],False,False,['a']
27,9.08,76,1,27,['H*'],[8.915],True,False,['former']
28,9.54,76,1,28,[],[],False,False,"[""prisoner's""]"
29,9.82,76,1,29,['H*'],[9.641778],True,False,['home']
