,break_time,x,break,wrd_id
0,1.72,76,1,0
1,2.08,76,1,1
2,2.42,76,4,2
3,2.89,76,1,3
4,3.21,76,1,4
5,3.52,76,1,5
6,4.11,76,3,6
7,4.49,76,1,7
8,4.54,76,1,8
9,5.09,76,2,9
10,5.51,76,3,10
11,5.64,76,1-,11
12,6.64,76,3,12
13,7.11,76,1,13
14,7.66,76,4,14
15,8.27,76,1,15
16,8.51,76,1,16
17,9.12,76,1,17
18,9.39,76,1,18
19,9.88,76,3,19
20,10.03,76,1-,20
21,10.26,76,2,21
22,10.33,76,1,22
23,10.64,76,1,23
24,11.05,76,1,24
25,11.52,76,1,25
26,11.81,76,4,26
27,12.65,76,1,27
28,13.09,76,3,28
29,13.14,76,1,29
30,13.35,76,1,30
31,13.68,76,1,31
32,14.02,76,4,32
33,14.33,76,2,33
34,14.37,76,1,34
35,15.02,76,1,35
36,15.41,76,4,36
37,15.87,76,1-,37
38,16.219999,76,2,38
39,16.370001,76,1-,39
40,16.42,76,1,40
41,16.82,76,2,41
42,17.120001,76,4,42
43,17.26,76,1-,43
44,17.469999,76,1,44
45,17.610001,76,1,45
46,17.690001,76,1-,46
47,18.110001,76,2,47
48,18.32,76,1,48
49,18.9,76,1-,49
50,19.280001,76,1,50
51,19.549999,76,1,51
52,20.040001,76,3,52
53,20.129999,76,1,53
54,20.549999,76,1,54
55,20.940001,76,1,55
56,21.25,76,4,56
57,22.16,76,1,57
58,22.360001,76,3,58
59,22.799999,76,1,59
60,23.200001,76,4,60
61,23.48,76,2,61
62,23.969999,76,1,62
63,24.09,76,1-,63
64,24.15,76,1,64
65,24.799999,76,1,65
66,25.040001,76,2,66
67,25.77,76,4,67
68,26.32,76,1,68
69,26.76,76,1,69
70,27.02,76,2,70
71,27.42,76,4,71
