,peak_time,x,ton,syl_id,wrd_id,prominent_syll
0,0.670733,115,L+H*,0,0,True
1,0.670733,115,HiF0,1,0,False
2,1.014414,115,L+!H*,2,1,False
3,1.474503,115,!H*,3,2,True
4,1.773838,115,L-L%,4,2,False
5,1.984482,115,H*,5,3,True
6,1.984482,115,HiF0,6,3,False
7,2.184038,115,!H-,7,3,False
8,2.92129,115,H*,8,6,True
9,3.021068,115,<,9,6,False
10,3.021068,115,HiF0,10,6,False
11,3.53659,115,L-L%,11,7,False
12,4.146343,115,H*,12,8,True
13,4.162973,115,HiF0,13,8,False
14,4.390246,115,!H*,14,8,True
15,4.861422,115,L-,15,9,False
16,5.177387,115,H*,16,11,True
17,5.210646,115,HiF0,17,11,False
18,5.532155,115,L-H%,18,11,False
19,5.737255,115,H*,19,12,True
20,6.286036,115,L+H*,20,14,True
21,6.541025,115,L+H*,21,14,True
22,6.934596,115,L-L%,22,15,False
23,7.224251,115,L+H*,23,17,True
24,7.590105,115,L-,24,17,False
25,7.911614,115,H*,25,20,True
26,7.950416,115,HiF0,26,20,False
27,8.222035,115,L-L%,27,20,False
28,8.781903,115,HiF0,28,21,False
29,8.787446,115,H*,29,21,True
30,9.181017,115,L-H%,30,21,False
31,9.502525,115,L+H*,31,23,True
32,9.552414,115,HiF0,32,23,False
33,9.929355,115,!H-,33,23,False
34,10.672149,115,H*,34,25,True
35,10.683236,115,HiF0,35,25,False
36,11.248647,115,L-L%,36,26,False
37,11.559063,115,H*,37,29,True
38,11.559063,115,HiF0,38,29,False
39,11.897201,115,L-L%,39,29,False
40,12.479242,115,L+H*,40,31,True
41,12.495872,115,HiF0,41,31,False
42,12.861726,115,L-H%,42,32,False
43,13.111172,115,H+!H*,43,34,False
44,13.610064,115,L+H*,44,36,True
45,13.715386,115,HiF0,45,36,False
46,14.502526,115,L-H%,46,37,False
47,14.591214,115,HiF0,47,38,False
48,14.751969,115,H+!H*,48,38,False
49,14.879463,115,!H-,49,38,False
50,15.439331,115,H+!H*,50,41,False
51,15.960396,115,H*,51,42,True
52,15.960396,115,HiF0,52,42,False
53,16.608956,115,L-L%,53,43,False
54,17.434895,115,H*,54,44,True
55,17.440438,115,HiF0,55,44,False
56,17.822922,115,!H*,56,45,True
57,18.077911,115,H-L%,57,45,False
58,18.183233,115,H*,58,46,True
59,18.299641,115,H*,59,46,True
60,18.299641,115,HiF0,60,46,False
61,18.416049,115,H-,61,46,False
62,18.787446,115,L+H*,62,48,True
63,19.291882,115,L+H*,63,49,True
64,19.314055,115,HiF0,64,49,False
65,19.535785,115,*?,65,50,False
66,19.674366,115,L-H%,66,51,False
67,20.101195,115,H*,67,52,True
68,20.306296,115,H*,68,53,True
69,20.306296,115,HiF0,69,53,False
70,20.683236,115,*?,70,54,False
71,20.866163,115,L-H%,71,54,False
72,21.320174,115,H*,72,56,True
73,21.320174,115,HiF0,73,56,False
74,21.641683,115,L+!H*,74,57,False
75,21.885585,115,L-L%,75,57,False
76,22.196007,115,L+H*,76,59,True
77,22.495342,115,L+H*,77,59,True
78,22.523059,115,HiF0,78,59,False
79,22.844567,115,L+H*,79,60,True
80,23.515299,115,!H-,80,62,False
81,23.642794,115,H*,81,63,True
82,23.853437,115,H*,82,64,True
83,23.853437,115,HiF0,83,64,False
84,24.036364,115,L-L%,84,64,False
